Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Aaron Ekblad,,,,,,,,0.07,0.06,0.07,0.04,0.06,0.02,0.03,0.05
Aaron Johnson,,0.08,0.12,,0.11,,,,,,,,,,
Aaron MacKenzie,,,,,,,,,,,,,,,
Aaron Miller,0.04,,,,,,,,,,,,,,
Aaron Ness,,,,,,,,,,,,,,,
Aaron Rome,,,0.08,0.09,0.10,,,,,,,,,,
Aaron Ward,0.12,0.13,0.14,,,,,,,,,,,,
Adam Almquist,,,,,,,,,,,,,,,
Adam Boqvist,,,,,,,,,,,,,0.05,0.06,0.03
Adam Clendening,,,,,,,,,,0.05,,,,,
Adam Foote,0.05,0.06,0.08,0.06,,,,,,,,,,,
Adam Fox,,,,,,,,,,,,,0.03,0.02,0.02
Adam Larsson,,,,,0.07,0.06,,0.07,0.10,0.16,0.18,0.15,0.12,0.16,0.10
Adam McQuaid,,,,0.11,0.10,0.14,,0.13,0.13,0.12,0.15,0.16,,,
Adam Pardy,,0.09,0.06,,0.07,,0.09,0.10,,,,,,,
Adam Pelech,,,,,,,,,,0.10,0.07,0.10,0.11,0.06,0.06
Adrian Aucoin,0.05,0.04,0.08,0.08,0.08,0.07,,,,,,,,,
Alain Nasreddine,,,,,,,,,,,,,,,
Alec Martinez,,,,0.08,0.08,,0.10,0.09,0.11,0.08,0.06,0.06,0.04,0.04,
Alec Regula,,,,,,,,,,,,,,,
Alex Biega,,,,,,,,,0.15,0.21,0.19,0.14,0.15,,
Alex Goligoski,,0.04,0.04,0.05,0.04,0.06,0.05,0.06,0.05,0.08,0.07,0.05,0.06,0.06,0.05
Alex Grant,,,,,,,,,,,,,,,
Alex Henry,,,,,,,,,,,,,,,
Alex Petrovic,,,,,,,,0.15,0.15,0.13,0.15,0.21,,,
Alex Pietrangelo,,,,0.04,0.05,0.02,0.01,0.04,0.03,0.02,0.03,0.04,0.03,0.03,0.04
Alex Plante,,,,,,,,,,,,,,,
Alex Vlasic,,,,,,,,,,,,,,,
Alexander Alexeyev,,,,,,,,,,,,,,,
Alexander Edler,0.05,0.07,0.06,0.08,0.08,0.09,0.09,0.06,0.07,0.07,0.11,0.11,0.10,0.09,0.08
Alexander Romanov,,,,,,,,,,,,,,0.16,0.15
Alexander Sulzer,,,,0.06,,,,,,,,,,,
Alexander Urbom,,,,,,,,,,,,,,,
Alexander Yelesin,,,,,,,,,,,,,,,
Alexandre Carrier,,,,,,,,,,,,,,,0.07
Alexandre Picard,,0.07,0.08,0.08,,,,,,,,,,,
Alexei Emelin,,,,,0.21,0.13,0.17,0.16,0.18,0.15,0.14,,,,
Alexei Semenov,,0.09,,,,,,,,,,,,,
Alexei Zhitnik,0.06,,,,,,,,,,,,,,
Alexey Marchenko,,,,,,,,,0.04,0.03,,,,,
Allan Rourke,,,,,,,,,,,,,,,
Anders Eriksson,0.05,,,,,,,,,,,,,,
Andre Benoit,,,,,,0.05,0.04,0.03,,,,,,,
Andreas Borgman,,,,,,,,,,,0.19,,,,
Andreas Englund,,,,,,,,,,,,,,,
Andreas Lilja,0.09,0.09,,0.10,0.10,,,,,,,,,,
Andrei Markov,0.03,0.03,0.05,,,0.02,0.03,0.03,0.03,0.03,,,,,
Andrei Mironov,,,,,,,,,,,,,,,
Andrei Zyuzin,0.07,,,,,,,,,,,,,,
Andrej Meszaros,0.07,0.06,0.07,0.12,0.12,,0.08,0.07,,,,,,,
Andrej Sekera,0.03,0.05,0.06,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,,0.03,0.07,0.03
Andrej Sustr,,,,,,,0.04,0.03,0.02,0.03,0.02,,,,0.05
Andrew Alberts,0.08,0.13,0.20,0.18,0.14,,,,,,,,,,
Andrew Bodnarchuk,,,,,,,,,0.10,,,,,,
Andrew Campbell,,,,,,,,0.13,,,,,,,
Andrew Ference,0.07,0.07,0.06,0.06,0.05,0.09,0.10,0.12,,,,,,,
Andrew Hutchinson,,0.02,,,,,,,,,,,,,
Andrew MacDonald,,,0.04,0.03,0.03,0.02,0.04,0.03,,0.03,0.03,0.04,,,
Andrew MacWilliam,,,,,,,,,,,,,,,
Andrew Peeke,,,,,,,,,,,,,,,0.11
Andrey Pedan,,,,,,,,,,,,,,,
Andrey Zubarev,,,,,,,,,,,,,,,
Andy Greene,0.03,0.05,0.03,0.03,0.03,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.03
Andy Sutton,0.09,,0.14,0.12,0.13,,,,,,,,,,
Andy Welinski,,,,,,,,,,,,,,,
Andy Wozniewski,0.07,,,,,,,,,,,,,,
Anssi Salmela,,,0.10,0.06,,,,,,,,,,,
Anthony Bitetto,,,,,,,,,,,0.09,0.19,0.20,,
Anthony DeAngelo,,,,,,,,,,0.05,,,,,
Anton Babchuk,,0.02,,0.02,0.04,,,,,,,,,,
Anton Belov,,,,,,,0.11,,,,,,,,
Anton Lindholm,,,,,,,,,,,0.16,,,,
Anton Stralman,0.06,0.07,0.05,0.04,0.09,0.09,0.05,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.07
Anton Volchenkov,0.10,0.13,0.12,0.12,0.15,0.09,0.14,0.16,,,,,,,
Artem Zub,,,,,,,,,,,,,,0.10,0.09
Artemi Kniazev,,,,,,,,,,,,,,,
Arturs Kulda,,,,,,,,,,,,,,,
Ashton Sautner,,,,,,,,,,,,,,,
Austin Strand,,,,,,,,,,,,,,,
Barret Jackman,0.09,0.06,0.05,0.07,0.07,0.08,0.07,0.08,0.10,,,,,,
Ben Chiarot,,,,,,,,0.10,0.13,0.09,0.12,0.12,0.10,0.08,0.10
Ben Gleason,,,,,,,,,,,,,,,
Ben Harpur,,,,,,,,,,,0.13,0.11,,0.08,
Ben Hutton,,,,,,,,,0.03,0.03,0.04,0.04,0.05,0.07,0.06
Ben Lovejoy,,,,0.06,0.07,0.13,0.15,0.16,0.13,0.05,0.09,0.07,,,
Ben Thomas,,,,,,,,,,,,,,,
Blake Hillman,,,,,,,,,,,,,,,
Bobby Allen,,,,,,,,,,,,,,,
Bobby Sanguinetti,,,,,,0.09,,,,,,,,,
Bogdan Kiselevich,,,,,,,,,,,,0.10,,,
Boris Valabik,,0.11,,,,,,,,,,,,,
Bowen Byram,,,,,,,,,,,,,,,
Brad Hunt,,,,,,,,,,,0.03,0.03,0.01,,0.03
Brad Lukowich,0.15,0.12,,,,,,,,,,,,,
Brad Stuart,0.09,0.11,0.10,0.09,0.10,0.08,0.10,0.13,,,,,,,
Braden Schneider,,,,,,,,,,,,,,,0.09
Brady Austin,,,,,,,,,,,,,,,
Brady Keeper,,,,,,,,,,,,,,,
Brady Skjei,,,,,,,,,,0.11,0.08,0.11,0.08,0.07,0.06
Brandon Carlo,,,,,,,,,,0.05,0.07,0.09,0.10,,0.10
Brandon Davidson,,,,,,,,,0.09,0.07,0.13,,,,
Brandon Gormley,,,,,,,,,,,,,,,
Brandon Manning,,,,,,,,,0.10,0.11,0.10,0.11,,,
Brandon Montour,,,,,,,,,,,0.07,0.06,0.06,0.05,0.05
Branislav Mezei,0.14,,,,,,,,,,,,,,
Brayden McNabb,,,,,,,,0.16,0.14,0.15,0.15,0.14,0.14,0.13,0.12
Brayden Pachal,,,,,,,,,,,,,,,
Braydon Coburn,0.05,0.09,0.08,0.11,0.10,0.11,0.07,0.08,0.09,0.09,0.07,0.08,0.11,,
Brendan Bell,,0.04,,,,,,,,,,,,,
Brendan Guhle,,,,,,,,,,,,,,,
Brendan Mikkelson,,0.04,,,0.08,,,,,,,,,,
Brendan Smith,,,,,,0.03,0.05,0.04,0.08,0.06,0.08,0.11,0.15,0.11,0.12
Brendan Witt,0.11,0.12,0.12,,,,,,,,,,,,
Brenden Dillon,,,,,,0.13,0.10,0.10,0.12,0.13,0.15,0.14,0.15,0.13,0.14
Brendon Nash,,,,,,,,,,,,,,,
Brennan Menell,,,,,,,,,,,,,,,
Brent Burns,0.06,0.04,0.10,0.07,0.04,,0.14,0.08,0.05,0.04,0.04,0.05,0.05,0.02,0.03
Brent Regner,,,,,,,,,,,,,,,
Brent Seabrook,0.10,0.13,0.11,0.13,0.11,0.11,0.10,0.08,0.08,0.07,0.06,0.09,0.09,,
Brent Sopel,0.03,,0.05,0.03,,,,,,,,,,,
Bret Hedican,0.06,0.07,,,,,,,,,,,,,
Brett Bellemore,,,,,,,0.16,0.18,,,,,,,
Brett Carson,,,0.09,,,,,,,,,,,,
Brett Clark,0.06,0.05,0.05,0.09,0.08,,,,,,,,,,
Brett Festerling,,0.14,0.24,,,,,,,,,,,,
Brett Kulak,,,,,,,,,,,0.05,0.11,0.06,0.04,0.08
Brett Lebda,0.04,0.03,0.04,0.07,,,,,,,,,,,
Brett Lernout,,,,,,,,,,,,,,,
Brett Pesce,,,,,,,,,0.02,0.03,0.04,0.04,0.02,0.02,0.03
Brett Skinner,,,,,,,,,,,,,,,
Brian Campbell,0.03,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.01,0.03,,,,,
Brian Dumoulin,,,,,,,,,0.05,0.08,0.06,0.09,,0.07,0.05
Brian Fahey,,,,,,,,,,,,,,,
Brian Lashoff,,,,,,0.08,0.06,,,,,,,,
Brian Lee,,0.06,,0.11,0.16,,,,,,,,,,
Brian Pothier,0.04,,0.08,,,,,,,,,,,,
Brian Rafalski,0.02,0.02,0.02,0.04,,,,,,,,,,,
Brian Salcido,,,,,,,,,,,,,,,
Brian Strait,,,,,,,0.09,0.14,0.14,,,,,,
Brinson Pasichnuk,,,,,,,,,,,,,,,
Brogan Rafferty,,,,,,,,,,,,,,,
Brooks Orpik,0.20,0.21,0.18,0.16,0.17,0.11,0.15,0.19,0.16,0.13,0.15,0.17,,,
Bruno Gervais,0.03,0.06,0.05,0.05,0.06,0.04,,,,,,,,,
Bryan Allen,0.08,,0.08,0.09,0.07,0.09,0.11,,,,,,,,
Bryan Berard,0.05,,,,,,,,,,,,,,
Bryan Helmer,,,,,,,,,,,,,,,
Bryan McCabe,0.09,0.05,0.07,0.08,,,,,,,,,,,
Bryan Rodney,,,,,,,,,,,,,,,
Bryan Young,,,,,,,,,,,,,,,
Bryce Salvador,0.07,0.09,0.06,,0.07,0.05,0.06,,,,,,,,
Cade Fairchild,,,,,,,,,,,,,,,
Cal Foote,,,,,,,,,,,,,,0.09,0.11
Cale Fleury,,,,,,,,,,,,,0.17,,
Cale Makar,,,,,,,,,,,,,0.05,0.06,0.05
Caleb Jones,,,,,,,,,,,,,0.06,0.06,0.09
Calen Addison,,,,,,,,,,,,,,,
Calle Rosen,,,,,,,,,,,,,,,
Calvin de Haan,,,,,,,0.11,0.11,0.08,0.09,0.08,0.14,,0.12,0.11
Cam Barker,0.07,0.08,0.08,0.08,,,,,,,,,,,
Cam Dineen,,,,,,,,,,,,,,,0.05
Cam Fowler,,,,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02
Cam York,,,,,,,,,,,,,,,
Cameron Gaunce,,,,,,,,,,,,,,,
Cameron Schilling,,,,,,,,,,,,,,,
Carl Dahlstrom,,,,,,,,,,,,0.05,,,
