Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
A.J. Greer,,,,,,,,,,,,,,,
Aaron Downey,0.31,,,,,,,,,,,,,,
Aaron Ekblad,,,,,,,,0.07,0.06,0.07,0.04,0.06,0.02,0.03,0.05
Aaron Gagnon,,,,,,,,,,,,,,,
Aaron Johnson,,0.08,0.12,,0.11,,,,,,,,,,
Aaron MacKenzie,,,,,,,,,,,,,,,
Aaron Miller,0.04,,,,,,,,,,,,,,
Aaron Ness,,,,,,,,,,,,,,,
Aaron Palushaj,,,,,0.10,,,,,,,,,,
Aaron Rome,,,0.08,0.09,0.10,,,,,,,,,,
Aaron Volpatti,,,,,,0.29,0.26,,,,,,,,
Aaron Voros,0.22,0.21,0.22,,,,,,,,,,,,
Aaron Ward,0.12,0.13,0.14,,,,,,,,,,,,
Adam Almquist,,,,,,,,,,,,,,,
Adam Beckman,,,,,,,,,,,,,,,
Adam Berti,,,,,,,,,,,,,,,
Adam Boqvist,,,,,,,,,,,,,0.05,0.06,0.03
Adam Brooks,,,,,,,,,,,,,,,
Adam Burish,0.12,0.09,,0.10,0.10,0.15,,,,,,,,,
Adam Clendening,,,,,,,,,,0.05,,,,,
Adam Cracknell,,,,,,,,,0.21,0.13,,,,,
Adam Erne,,,,,,,,,,,,0.25,0.23,0.14,0.16
Adam Foote,0.05,0.06,0.08,0.06,,,,,,,,,,,
Adam Fox,,,,,,,,,,,,,0.03,0.02,0.02
Adam Gaudette,,,,,,,,,,,,0.09,0.05,0.04,0.12
Adam Hall,0.11,0.13,,0.15,0.17,0.19,0.13,,,,,,,,
Adam Henrique,,,,,0.07,0.05,0.06,0.05,0.05,0.07,0.05,0.07,0.07,0.06,0.02
Adam Johnson,,,,,,,,,,,,,,,
Adam Larsson,,,,,0.07,0.06,,0.07,0.10,0.16,0.18,0.15,0.12,0.16,0.10
Adam Lowry,,,,,,,,0.25,0.20,0.20,0.21,0.22,0.21,0.23,0.23
Adam Mair,0.18,0.14,0.15,0.11,,,,,,,,,,,
Adam McQuaid,,,,0.11,0.10,0.14,,0.13,0.13,0.12,0.15,0.16,,,
Adam Pardy,,0.09,0.06,,0.07,,0.09,0.10,,,,,,,
Adam Payerl,,,,,,,,,,,,,,,
Adam Pelech,,,,,,,,,,0.10,0.07,0.10,0.11,0.06,0.06
Adam Pineault,,,,,,,,,,,,,,,
Adam Raska,,,,,,,,,,,,,,,
Adam Ruzicka,,,,,,,,,,,,,,,
Adrian Aucoin,0.05,0.04,0.08,0.08,0.08,0.07,,,,,,,,,
Adrian Kempe,,,,,,,,,,,0.09,0.08,0.07,0.06,0.09
Akim Aliu,,,,,,,,,,,,,,,
Alain Nasreddine,,,,,,,,,,,,,,,
Alan Quine,,,,,,,,,,0.11,,,,,
Alec Martinez,,,,0.08,0.08,,0.10,0.09,0.11,0.08,0.06,0.06,0.04,0.04,
Alec Regula,,,,,,,,,,,,,,,
Aleksander Barkov,,,,,,,0.02,0.03,0.04,0.03,0.02,0.02,0.02,0.03,0.05
Aleksi Heponiemi,,,,,,,,,,,,,,,
Aleksi Saarela,,,,,,,,,,,,,,,
Ales Hemsky,0.02,0.01,,0.04,0.02,0.02,0.04,0.02,0.03,,,,,,
Ales Kotalik,0.13,0.12,0.13,,,,,,,,,,,,
Alex Barre-Boulet,,,,,,,,,,,,,,,
