Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Bryan McCabe,D,6/8/1975,0.002,0.005,0.006,0.009,,,,,,,,,,,
Bryan Rodney,D,4/22/1984,,,,,,,,,,,,,,,
Bryan Young,D,8/6/1986,,,,,,,,,,,,,,,
Bryce Salvador,D,2/11/1976,0.004,0.003,0.001,,0.003,0.004,0.006,,,,,,,,
Cade Fairchild,D,1/15/1989,,,,,,,,,,,,,,,
Cal Foote,D,12/13/1998,,,,,,,,,,,,,,0.003,0.006
Cale Fleury,D,11/19/1998,,,,,,,,,,,,,0.001,,
Cale Makar,D,10/30/1998,,,,,,,,,,,,,0.015,0.013,0.011
Caleb Jones,D,6/6/1997,,,,,,,,,,,,,0.008,0.008,0.004
Calen Addison,D,4/11/2000,,,,,,,,,,,,,,,
Calle Rosen,D,2/2/1994,,,,,,,,,,,,,,,
Calvin de Haan,D,5/9/1991,,,,,,,0.007,0.005,0.006,0.008,0.011,0.006,,0.004,0.002
Cam Barker,D,4/4/1986,0.006,0.006,0.007,0.002,,,,,,,,,,,
Cam Dineen,D,6/19/1998,,,,,,,,,,,,,,,0.007
Cam Fowler,D,12/5/1991,,,,0.006,0.006,0.001,0.006,0.007,0.005,0.006,0.006,0.004,0.005,0.005,0.005
Cam York,D,1/5/2001,,,,,,,,,,,,,,,
Cameron Gaunce,D,3/19/1990,,,,,,,,,,,,,,,
Cameron Schilling,D,10/7/1988,,,,,,,,,,,,,,,
Carl Dahlstrom,D,1/28/1995,,,,,,,,,,,,0.004,,,
Carl Gunnarsson,D,11/9/1986,,,0.005,0.005,0.003,0.003,0.004,0.004,0.002,0.004,0.001,,0.006,,
Carl Sneep,D,11/5/1987,,,,,,,,,,,,,,,
Carlo Colaiacovo,D,1/27/1983,,0.007,0.012,0.003,0.007,,,0.006,0.004,,,,,,
Carson Soucy,D,7/27/1994,,,,,,,,,,,,,0.008,0.010,0.005
Casey Borer,D,7/28/1985,,,,,,,,,,,,,,,
Casey Fitzgerald,D,2/25/1997,,,,,,,,,,,,,,,0.006
Casey Nelson,D,7/18/1992,,,,,,,,,,,0.003,0.004,,,
Chad Billins,D,5/26/1989,,,,,,,,,,,,,,,
Chad Ruhwedel,D,5/7/1990,,,,,,,,,,0.008,0.002,,0.000,,0.003
Charlie McAvoy,D,12/21/1997,,,,,,,,,,,0.009,0.013,0.011,0.010,0.006
Chase Priskie,D,3/19/1996,,,,,,,,,,,,,,,
Chay Genoway,D,12/20/1986,,,,,,,,,,,,,,,
Chris Bigras,D,2/22/1995,,,,,,,,,0.002,,,,,,
Chris Breen,D,6/29/1989,,,,,,,,,,,,,,,
Chris Butler,D,10/27/1986,,0.004,0.004,0.002,0.001,0.005,0.006,0.006,,,,,,,
Chris Campoli,D,7/9/1984,0.005,0.004,0.005,0.005,0.003,,,,,,,,,,
Chris Chelios,D,1/25/1962,0.011,,,,,,,,,,,,,,
Chris Phillips,D,3/9/1978,0.001,0.003,0.004,0.002,0.003,0.004,0.003,0.004,,,,,,,
Chris Pronger,D,10/10/1974,0.004,0.002,0.007,0.007,,,,,,,,,,,
Chris Summers,D,2/5/1988,,,,,,,,,,,,,,,
Chris Wideman,D,1/7/1990,,,,,,,,,0.004,0.005,,,,,0.008
Christian Backman,D,4/28/1980,0.004,0.001,,,,,,,,,,,,,
Christian Djoos,D,8/6/1994,,,,,,,,,,,0.011,0.009,,0.007,
Christian Ehrhoff,D,7/6/1982,0.003,0.003,0.005,0.003,0.005,0.007,0.005,0.007,0.000,,,,,,
Christian Folin,D,2/9/1991,,,,,,,,0.009,,0.003,0.007,0.002,,,
Christian Jaros,D,4/2/1996,,,,,,,,,,,,0.005,,,
