Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Boone Jenner,F,6/15/1993,,,,,,,10.545,9.212,11.561,8.484,6.742,9.740,6.000,8.468,12.578
Boris Katchouk,F,6/18/1998,,,,,,,,,,,,,,,5.714
Borna Rendulic,F,3/25/1992,,,,,,,,,,,,,,,
Boyd Devereaux,F,4/16/1978,8.297,,,,,,,,,,,,,,
Boyd Gordon,F,10/19/1983,6.972,6.270,10.530,2.758,6.558,7.087,9.312,7.720,2.880,,,,,,
Boyd Kane,F,4/18/1978,,,,,,,,,,,,,,,
Bracken Kearns,F,5/12/1981,,,,,,,,,,,,,,,
Brad Boyes,F,4/17/1982,20.940,11.720,7.448,7.718,8.077,11.462,12.660,8.140,11.430,,,,,,
Brad Isbister,F,5/7/1977,9.172,,,,,,,,,,,,,,
Brad Larsen,F,6/28/1977,3.212,,,,,,,,,,,,,,
Brad Malone,F,5/20/1989,,,,,,,18.822,9.540,6.670,,,,,,
Brad Marchand,F,5/11/1988,,,,10.791,16.944,15.862,14.090,12.420,11.918,15.458,18.177,13.422,18.760,20.880,13.690
Brad May,F,11/29/1971,11.812,6.934,4.755,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,,,,,,,,,,,
Brad Richards,F,5/2/1980,5.438,9.988,7.147,13.992,12.120,11.010,9.460,7.752,7.436,,,,,,
Brad Richardson,F,2/4/1985,,0.154,7.422,6.020,4.210,,10.338,11.127,10.262,,3.940,15.170,8.872,,16.782
Brad Staubitz,F,7/28/1984,,4.622,12.520,13.790,3.718,,,,,,,,,,
Brad Winchester,F,3/1/1981,2.860,12.328,3.718,9.647,8.682,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,11.250,9.145,7.492,10.761
Brandon Baddock,F,3/29/1995,,,,,,,,,,,,,,,
Brandon Biro,F,3/11/1998,,,,,,,,,,,,,,,
Brandon Bochenski,F,4/4/1982,4.670,,,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,6.480,1.508,3.648,,,,,,
Brandon DeFazio,F,9/13/1988,,,,,,,,,,,,,,,
Brandon Dubinsky,F,4/29/1986,10.312,6.071,9.674,11.682,7.110,,7.318,13.998,9.867,9.732,6.600,10.880,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,6.742
Brandon Gignac,F,11/7/1997,,,,,,,,,,,,,,,
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,9.781,19.764
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon Mashinter,F,9/20/1988,,,,,,,,,16.018,,,,,,
Brandon McMillan,F,3/22/1990,,,,11.835,,,,2.072,,,,,,,
Brandon Nolan,F,7/18/1983,,,,,,,,,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,,,16.391,13.664,10.072,5.580,,13.868,,,
Brandon Prust,F,3/16/1984,,4.422,11.650,10.960,5.278,13.968,13.517,5.832,6.460,,,,,,
Brandon Saad,F,10/27/1992,,,,,,10.655,11.822,11.931,13.174,12.242,8.780,9.260,15.018,20.388,13.697
Brandon Segal,F,7/12/1983,,,10.910,12.518,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,2.640,12.855,10.552,8.151,10.684,6.852,9.810,,10.098,12.718,,10.802,13.790,
Brandon Tanev,F,12/31/1991,,,,,,,,,,3.870,6.940,10.278,10.918,15.977,
Brandon Yip,F,4/25/1985,,,13.282,7.570,7.500,8.838,,,,,,,,,
Branko Radivojevic,F,11/24/1980,7.338,,,,,,,,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,14.835,14.512,15.151,16.654,17.962,15.020
Brayden Schenn,F,8/22/1991,,,,,10.935,10.232,10.861,11.044,11.972,8.020,12.350,9.938,15.538,12.237,20.832
Brayden Tracey,F,5/28/2001,,,,,,,,,,,,,,,
Brendan Gallagher,F,5/6/1992,,,,,,12.665,6.472,10.171,9.114,5.432,10.210,10.740,10.018,12.038,1.907
Brendan Gaunce,F,3/25/1994,,,,,,,,,,0.261,6.674,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,5.774,8.072,6.400,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,18.441,4.324,8.232,12.920
Brendan Morrison,F,8/15/1975,15.880,15.240,12.202,9.556,12.752,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,15.215,12.632,11.691,2.484,,
Brendan Ranford,F,5/3/1992,,,,,,,,,,,,,,,
Brendan Shanahan,F,1/23/1969,12.445,11.628,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,,,,,,,,
Brendan Woods,F,6/11/1992,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,13.718,,10.252,16.550,9.450,25.070,20.482,13.016,,,,,,,
Brett Bulmer,F,4/26/1992,,,,,,,,,,,,,,,
Brett Connolly,F,5/2/1992,,,,,4.290,,,14.151,8.294,18.742,20.390,16.410,15.018,,
Brett Gallant,F,12/28/1988,,,,,,,,,,,,,,,
Brett Howden,F,3/29/1998,,,,,,,,,,,,10.545,13.722,3.391,23.014
Brett Leason,F,4/30/1999,,,,,,,,,,,,,,,6.931
Brett MacLean,F,12/24/1988,,,,,,,,,,,,,,,
Brett McLean,F,8/14/1978,9.277,7.352,,,,,,,,,,,,,
Brett Murray,F,7/20/1998,,,,,,,,,,,,,,,
Brett Ritchie,F,7/1/1993,,,,,,,,9.772,,10.024,5.392,5.790,,11.778,5.528
Brett Seney,F,2/28/1996,,,,,,,,,,,,10.461,,,
Brett Sterling,F,4/24/1984,,,,,,,,,,,,,,,
Brett Sutter,F,6/2/1987,,,,,,,,,,,,,,,
Brian Boyle,F,12/18/1984,,,5.820,7.960,7.348,3.998,4.287,9.802,9.400,9.890,10.350,13.222,11.926,,16.304
Brian Ferlin,F,6/3/1992,,,,,,,,,,,,,,,
Brian Flynn,F,7/26/1988,,,,,,,5.450,6.940,4.308,13.718,,,,,
Brian Gibbons,F,2/26/1988,,,,,,,15.400,,,,15.187,16.682,,,
Brian Gionta,F,1/18/1979,7.068,7.477,10.462,9.310,10.720,10.540,10.822,9.566,10.742,12.394,,,,,
Brian McGrattan,F,9/2/1981,0.000,,5.338,,,,6.010,,,,,,,,
Brian O'Neill,F,6/1/1988,,,,,,,,,,,,,,,
Brian Pinho,F,5/11/1995,,,,,,,,,,,,,,,
Brian Rolston,F,2/21/1973,11.572,8.846,10.552,10.584,9.755,,,,,,,,,,
Brian Sutherby,F,3/1/1982,2.350,11.290,10.438,6.528,,,,,,,,,,,
Brian Willsie,F,3/16/1978,6.637,2.142,,,,,,,,,,,,,
Brock Boeser,F,2/25/1997,,,,,,,,,,,16.245,14.682,10.081,14.444,8.582
Brock McGinn,F,2/2/1994,,,,,,,,,,9.981,8.824,8.252,6.270,13.730,13.058
Brock Nelson,F,10/15/1991,,,,,,,10.351,7.504,16.742,13.790,13.390,15.958,16.748,12.827,20.352
Brodie Dupont,F,2/17/1987,,,,,,,,,,,,,,,
Brody Sutter,F,9/26/1991,,,,,,,,,,,,,,,
Brooks Laich,F,6/23/1983,11.412,10.180,8.000,7.498,7.118,,10.192,8.190,3.080,,,,,,
Bryan Bickell,F,3/9/1986,,,,12.572,11.130,11.250,11.848,12.008,,,,,,,
Bryan Lerg,F,1/20/1986,,,,,,,,,,,,,,,
Bryan Little,F,11/12/1987,6.895,15.232,7.781,12.324,14.702,7.160,10.080,14.158,12.978,15.497,13.812,10.770,,,
Bryan Rust,F,5/11/1992,,,,,,,,,6.214,13.282,8.200,13.450,15.668,13.408,11.907
Bryan Smolinski,F,12/27/1971,12.082,,,,,,,,,,,,,,
Bryce Kindopp,F,6/14/1999,,,,,,,,,,,,,,,
Bryce Van Brabant,F,11/12/1991,,,,,,,,,,,,,,,
Bud Holloway,F,3/1/1988,,,,,,,,,,,,,,,
Buddy Robinson,F,9/30/1991,,,,,,,,,,,,,,,3.052
Byron Bitz,F,7/21/1984,,13.402,8.790,,,,,,,,,,,,
Byron Froese,F,3/12/1991,,,,,,,,,3.922,,6.380,,,,
Byron Ritchie,F,4/24/1977,5.432,,,,,,,,,,,,,,
C.J. Smith,F,12/1/1994,,,,,,,,,,,,,,,
Cal Clutterbuck,F,11/18/1987,,8.202,8.661,9.474,6.632,5.210,6.670,4.648,19.198,4.997,8.132,7.340,7.780,8.080,9.192
Cal O'Reilly,F,9/30/1986,,,6.824,15.702,6.690,,,,,,,,,,
Calle Jarnkrok,F,9/25/1991,,,,,,,,7.764,11.282,9.700,13.830,8.618,10.078,14.897,11.842
Calvin Thurkauf,F,6/27/1997,,,,,,,,,,,,,,,
Cam Atkinson,F,6/5/1989,,,,,,9.244,9.272,8.450,11.540,11.538,10.828,13.647,8.042,9.130,12.420
Cam Janssen,F,4/15/1984,,4.622,0.020,6.250,0.018,,,,,,,,,,
Cam Paddock,F,3/22/1983,,,,,,,,,,,,,,,
Cameron Hillis,F,6/24/2000,,,,,,,,,,,,,,,
Cameron Hughes,F,10/9/1996,,,,,,,,,,,,,,,
Carl Grundstrom,F,12/1/1997,,,,,,,,,,,,,,9.994,11.182
Carl Hagelin,F,8/23/1988,,,,,9.754,7.102,11.450,9.640,8.658,5.388,5.997,5.782,7.870,7.130,5.810
Carl Klingberg,F,1/28/1991,,,,,,,,,,,,,,,
Carl Soderberg,F,10/12/1985,,,,,,,10.658,6.437,7.072,5.040,11.900,13.100,11.642,8.426,
Carsen Twarynski,F,11/24/1997,,,,,,,,,,,,,,,
Carson McMillan,F,9/10/1988,,,,,,,,,,,,,,,
Carson Meyer,F,8/18/1997,,,,,,,,,,,,,,,
Carter Ashton,F,4/1/1991,,,,,,,0.261,,,,,,,,
Carter Bancks,F,8/9/1989,,,,,,,,,,,,,,,
Carter Camper,F,7/6/1988,,,,,,,,,,,,,,,
Carter Rowney,F,5/10/1989,,,,,,,,,,,5.338,12.687,12.112,,
Carter Verhaeghe,F,8/14/1995,,,,,,,,,,,,,15.162,16.020,15.190
Casey Bailey,F,10/27/1991,,,,,,,,,,,,,,,
