Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Bates Battaglia,F,12/13/1975,,,,,,,,,,,,,,,
Beau Bennett,F,11/27/1991,,,,,,0.002,,-0.023,0.003,-0.005,,,,,
Ben Chiarot,D,5/9/1991,,,,,,,,,,,,,,,0.026
Ben Eager,F,1/22/1984,,,,,,,,,,,,,,,
Ben Gleason,D,3/25/1998,,,,,,,,,,,,,,,
Ben Guite,F,7/17/1978,,,,,,,,,,,,,,,
Ben Hanowski,F,10/18/1990,,,,,,,,,,,,,,,
Ben Harpur,D,1/12/1995,,,,,,,,,,,,,,,
Ben Holmstrom,F,4/9/1987,,,,,,,,,,,,,,,
Ben Hutton,D,4/20/1993,,,,,,,,,-0.012,0.000,-0.009,0.004,,,
Ben Jones,F,2/26/1999,,,,,,,,,,,,,,,
Ben Lovejoy,D,2/20/1984,,,,,,,,,,,,,,,
Ben Maxwell,F,3/30/1988,,,,,,,,,,,,,,,
Ben Meyers,F,11/15/1998,,,,,,,,,,,,,,,
Ben Ondrus,F,6/25/1982,,,,,,,,,,,,,,,
Ben Smith,F,7/11/1988,,,,,,,,,,,,,,,
Ben Street,F,2/13/1987,,,,,,,,,,,,,,,
Ben Thomas,D,5/28/1996,,,,,,,,,,,,,,,
Ben Thomson,F,1/16/1993,,,,,,,,,,,,,,,
Ben Walter,F,5/11/1984,,,,,,,,,,,,,,,
Benn Ferriero,F,4/29/1987,,,,-0.007,,,,,,,,,,,
Benoit Pouliot,F,9/29/1986,,0.002,0.010,-0.014,-0.006,-0.022,0.018,0.007,0.002,-0.014,0.013,,,,
Benoit-Olivier Groulx,F,2/6/2000,,,,,,,,,,,,,,,
Bill Guerin,F,11/9/1970,0.008,0.006,0.013,,,,,,,,,,,,
Bill Thomas,F,6/20/1983,,,,,,,,,,,,,,,
Blair Betts,F,2/16/1980,,,,,,,,,,,,,,,
Blair Jones,F,9/27/1986,,,,,-0.021,,,,,,,,,,
Blake Coleman,F,11/28/1991,,,,,,,,,,,,0.012,,,
Blake Comeau,F,2/18/1986,0.021,-0.009,-0.017,0.006,-0.028,,,-0.017,0.002,0.031,,,,,
Blake Geoffrion,F,2/3/1988,,,,,,,,,,,,,,,
Blake Hillman,D,1/26/1996,,,,,,,,,,,,,,,
Blake Lizotte,F,12/13/1997,,,,,,,,,,,,,0.000,,
Blake Pietila,F,2/20/1993,,,,,,,,,,,,,,,
Blake Speers,F,1/2/1997,,,,,,,,,,,,,,,
Blake Wheeler,F,8/31/1986,,0.016,-0.009,-0.016,0.005,-0.004,0.008,-0.016,-0.007,-0.004,0.009,-0.001,0.007,0.015,0.004
Bo Horvat,F,4/5/1995,,,,,,,,,-0.001,0.000,0.021,-0.005,0.020,0.006,0.023
Bobby Allen,D,11/14/1978,,,,,,,,,,,,,,,
Bobby Brink,F,7/8/2001,,,,,,,,,,,,,,,-0.008
Bobby Butler,F,4/26/1987,,,,-0.009,-0.010,-0.004,,,,,,,,,
Bobby Farnham,F,1/21/1989,,,,,,,,,,,,,,,
Bobby Holik,F,1/1/1971,0.016,,,,,,,,,,,,,,
Bobby Ryan,F,3/17/1987,0.027,0.033,0.008,-0.007,-0.009,0.000,0.005,-0.009,0.013,-0.002,-0.003,0.017,-0.021,-0.003,
Bobby Sanguinetti,D,2/29/1988,,,,,,,,,,,,,,,
Bogdan Kiselevich,D,2/14/1990,,,,,,,,,,,,,,,
Bokondji Imama,F,8/3/1996,,,,,,,,,,,,,,,
Boo Nieves,F,1/23/1994,,,,,,,,,,,,,,,
Boone Jenner,F,6/15/1993,,,,,,,0.014,-0.004,0.001,-0.018,-0.005,-0.012,-0.004,-0.004,0.011
Boris Katchouk,F,6/18/1998,,,,,,,,,,,,,,,
Boris Valabik,D,2/14/1986,,,,,,,,,,,,,,,
Borna Rendulic,F,3/25/1992,,,,,,,,,,,,,,,
Bowen Byram,D,6/13/2001,,,,,,,,,,,,,,,
Boyd Devereaux,F,4/16/1978,,,,,,,,,,,,,,,
Boyd Gordon,F,10/19/1983,,,,,,,-0.013,-0.008,,,,,,,
Bracken Kearns,F,5/12/1981,,,,,,,,,,,,,,,
Brad Boyes,F,4/17/1982,0.014,0.019,-0.016,0.003,-0.008,-0.012,-0.005,0.015,-0.007,,,,,,
Brad Hunt,D,8/24/1988,,,,,,,,,,,0.007,0.027,0.012,,-0.004
Brad Isbister,F,5/7/1977,,,,,,,,,,,,,,,
Brad Larsen,F,6/28/1977,,,,,,,,,,,,,,,
Brad Lukowich,D,8/12/1976,,,,,,,,,,,,,,,
Brad Malone,F,5/20/1989,,,,,,,,,,,,,,,
Brad Marchand,F,5/11/1988,,,,0.026,0.003,0.037,0.017,0.013,0.043,0.013,0.014,0.021,-0.002,0.008,0.012
Brad May,F,11/29/1971,,,,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,,,,,,,,,,,
Brad Richards,F,5/2/1980,0.011,0.004,0.009,0.000,-0.004,0.008,-0.001,0.001,0.003,,,,,,
Brad Richardson,F,2/4/1985,,,,,,,,,,,,,,,
Brad Staubitz,F,7/28/1984,,,,,,,,,,,,,,,
Brad Stuart,D,11/6/1979,-0.004,,-0.008,0.023,,,,,,,,,,,
Brad Winchester,F,3/1/1981,,0.017,-0.007,0.005,,,,,,,,,,,
Braden Schneider,D,9/20/2001,,,,,,,,,,,,,,,
Brady Keeper,D,6/5/1996,,,,,,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Skjei,D,3/26/1994,,,,,,,,,,-0.010,-0.015,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,-0.024,-0.032,-0.022,-0.022
Brandon Baddock,F,3/29/1995,,,,,,,,,,,,,,,
Brandon Biro,F,3/11/1998,,,,,,,,,,,,,,,
Brandon Bochenski,F,4/4/1982,-0.017,,0.000,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,,,,,,,,,
Brandon Carlo,D,11/26/1996,,,,,,,,,,,,,,,
Brandon Davidson,D,8/21/1991,,,,,,,,,,,,,,,
Brandon Dubinsky,F,4/29/1986,-0.016,-0.010,0.013,-0.007,-0.021,-0.006,-0.002,-0.016,0.002,0.005,,,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,
Brandon Gormley,D,2/18/1992,,,,,,,,,,,,,,,
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,-0.023,0.016
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon Manning,D,6/4/1990,,,,,,,,,,,,,,,
Brandon Mashinter,F,9/20/1988,,,,,,,,,,,,,,,
Brandon McMillan,F,3/22/1990,,,,,,,,,,,,,,,
Brandon Montour,D,4/11/1994,,,,,,,,,,-0.020,0.007,-0.006,-0.009,,0.001
Brandon Nolan,F,7/18/1983,,,,,,,,,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,,,0.013,0.043,-0.004,-0.001,,0.007,,,
Brandon Prust,F,3/16/1984,,,,,,,,,,,,,,,
Brandon Saad,F,10/27/1992,,,,,,-0.018,0.001,-0.003,0.005,-0.005,-0.018,0.020,-0.003,0.013,0.018
Brandon Segal,F,7/12/1983,,,,,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,,-0.002,-0.006,0.020,0.026,0.002,0.005,-0.011,-0.007,,,0.013,,
Brandon Tanev,F,12/31/1991,,,,,,,,,,,,,,,
Brandon Yip,F,4/25/1985,,,0.031,0.000,,,,,,,,,,,
Branislav Mezei,D,10/8/1980,,,,,,,,,,,,,,,
Branko Radivojevic,F,11/24/1980,,,,,,,,,,,,,,,
Brayden McNabb,D,1/21/1991,,,,,,,,-0.013,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.002,-0.004,0.045,0.010,0.007,0.003
Brayden Schenn,F,8/22/1991,,,,,0.015,-0.009,-0.005,-0.019,0.002,0.013,-0.001,0.001,0.021,0.013,0.019
Braydon Coburn,D,2/27/1985,0.014,0.001,-0.005,-0.006,,,,,,,,,,,
Brendan Bell,D,3/31/1983,,0.018,,,,,,,,,,,,,
Brendan Gallagher,F,5/6/1992,,,,,,-0.018,0.009,-0.030,-0.014,-0.020,-0.021,-0.008,-0.012,0.009,-0.002
Brendan Gaunce,F,3/25/1994,,,,,,,,,,,,,,,
Brendan Guhle,D,7/29/1997,,,,,,,,,,,,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,-0.026,-0.007,,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,,0.005,,
Brendan Mikkelson,D,6/22/1987,,,,,-0.010,,,,,,,,,,
Brendan Morrison,F,8/15/1975,0.015,0.009,0.013,0.015,0.006,,,,,,,,,,
