Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Anton Rodin,,,,,,,,,,,,,,,
Anton Slepyshev,,,,,,,,,,0.009,0.014,,,,
Anton Stralman,0.029,0.043,0.022,0.014,0.017,0.021,0.018,0.017,0.013,0.013,0.010,0.007,0.010,0.013,0.009
Anton Volchenkov,0.038,0.030,0.029,0.035,0.030,0.077,0.025,0.025,,,,,,,
Anton Wedin,,,,,,,,,,,,,,,
Antti Miettinen,0.031,0.018,0.030,0.027,0.000,,,,,,,,,,
Antti Pihlstrom,,0.017,,,,,,,,,,,,,
Antti Suomela,,,,,,,,,,,,,,,
Anze Kopitar,0.013,0.016,0.012,0.015,0.012,0.016,0.016,0.007,0.011,0.020,0.013,0.020,0.014,0.011,0.011
Arron Asham,0.058,0.158,0.099,0.041,0.129,,,,,,,,,,
Artem Anisimov,,,0.028,0.016,0.018,0.026,0.018,0.012,0.009,0.023,0.020,0.013,0.014,,
Artem Zub,,,,,,,,,,,,,,0.032,0.038
Artemi Kniazev,,,,,,,,,,,,,,,
Artemi Panarin,,,,,,,,,0.026,0.013,0.017,0.013,0.017,0.006,0.015
Arthur Kaliyev,,,,,,,,,,,,,,,0.041
Arttu Ruotsalainen,,,,,,,,,,,,,,,
Artturi Lehkonen,,,,,,,,,,0.009,0.021,0.029,0.020,0.011,0.020
Arturs Kulda,,,,,,,,,,,,,,,
Ashton Sautner,,,,,,,,,,,,,,,
Austin Czarnik,,,,,,,,,,0.024,,0.015,,,
Austin Poganski,,,,,,,,,,,,,,,
Austin Strand,,,,,,,,,,,,,,,
Austin Wagner,,,,,,,,,,,,0.029,0.052,0.033,
Austin Watson,,,,,,,,,0.061,0.113,0.145,0.083,0.087,0.120,0.124
Auston Matthews,,,,,,,,,,0.011,0.012,0.011,0.005,0.008,0.013
Axel Jonsson-Fjallby,,,,,,,,,,,,,,,
B.J. Crombeen,,0.087,0.135,0.104,0.215,0.273,0.158,0.165,,,,,,,
Barclay Goodrow,,,,,,,,0.056,,,0.056,0.085,0.104,0.073,0.052
Barret Jackman,0.048,0.051,0.055,0.040,0.038,0.043,0.066,0.037,0.078,,,,,,
Barrett Hayton,,,,,,,,,,,,,,,0.023
Barry Tallackson,,,,,,,,,,,,,,,
Bates Battaglia,,,,,,,,,,,,,,,
Beau Bennett,,,,,,,,0.028,0.029,0.023,,,,,
Beck Malenstyn,,,,,,,,,,,,,,,
Ben Chiarot,,,,,,,,0.034,0.032,0.037,0.035,0.047,0.043,0.060,0.032
Ben Eager,0.365,0.155,0.146,0.101,0.200,,,,,,,,,,
Ben Gleason,,,,,,,,,,,,,,,
Ben Guite,0.049,0.055,,,,,,,,,,,,,
Ben Hanowski,,,,,,,,,,,,,,,
Ben Harpur,,,,,,,,,,,0.035,0.044,,0.035,
Ben Holmstrom,,,,,,,,,,,,,,,
Ben Hutton,,,,,,,,,0.011,0.024,0.024,0.028,0.013,0.018,0.038
Ben Jones,,,,,,,,,,,,,,,
Ben Lovejoy,,,,0.059,0.030,0.050,0.026,0.024,0.028,0.020,0.027,0.038,,,
Ben Maxwell,,,,,,,,,,,,,,,
Ben McCartney,,,,,,,,,,,,,,,
Ben Meyers,,,,,,,,,,,,,,,
Ben Ondrus,,,,,,,,,,,,,,,
Ben Sexton,,,,,,,,,,,,,,,
Ben Smith,,,,,,,0.002,0.002,,0.011,,,,,
Ben Street,,,,,,,,,,,,,,,
Ben Thomas,,,,,,,,,,,,,,,
Ben Thomson,,,,,,,,,,,,,,,
Ben Walter,,,,,,,,,,,,,,,
Benn Ferriero,,,,0.023,0.020,,,,,,,,,,
Benoit Pouliot,,0.050,0.045,0.074,0.041,0.033,0.037,0.033,0.041,0.040,0.021,,,,
Benoit-Olivier Groulx,,,,,,,,,,,,,,,
Bill Arnold,,,,,,,,,,,,,,,
Bill Guerin,0.046,0.043,0.046,,,,,,,,,,,,
Bill Sweatt,,,,,,,,,,,,,,,
Bill Thomas,,,,,,,,,,,,,,,
Blair Betts,0.021,0.020,0.024,0.016,,,,,,,,,,,
Blair Jones,,,,,0.029,,,,,,,,,,
Blake Coleman,,,,,,,,,,,0.043,0.060,0.047,0.041,0.055
Blake Comeau,0.036,0.026,0.038,0.028,0.026,0.044,0.051,0.074,0.046,0.048,0.044,0.034,0.043,0.052,
Blake Geoffrion,,,,,0.071,,,,,,,,,,
Blake Hillman,,,,,,,,,,,,,,,
Blake Lizotte,,,,,,,,,,,,,0.026,0.035,0.034
Blake Pietila,,,,,,,,,,,,,,,
Blake Speers,,,,,,,,,,,,,,,
Blake Wheeler,,0.041,0.042,0.042,0.035,0.034,0.041,0.060,0.033,0.027,0.036,0.044,0.027,0.063,0.029
Bo Horvat,,,,,,,,0.021,0.011,0.022,0.008,0.022,0.020,0.019,0.038
Bobby Allen,,,,,,,,,,,,,,,
Bobby Brink,,,,,,,,,,,,,,,
Bobby Butler,,,,0.021,0.020,0.007,,,,,,,,,
Bobby Farnham,,,,,,,,,0.199,,,,,,
Bobby Holik,0.066,0.102,,,,,,,,,,,,,
Bobby Robins,,,,,,,,,,,,,,,
Bobby Ryan,,0.033,0.026,0.030,0.032,0.022,0.043,0.022,0.024,0.027,0.012,0.028,,0.061,
Bobby Sanguinetti,,,,,,0.008,,,,,,,,,
Bogdan Kiselevich,,,,,,,,,,,,0.027,,,
Bogdan Yakimov,,,,,,,,,,,,,,,
Bokondji Imama,,,,,,,,,,,,,,,
Boo Nieves,,,,,,,,,,,,0.021,,,
Boone Jenner,,,,,,,0.045,0.026,0.057,0.042,0.037,0.032,0.035,0.007,0.017
Boris Katchouk,,,,,,,,,,,,,,,0.068
Boris Valabik,,0.139,,,,,,,,,,,,,
Borna Rendulic,,,,,,,,,,,,,,,
Bowen Byram,,,,,,,,,,,,,,,
Boyd Devereaux,0.028,,,,,,,,,,,,,,
Boyd Gordon,0.008,0.020,0.037,0.022,0.010,0.014,0.019,0.024,0.016,,,,,,
Boyd Kane,,,,,,,,,,,,,,,
Bracken Kearns,,,,,,,,,,,,,,,
Brad Boyes,0.016,0.013,0.018,0.018,0.008,0.014,0.022,0.015,0.014,,,,,,
Brad Hunt,,,,,,,,,,,0.009,0.015,0.005,,0.017
Brad Isbister,0.052,,,,,,,,,,,,,,
Brad Larsen,0.023,,,,,,,,,,,,,,
Brad Lukowich,0.017,0.014,,,,,,,,,,,,,
Brad Malone,,,,,,,0.061,0.091,0.153,,,,,,
Brad Marchand,,,,0.041,0.067,0.034,0.053,0.069,0.069,0.056,0.045,0.066,0.054,0.056,0.092
Brad May,0.083,0.164,0.129,,,,,,,,,,,,
Brad Mills,,,,,,,,,,,,,,,
Brad Richards,0.009,0.008,0.011,0.016,0.011,0.020,0.011,0.010,0.007,,,,,,
Brad Richardson,,0.018,0.035,0.042,0.037,,0.033,0.052,0.039,,0.045,0.023,0.028,,0.075
Brad Staubitz,,0.206,0.258,0.196,0.283,,,,,,,,,,
Brad Stuart,0.025,0.018,0.013,0.028,0.015,0.022,0.034,0.012,,,,,,,
