Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
A.J. Greer,,,,,,,,,,,,,,,
Aaron Downey,0.02,,,,,,,,,,,,,,
Aaron Ekblad,,,,,,,,0.44,0.74,0.82,2.25,2.32,2.02,2.48,2.75
Aaron Gagnon,,,,,,,,,,,,,,,
Aaron Johnson,,1.60,1.11,,1.35,,,,,,,,,,
Aaron MacKenzie,,,,,,,,,,,,,,,
Aaron Miller,2.51,,,,,,,,,,,,,,
Aaron Ness,,,,,,,,,,,,,,,
Aaron Palushaj,,,,,0.02,,,,,,,,,,
Aaron Rome,,,0.89,1.77,0.73,,,,,,,,,,
Aaron Volpatti,,,,,,0.00,0.02,,,,,,,,
Aaron Voros,0.02,0.05,0.00,,,,,,,,,,,,
Aaron Ward,2.47,2.30,2.18,,,,,,,,,,,,
Adam Almquist,,,,,,,,,,,,,,,
Adam Beckman,,,,,,,,,,,,,,,
Adam Boqvist,,,,,,,,,,,,,0.09,0.14,0.04
Adam Brooks,,,,,,,,,,,,,,,
Adam Burish,2.85,1.88,,1.99,1.45,1.28,,,,,,,,,
Adam Clendening,,,,,,,,,,0.04,,,,,
Adam Cracknell,,,,,,,,,0.63,0.52,,,,,
Adam Erne,,,,,,,,,,,,0.30,0.05,0.00,0.09
Adam Foote,4.50,3.63,2.69,2.85,,,,,,,,,,,
Adam Fox,,,,,,,,,,,,,0.18,2.60,2.13
Adam Gaudette,,,,,,,,,,,,0.01,0.01,0.03,0.01
Adam Hall,3.27,2.56,,2.78,2.85,1.98,2.98,,,,,,,,
Adam Henrique,,,,,1.80,1.77,2.20,1.85,2.64,2.28,1.58,1.10,0.60,0.91,0.11
Adam Johnson,,,,,,,,,,,,,,,
Adam Larsson,,,,,0.45,1.15,,3.16,3.35,1.60,2.41,2.02,1.68,2.33,2.53
Adam Lowry,,,,,,,,0.63,2.11,2.24,2.04,2.28,2.20,2.47,2.32
Adam Mair,0.21,0.07,0.07,0.39,,,,,,,,,,,
Adam McQuaid,,,,1.46,1.04,0.65,,1.89,2.45,2.38,2.15,1.73,,,
Adam Pardy,,0.91,1.13,,0.82,,1.02,2.43,,,,,,,
Adam Pelech,,,,,,,,,,0.98,2.26,1.61,2.79,2.17,2.28
Adam Ruzicka,,,,,,,,,,,,,,,
Adrian Aucoin,1.73,2.95,2.72,3.00,2.11,1.51,,,,,,,,,
Adrian Kempe,,,,,,,,,,,0.09,0.55,0.91,1.33,1.48
Alain Nasreddine,,,,,,,,,,,,,,,
Alan Quine,,,,,,,,,,0.36,,,,,
Alec Martinez,,,,0.08,0.12,,0.43,1.61,2.26,2.22,2.38,1.90,1.69,2.40,
Alec Regula,,,,,,,,,,,,,,,
Aleksander Barkov,,,,,,,0.13,0.45,1.80,1.29,1.75,2.08,1.10,1.44,2.13
Aleksi Heponiemi,,,,,,,,,,,,,,,
Ales Hemsky,0.16,0.10,,0.79,0.04,0.07,0.17,0.01,0.01,,,,,,
Ales Kotalik,0.02,0.04,0.06,,,,,,,,,,,,
Alex Barre-Boulet,,,,,,,,,,,,,,,
Alex Belzile,,,,,,,,,,,,,,,
Alex Biega,,,,,,,,,1.07,0.64,0.79,0.69,1.67,,
Alex Chiasson,,,,,,,0.56,0.84,1.51,0.94,1.66,0.61,0.03,0.02,0.00
Alex DeBrincat,,,,,,,,,,,0.14,0.12,0.06,0.47,0.65
Alex Formenton,,,,,,,,,,,,,,,1.89
Alex Foster,,,,,,,,,,,,,,,
Alex Frolov,0.20,2.44,1.39,0.04,,,,,,,,,,,
Alex Galchenyuk,,,,,,0.03,0.02,0.06,0.03,0.03,0.03,0.02,0.02,0.03,0.01
Alex Goligoski,,0.08,1.55,1.35,1.29,1.48,2.48,2.95,2.34,2.49,1.91,1.57,2.38,2.93,1.16
Alex Grant,,,,,,,,,,,,,,,
Alex Henry,,,,,,,,,,,,,,,
Alex Iafallo,,,,,,,,,,,0.36,0.40,1.44,1.97,1.64
Alex Khokhlachev,,,,,,,,,,,,,,,
Alex Killorn,,,,,,1.14,0.14,0.82,0.47,1.44,1.70,1.95,2.22,1.77,1.77
Alex Kovalev,1.37,1.56,0.18,0.14,,,,,,,,,,,
Alex Newhook,,,,,,,,,,,,,,,0.09
Alex Nylander,,,,,,,,,,,,,0.01,,
Alex Ovechkin,0.19,0.93,0.06,0.05,0.03,0.07,0.05,0.03,0.00,0.02,0.04,0.01,0.04,0.04,0.01
Alex Petrovic,,,,,,,,0.79,1.79,1.31,0.41,1.30,,,
Alex Pietrangelo,,,,1.99,3.22,3.03,3.37,3.08,3.18,3.02,2.36,2.06,1.81,2.13,2.46
Alex Plante,,,,,,,,,,,,,,,
Alex Tanguay,1.67,0.39,0.24,1.28,1.35,1.29,,1.44,0.54,,,,,,
Alex Tuch,,,,,,,,,,,0.05,0.01,0.13,0.75,1.44
Alex Turcotte,,,,,,,,,,,,,,,
Alex Vlasic,,,,,,,,,,,,,,,
Alex Wennberg,,,,,,,,,,,,,,2.54,0.77
Alexander Barabanov,,,,,,,,,,,,,,,0.02
Alexander Burmistrov,,,,1.17,1.79,1.52,,,2.01,0.89,,,,,
Alexander Chmelevski,,,,,,,,,,,,,,,
Alexander Edler,1.75,1.64,2.20,2.25,2.29,1.99,2.20,2.59,2.58,2.59,2.67,2.63,3.13,3.45,1.88
Alexander Holtz,,,,,,,,,,,,,,,
Alexander Kerfoot,,,,,,,,,,,0.01,0.06,0.30,1.51,1.72
Alexander Radulov,0.05,,,,,,,,,0.01,0.04,0.02,0.02,,0.03
Alexander Romanov,,,,,,,,,,,,,,0.86,2.57
Alexander Semin,0.04,1.52,0.98,0.93,0.01,0.81,0.54,0.02,,,,,,,
Alexander Steen,2.97,2.13,1.12,0.96,1.71,1.62,1.90,1.75,1.78,1.85,1.24,1.96,2.33,,
Alexander Sulzer,,,,1.25,,,,,,,,,,,
Alexander True,,,,,,,,,,,,,,,
Alexander Urbom,,,,,,,,,,,,,,,
Alexander Vasyunov,,,,,,,,,,,,,,,
Alexander Volkov,,,,,,,,,,,,,,0.62,
Alexander Wennberg,,,,,,,,1.80,0.69,0.64,1.02,1.28,1.50,,
Alexander Yelesin,,,,,,,,,,,,,,,
Alexandre Bolduc,,,,,,,,,,,,,,,
Alexandre Burrows,3.00,2.97,2.37,2.27,1.89,2.02,1.87,1.22,1.73,1.18,0.79,,,,
Alexandre Carrier,,,,,,,,,,,,,,,2.89
Alexandre Fortin,,,,,,,,,,,,,,,
Alexandre Giroux,,,,,,,,,,,,,,,
Alexandre Picard,,0.55,1.65,0.59,,,,,,,,,,,
Alexandre Texier,,,,,,,,,,,,,0.06,1.11,1.77
Alexei Emelin,,,,,1.31,2.20,1.75,2.35,2.14,2.58,1.63,,,,
Alexei Ponikarovsky,0.72,0.83,0.36,0.97,0.25,0.46,,,,,,,,,
Alexei Semenov,,0.81,,,,,,,,,,,,,
Alexei Toropchenko,,,,,,,,,,,,,,,
Alexei Zhitnik,1.32,,,,,,,,,,,,,,
Alexey Marchenko,,,,,,,,,2.10,1.75,,,,,
Alexis Lafrenière,,,,,,,,,,,,,,0.03,0.05
Aliaksei Protas,,,,,,,,,,,,,,,0.01
Allan Rourke,,,,,,,,,,,,,,,
Anders Bjork,,,,,,,,,,,,,0.53,1.59,0.58
Anders Eriksson,2.46,,,,,,,,,,,,,,
Anders Lee,,,,,,,,0.05,0.03,0.01,0.01,0.02,0.03,,0.01
Andre Benoit,,,,,,0.63,1.74,1.26,,,,,,,
Andre Burakovsky,,,,,,,,0.00,0.00,0.03,0.02,0.05,0.05,0.00,0.01
Andre Roy,0.01,0.03,,,,,,,,,,,,,
Andreas Athanasiou,,,,,,,,,0.51,0.52,0.38,0.09,0.04,0.04,
Andreas Borgman,,,,,,,,,,,0.19,,,,
Andreas Englund,,,,,,,,,,,,,,,
Andreas Engqvist,,,,,,,,,,,,,,,
Andreas Johnsson,,,,,,,,,,,,0.00,0.22,0.41,0.08
Andreas Karlsson,1.87,,,,,,,,,,,,,,
Andreas Lilja,2.89,3.35,,3.53,0.91,,,,,,,,,,
Andreas Martinsen,,,,,,,,,0.02,0.91,,,,,
Andreas Nodl,,0.56,,0.58,0.50,,,,,,,,,,
Andrei Kostitsyn,0.06,0.21,0.03,0.03,0.02,,,,,,,,,,
Andrei Loktionov,,,,,0.02,,0.37,,,,,,,,
Andrei Markov,3.13,3.22,2.27,,,2.28,2.52,2.51,2.32,1.70,,,,,
Andrei Mironov,,,,,,,,,,,,,,,
Andrei Svechnikov,,,,,,,,,,,,0.01,0.02,0.05,0.01
Andrei Zyuzin,1.49,,,,,,,,,,,,,,
Andrej Meszaros,2.12,3.81,1.98,2.06,2.43,,0.87,0.88,,,,,,,
Andrej Nestrasil,,,,,,,,0.00,0.00,,,,,,
Andrej Sekera,1.85,2.39,0.45,1.84,1.63,1.87,2.64,1.74,1.61,2.03,1.28,,2.23,2.66,0.90
Andrej Sustr,,,,,,,1.19,1.45,1.85,2.07,0.48,,,,1.09
Andrew Agozzino,,,,,,,,,,,,,,,
Andrew Alberts,2.51,2.51,1.79,1.59,1.16,,,,,,,,,,
Andrew Bodnarchuk,,,,,,,,,0.25,,,,,,
Andrew Brunette,0.02,0.01,0.03,0.01,0.02,,,,,,,,,,
Andrew Campbell,,,,,,,,2.94,,,,,,,
Andrew Cogliano,0.82,0.58,0.77,2.73,1.60,1.65,1.61,1.67,1.90,1.78,1.72,1.35,1.47,1.45,1.75
Andrew Copp,,,,,,,,,0.81,1.45,1.94,1.36,2.28,2.50,2.31
Andrew Crescenzi,,,,,,,,,,,,,,,
Andrew Desjardins,,,,,0.84,1.15,1.21,1.09,1.80,0.65,,,,,
Andrew Ebbett,,0.10,0.92,0.97,,,,,,,,,,,
Andrew Ference,2.75,2.44,1.93,1.86,1.94,2.25,2.88,1.86,,,,,,,
Andrew Gordon,,,,,2.05,,,,,,,,,,
Andrew Hutchinson,,0.46,,,,,,,,,,,,,
Andrew Ladd,0.05,0.96,0.09,1.90,1.56,1.42,2.07,1.81,1.86,0.83,1.24,,,,0.76
Andrew MacDonald,,,1.26,2.38,2.21,2.82,2.38,1.62,,2.83,1.79,1.91,,,
Andrew MacWilliam,,,,,,,,,,,,,,,
Andrew Mangiapane,,,,,,,,,,,,0.04,0.02,1.34,1.28
Andrew Miller,,,,,,,,,,,,,,,
Andrew Murray,0.76,1.38,0.85,,0.38,,,,,,,,,,
Andrew Peeke,,,,,,,,,,,,,,,3.22
Andrew Peters,,,,,,,,,,,,,,,
Andrew Shaw,,,,,0.27,0.08,0.25,0.07,0.02,0.12,0.12,0.74,,,
Andrey Pedan,,,,,,,,,,,,,,,
Andrey Zubarev,,,,,,,,,,,,,,,
Andy Andreoff,,,,,,,,,0.04,0.17,0.01,,,,
Andy Greene,1.91,0.22,1.79,2.34,1.82,2.51,3.56,3.97,3.49,3.24,3.23,4.09,3.21,1.75,1.70
Andy Hilbert,2.64,2.67,,,,,,,,,,,,,
Andy McDonald,0.39,0.50,0.96,0.93,,0.56,,,,,,,,,
Andy Miele,,,,,,,,,,,,,,,
Andy Sutton,3.13,,2.48,2.40,1.77,,,,,,,,,,
Andy Welinski,,,,,,,,,,,,,,,
Andy Wozniewski,2.43,,,,,,,,,,,,,,
Anssi Salmela,,,0.25,0.25,,,,,,,,,,,
Anthony Angello,,,,,,,,,,,,,,,
Anthony Beauvillier,,,,,,,,,,0.05,0.75,0.01,0.63,0.40,0.39
Anthony Bitetto,,,,,,,,,,,0.20,0.15,2.17,,
Anthony Cirelli,,,,,,,,,,,,2.71,2.81,2.03,2.13
Anthony DeAngelo,,,,,,,,,,0.07,,,,,
Anthony Duclair,,,,,,,,,0.01,0.00,0.02,0.04,0.90,0.62,0.12
Anthony Mantha,,,,,,,,,,0.01,0.02,0.00,0.02,0.13,0.01
Anthony Peluso,,,,,,,,0.00,,,,,,,
Anthony Stewart,,0.02,,0.48,0.01,,,,,,,,,,
Antoine Roussel,,,,,,0.72,1.68,1.78,1.33,2.00,1.01,0.87,0.01,1.98,1.73
