Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Aaron Ekblad,,,,,,,,0.009,0.005,0.000,0.023,0.000,0.000,0.000,0.009
Aaron Johnson,0.036,,0.000,,0.000,,,,,,,,,,
Aaron Miller,,,,,,,,,,,,,,,
Aaron Ness,,,,,,,,,,,,,,,
Aaron Rome,,,,,,,,,,,,,,,
Aaron Ward,0.026,,,,,,,,,,,,,,
Adam Almquist,,,,,,,,,,,,,,,
Adam Boqvist,,,,,,,,,,,,,0.022,0.026,0.030
Adam Clendening,,,,,,,,0.023,,0.022,,,,,
Adam Foote,0.027,,,,,,,,,,,,,,
Adam Fox,,,,,,,,,,,,,0.022,0.015,0.022
Adam Larsson,,,,,0.009,,,,,,,,,,
Adam McQuaid,,,,,,,,,,,,,,,
Adam Pardy,,,,,,,,,,,,,,,
Adam Pelech,,,,,,,,,,,,,,,
Adrian Aucoin,0.018,0.003,0.008,0.015,0.000,,,,,,,,,,
Alain Nasreddine,,,,,,,,,,,,,,,
Alec Martinez,,,,0.019,0.011,0.000,0.008,0.018,0.039,0.034,0.020,0.000,0.000,0.039,
Alec Regula,,,,,,,,,,,,,,,
Alex Biega,,,,,,,,,,,,,,,
Alex Goligoski,,0.028,0.019,0.006,0.014,0.044,0.030,0.006,0.012,0.011,0.026,0.014,0.015,0.000,0.034
Alex Grant,,,,,,,,,,,,,,,
Alex Petrovic,,,,,,,,,,,,,,,
Alex Pietrangelo,,,,0.017,0.009,0.007,0.026,0.010,0.018,0.010,0.021,0.026,0.005,0.037,0.046
Alex Plante,,,,,,,,,,,,,,,
Alex Vlasic,,,,,,,,,,,,,,,
Alexander Edler,0.004,0.022,0.013,0.000,0.011,0.006,0.006,0.018,0.018,0.028,0.015,0.023,0.043,,
Alexander Romanov,,,,,,,,,,,,,,0.000,
Alexander Sulzer,,,,0.045,,,,,,,,,,,
Alexander Urbom,,,,,,,,,,,,,,,
Alexandre Carrier,,,,,,,,,,,,,,,0.013
Alexandre Picard,0.049,0.019,0.000,0.045,,,,,,,,,,,
Alexei Emelin,,,,,,,0.000,,,,,,,,
Alexei Semenov,0.000,,,,,,,,,,,,,,
Alexei Zhitnik,0.017,,,,,,,,,,,,,,
Alexey Marchenko,,,,,,,,,,,,,,,
Allan Rourke,,,,,,,,,,,,,,,
Anders Eriksson,0.016,,,,,,,,,,,,,,
Andre Benoit,,,,,,0.037,0.021,0.000,,,,,,,
Andreas Borgman,,,,,,,,,,,,,,,
Andreas Englund,,,,,,,,,,,,,,,
Andreas Lilja,,,,,,,,,,,,,,,
Andrei Markov,0.021,0.022,0.032,,0.041,0.004,0.025,0.030,0.018,0.012,,,,,
Andrei Zyuzin,0.000,,,,,,,,,,,,,,
Andrej Meszaros,0.018,0.030,0.041,0.036,0.022,,0.037,0.022,,,,,,,
Andrej Sekera,0.023,0.009,0.000,0.025,0.016,0.000,0.000,0.015,0.011,0.011,0.057,,,,
Andrej Sustr,,,,,,,,,,,,,,,
Andrew Alberts,,,,,,,,,,,,,,,
Andrew Bodnarchuk,,,,,,,,,,,,,,,
Andrew Campbell,,,,,,,,,,,,,,,
Andrew Ference,0.016,0.009,0.000,,0.000,,,,,,,,,,
Andrew Hutchinson,,,,,,,,,,,,,,,
Andrew MacDonald,,,0.051,0.038,0.039,0.027,0.021,0.025,,,,,,,
Andrew MacWilliam,,,,,,,,,,,,,,,
Andrew Peeke,,,,,,,,,,,,,,,
Andrey Pedan,,,,,,,,,,,,,,,
Andrey Zubarev,,,,,,,,,,,,,,,
Andy Greene,0.008,0.059,0.015,0.028,,0.010,0.025,0.000,,0.063,,,,,
Andy Sutton,0.000,,,,,,,,,,,,,,
Andy Welinski,,,,,,,,,,,,,,,
Andy Wozniewski,,,,,,,,,,,,,,,
Anssi Salmela,,0.029,,,,,,,,,,,,,
Anthony Bitetto,,,,,,,,,,,,,,,
Anthony DeAngelo,,,,,,,,,,0.010,,,,,
Anton Babchuk,,0.006,,0.057,0.050,,,,,,,,,,
Anton Belov,,,,,,,0.013,,,,,,,,
Anton Lindholm,,,,,,,,,,,,,,,
Anton Stralman,0.027,0.020,0.011,0.013,0.031,0.000,,0.010,0.014,0.016,0.000,,,,
Anton Volchenkov,,,,,,,,,,,,,,,
Artem Zub,,,,,,,,,,,,,,,
Arturs Kulda,,,,,,,,,,,,,,,
Ashton Sautner,,,,,,,,,,,,,,,
Austin Strand,,,,,,,,,,,,,,,
Barret Jackman,0.024,0.000,,,,,,,,,,,,,
Ben Chiarot,,,,,,,,,,,,,,,0.054
Ben Gleason,,,,,,,,,,,,,,,
Ben Harpur,,,,,,,,,,,,,,,
Ben Hutton,,,,,,,,,0.006,0.021,0.000,0.000,,,
Ben Lovejoy,,,,,,,,,,,,,,,
Ben Thomas,,,,,,,,,,,,,,,
Blake Hillman,,,,,,,,,,,,,,,
Bobby Allen,,,,,,,,,,,,,,,
Bobby Sanguinetti,,,,,,,,,,,,,,,
Bogdan Kiselevich,,,,,,,,,,,,,,,
Boris Valabik,,,,,,,,,,,,,,,
Bowen Byram,,,,,,,,,,,,,,,
Brad Hunt,,,,,,,,,,,0.000,0.010,0.000,,0.055
Brad Lukowich,,,,,,,,,,,,,,,
Brad Stuart,0.009,,0.011,0.050,,,,,,,,,,,
Braden Schneider,,,,,,,,,,,,,,,
Brady Keeper,,,,,,,,,,,,,,,
Brady Skjei,,,,,,,,,,0.027,0.010,,,,
Brandon Carlo,,,,,,,,,,,,,,,
Brandon Davidson,,,,,,,,,,,,,,,
Brandon Gormley,,,,,,,,,,,,,,,
Brandon Manning,,,,,,,,,,,,,,,
Brandon Montour,,,,,,,,,,0.039,0.011,0.020,0.000,,0.018
Branislav Mezei,,,,,,,,,,,,,,,
Brayden McNabb,,,,,,,,0.039,,,,,,,
Braydon Coburn,0.010,0.009,0.020,0.000,,,,,,,,,,,
Brendan Bell,,0.006,,,,,,,,,,,,,
Brendan Guhle,,,,,,,,,,,,,,,
Brendan Mikkelson,,,,,0.000,,,,,,,,,,
Brendan Smith,,,,,,0.000,,,0.000,0.000,,,,,
Brendan Witt,,,,,,,,,,,,,,,
Brenden Dillon,,,,,,,,,,,,,,,
Brennan Menell,,,,,,,,,,,,,,,
Brent Burns,0.008,0.005,0.000,0.004,0.018,0.017,0.013,0.021,0.024,0.017,0.027,0.018,0.026,0.041,0.041
Brent Regner,,,,,,,,,,,,,,,
Brent Seabrook,0.027,0.010,0.031,0.005,0.011,0.036,0.006,0.020,0.000,0.023,0.018,0.016,,,
Brent Sopel,0.000,,,,,,,,,,,,,,
Bret Hedican,0.048,0.000,,,,,,,,,,,,,
Brett Bellemore,,,,,,,,,,,,,,,
Brett Carson,,,0.033,,,,,,,,,,,,
Brett Clark,0.016,0.034,0.031,0.029,0.026,,,,,,,,,,
Brett Festerling,,,,,,,,,,,,,,,
Brett Kulak,,,,,,,,,,,,,,,
Brett Lebda,0.009,,,0.012,,,,,,,,,,,
Brett Lernout,,,,,,,,,,,,,,,
Brett Pesce,,,,,,,,,0.000,0.020,,,,0.021,0.000
Brett Skinner,,,,,,,,,,,,,,,
Brian Campbell,0.014,0.003,0.010,0.000,0.006,0.000,0.013,0.008,0.027,0.008,,,,,
Brian Dumoulin,,,,,,,,,0.028,0.000,,,,,
Brian Fahey,,,,,,,,,,,,,,,
Brian Lashoff,,,,,,,,,,,,,,,
Brian Lee,,0.014,,,,,,,,,,,,,
Brian Pothier,0.000,,0.033,,,,,,,,,,,,
Brian Rafalski,0.012,0.017,0.010,0.013,,,,,,,,,,,
Brian Salcido,,,,,,,,,,,,,,,
Brian Strait,,,,,,,,,,,,,,,
Brooks Orpik,0.000,0.000,,,,,,,,,,,,,
Bruno Gervais,0.016,0.023,0.000,,0.028,,,,,,,,,,
Bryan Allen,0.027,,,,,,,,,,,,,,
Bryan Berard,0.009,,,,,,,,,,,,,,
Bryan Helmer,,,,,,,,,,,,,,,
Bryan McCabe,0.012,0.018,0.015,0.025,,,,,,,,,,,
Bryan Rodney,,,0.018,,,,,,,,,,,,
Bryce Salvador,,,,,,,,,,,,,,,
Cade Fairchild,,,,,,,,,,,,,,,
Cal Foote,,,,,,,,,,,,,,,
Cale Fleury,,,,,,,,,,,,,,,
Cale Makar,,,,,,,,,,,,,0.005,0.005,0.027
Caleb Jones,,,,,,,,,,,,,,,
Calen Addison,,,,,,,,,,,,,,,
Calle Rosen,,,,,,,,,,,,,,,
Calvin de Haan,,,,,,,0.000,,,0.000,,,,,
Cam Barker,0.008,0.000,0.033,0.028,0.051,,,,,,,,,,
Cam Dineen,,,,,,,,,,,,,,,
Cam Fowler,,,,0.011,0.013,0.054,0.017,0.016,0.015,0.032,0.017,0.020,0.027,0.010,0.018
Cam York,,,,,,,,,,,,,,,0.029
Cameron Gaunce,,,,,,,,,,,,,,,
Carl Dahlstrom,,,,,,,,,,,,,,,
Carl Gunnarsson,,,0.000,0.011,0.000,,,,,,,,,,
Carlo Colaiacovo,,0.024,0.010,0.011,0.038,,0.032,,,,,,,,
Carson Soucy,,,,,,,,,,,,,,,0.000
Casey Borer,,,,,,,,,,,,,,,
Casey Fitzgerald,,,,,,,,,,,,,,,
Casey Nelson,,,,,,,,,,,,,,,
Chad Billins,,,,,,,,,,,,,,,
Chad Ruhwedel,,,,,,,,,,0.000,,,,,
Charlie McAvoy,,,,,,,,,,,0.008,0.012,0.011,0.050,0.025
Chase Priskie,,,,,,,,,,,,,,,
Chay Genoway,,,,,,,,,,,,,,,
Chris Bigras,,,,,,,,,,,,,,,
Chris Butler,,,0.017,0.034,0.040,,,,,,,,,,
Chris Campoli,0.006,0.016,0.015,0.021,0.011,,,,,,,,,,
Chris Chelios,,,,,,,,,,,,,,,
Chris Phillips,,0.000,0.019,,0.000,0.014,0.031,,,,,,,,
Chris Pronger,0.008,0.025,0.023,0.027,0.038,,,,,,,,,,
Chris Summers,,,,,,,,,,,,,,,
Chris Wideman,,,,,,,,,0.025,0.017,0.029,0.019,,,0.031
Christian Backman,0.024,0.032,,,,,,,,,,,,,
Christian Djoos,,,,,,,,,,,,,,0.000,
Christian Ehrhoff,0.006,0.017,0.000,0.011,0.005,0.018,0.004,0.000,0.000,,,,,,
Christian Folin,,,,,,,,,,,,,,,
Christian Jaros,,,,,,,,,,,,,,,
Christian Wolanin,,,,,,,,,,,,0.036,,,
Christoph Schubert,0.006,0.030,,,,,,,,,,,,,
Christopher Tanev,,,,,,,,0.000,0.033,,,,,,
Clay Wilson,0.000,,,0.024,,,,,,,,,,,
Clayton Stoner,,,,,,,,,,,,,,,
Cody Ceci,,,,,,,0.014,0.000,0.025,0.000,0.019,0.029,,,
Cody Franson,,,0.008,0.000,0.000,0.016,0.009,0.036,0.008,0.000,0.020,,,,
Cody Goloubef,,,,,,,,,,,,,,,
Colby Cohen,,,,,,,,,,,,,,,
Colby Robak,,,,,,,,,,,,,,,
Colin Miller,,,,,,,,,0.038,0.000,0.005,0.013,0.015,0.000,0.018
Colin White,,,,,,,,,,,,0.007,0.000,0.000,0.000
Colten Teubert,,,,,,,,,,,,,,,
Colton Parayko,,,,,,,,,0.023,0.014,0.013,0.000,0.000,,
Colton White,,,,,,,,,,,,,,,
Connor Carrick,,,,,,,,,,0.027,,,,,
Connor Clifton,,,,,,,,,,,,,,,
Connor Mackey,,,,,,,,,,,,,,,
Connor Murphy,,,,,,,,,0.012,,,,,,
Conor Allen,,,,,,,,,,,,,,,
Conor Timmins,,,,,,,,,,,,,,,
Corey Potter,,,,,0.020,0.000,,,,,,,,,
Corey Schueneman,,,,,,,,,,,,,,,
Cory Murphy,0.025,0.008,0.077,,,,,,,,,,,,
Cory Sarich,0.000,0.027,,,,,,,,,,,,,
Craig Rivet,0.011,0.026,0.020,0.000,,,,,,,,,,,
Dakota Mermis,,,,,,,,,,,,,,,
