Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Ben Guite,F,7/17/1978,0.366,0.387,,,,,,,,,,,,,
Ben Hanowski,F,10/18/1990,,,,,,,,,,,,,,,
Ben Harpur,D,1/12/1995,,,,,,,,,,,,,,,
Ben Holmstrom,F,4/9/1987,,,,,,,,,,,,,,,
Ben Hutton,D,4/20/1993,,,,,,,,,,,,,,,
Ben Jones,F,2/26/1999,,,,,,,,,,,,,,,
Ben Lovejoy,D,2/20/1984,,,,,,,,,,,,,,,
Ben Maxwell,F,3/30/1988,,0.402,,,0.267,,,,,,,,,,
Ben McCartney,F,7/13/2001,,,,,,,,,,,,,,,
Ben Meyers,F,11/15/1998,,,,,,,,,,,,,,,
Ben Ondrus,F,6/25/1982,,,,,,,,,,,,,,,
Ben Sexton,F,6/6/1991,,,,,,,,,,,,,,,
Ben Smith,F,7/11/1988,,,,,,,0.150,0.222,0.273,0.451,,,,,
Ben Street,F,2/13/1987,,,,,,0.277,0.487,,,,,,,,
Ben Thomas,D,5/28/1996,,,,,,,,,,,,,,,
Ben Thomson,F,1/16/1993,,,,,,,,,,,,,,,
Ben Walter,F,5/11/1984,,,,,,,,,,,,,,,
Benn Ferriero,F,4/29/1987,,,,,,,,,,,,,,,
Benoit Pouliot,F,9/29/1986,0.334,0.219,,,,,,,,,,,,,
Benoit-Olivier Groulx,F,2/6/2000,,,,,,,,,,,,,,,0.159
Bill Arnold,F,5/13/1992,,,,,,,,,,,,,,,
Bill Guerin,F,11/9/1970,,0.022,,,,,,,,,,,,,
Bill Sweatt,F,9/21/1988,,,,,,,,,,,,,,,
Bill Thomas,F,6/20/1983,,0.268,,,,,,,,,,,,,
Blair Betts,F,2/16/1980,0.384,0.478,0.489,0.482,,,,,,,,,,,
Blair Jones,F,9/27/1986,,,,0.221,0.303,0.266,0.204,,,,,,,,
Blake Coleman,F,11/28/1991,,,,,,,,,,0.387,0.200,0.068,0.049,,
Blake Comeau,F,2/18/1986,,,,-0.003,0.001,0.040,,,0.163,0.078,0.101,-0.001,0.042,0.052,
Blake Geoffrion,F,2/3/1988,,,,0.256,0.139,,,,,,,,,,
Blake Hillman,D,1/26/1996,,,,,,,,,,,,,,,
Blake Lizotte,F,12/13/1997,,,,,,,,,,,,,0.278,0.274,0.289
Blake Pietila,F,2/20/1993,,,,,,,,,,,,0.129,,,
Blake Speers,F,1/2/1997,,,,,,,,,,,,,,,
Blake Wheeler,F,8/31/1986,,,,0.016,,,,,,-0.005,0.087,0.006,0.215,,
Bo Horvat,F,4/5/1995,,,,,,,,0.415,0.449,0.440,0.430,0.487,0.408,0.465,0.415
Bobby Allen,D,11/14/1978,,,,,,,,,,,,,,,
Bobby Brink,F,7/8/2001,,,,,,,,,,,,,,,
Bobby Butler,F,4/26/1987,,,,,,,,,,,,,,,
Bobby Farnham,F,1/21/1989,,,,,,,,,,,,,,,
Bobby Holik,F,1/1/1971,0.470,0.322,,,,,,,,,,,,,
Bobby Robins,F,10/17/1981,,,,,,,,,,,,,,,
Bobby Ryan,F,3/17/1987,,,-0.029,0.020,-0.024,0.020,,,,,,,,,
Bobby Sanguinetti,D,2/29/1988,,,,,,,,,,,,,,,
Bogdan Kiselevich,D,2/14/1990,,,,,,,,,,,,,,,
Bogdan Yakimov,F,10/4/1994,,,,,,,,,,,,,,,
