Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Bowen Byram,,,,,,,,,,,,,,,
Brad Hunt,,,,,,,,,,,0.002,0.002,0.007,,0.004
Brad Lukowich,0.001,0.000,,,,,,,,,,,,,
Brad Stuart,0.004,0.001,0.002,0.002,0.003,0.000,0.003,0.003,,,,,,,
Braden Schneider,,,,,,,,,,,,,,,0.003
Brady Austin,,,,,,,,,,,,,,,
Brady Keeper,,,,,,,,,,,,,,,
Brady Skjei,,,,,,,,,,0.004,0.002,0.005,0.007,0.003,0.006
Brandon Carlo,,,,,,,,,,0.003,0.000,0.002,0.003,,0.004
Brandon Davidson,,,,,,,,,0.002,0.000,0.005,,,,
Brandon Gormley,,,,,,,,,,,,,,,
Brandon Manning,,,,,,,,,0.001,0.002,0.007,0.004,,,
Brandon Montour,,,,,,,,,,,0.002,0.005,0.005,0.006,0.008
Branislav Mezei,0.003,,,,,,,,,,,,,,
Brayden McNabb,,,,,,,,0.002,0.001,0.003,0.004,0.003,0.001,0.003,0.003
Brayden Pachal,,,,,,,,,,,,,,,
Braydon Coburn,0.003,0.003,0.003,0.001,0.003,0.002,0.003,0.001,0.001,0.003,0.001,0.004,0.002,,
Brendan Bell,,0.001,,,,,,,,,,,,,
Brendan Guhle,,,,,,,,,,,,,,,
Brendan Mikkelson,,0.000,,,0.002,,,,,,,,,,
Brendan Smith,,,,,,0.000,0.003,0.003,0.002,0.002,0.001,0.005,0.004,0.007,0.007
Brendan Witt,0.002,0.000,0.004,,,,,,,,,,,,
Brenden Dillon,,,,,,0.003,0.003,0.001,0.002,0.002,0.004,0.000,0.001,0.002,0.002
Brendon Nash,,,,,,,,,,,,,,,
Brennan Menell,,,,,,,,,,,,,,,
Brent Burns,0.005,0.004,0.001,0.006,0.004,,0.020,0.007,0.012,0.013,0.004,0.005,0.005,0.004,0.004
Brent Regner,,,,,,,,,,,,,,,
Brent Seabrook,0.004,0.003,0.003,0.003,0.004,0.006,0.002,0.003,0.005,0.001,0.004,0.003,0.004,,
Brent Sopel,0.001,,0.001,0.002,,,,,,,,,,,
Bret Hedican,0.002,0.001,,,,,,,,,,,,,
Brett Bellemore,,,,,,,0.002,0.003,,,,,,,
Brett Carson,,,0.002,,,,,,,,,,,,
Brett Clark,0.004,0.002,0.001,0.003,0.002,,,,,,,,,,
Brett Festerling,,0.000,0.000,,,,,,,,,,,,
Brett Kulak,,,,,,,,,,,0.002,0.005,0.000,0.003,0.004
Brett Lebda,0.003,0.007,0.001,0.002,,,,,,,,,,,
Brett Lernout,,,,,,,,,,,,,,,
Brett Pesce,,,,,,,,,0.003,0.001,0.003,0.005,0.004,0.003,0.005
Brett Skinner,,,,,,,,,,,,,,,
Brian Campbell,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.001,0.003,0.002,,,,,
Brian Dumoulin,,,,,,,,,0.000,0.001,0.004,0.002,,0.005,0.002
Brian Fahey,,,,,,,,,,,,,,,
Brian Lashoff,,,,,,0.002,0.001,,,,,,,,
Brian Lee,,0.001,,0.000,0.001,,,,,,,,,,
Brian Pothier,0.007,,0.004,,,,,,,,,,,,
Brian Rafalski,0.002,0.004,0.002,0.004,,,,,,,,,,,
Brian Salcido,,,,,,,,,,,,,,,
Brian Strait,,,,,,,0.004,0.002,0.001,,,,,,
Brinson Pasichnuk,,,,,,,,,,,,,,,
Brogan Rafferty,,,,,,,,,,,,,,,
Brooks Orpik,0.001,0.001,0.002,0.001,0.001,0.000,0.002,0.000,0.004,0.000,0.000,0.003,,,
Bruno Gervais,0.000,0.002,0.002,0.000,0.008,0.002,,,,,,,,,
Bryan Allen,0.002,,0.002,0.003,0.001,0.000,0.000,,,,,,,,
Bryan Berard,0.001,,,,,,,,,,,,,,
Bryan Helmer,,,,,,,,,,,,,,,
Bryan McCabe,0.001,0.006,0.003,0.003,,,,,,,,,,,
Bryan Rodney,,,,,,,,,,,,,,,
Bryan Young,,,,,,,,,,,,,,,
Bryce Salvador,0.001,0.002,0.003,,0.000,0.000,0.002,,,,,,,,
Cade Fairchild,,,,,,,,,,,,,,,
Cal Foote,,,,,,,,,,,,,,0.002,0.003
Cale Fleury,,,,,,,,,,,,,0.002,,
Cale Makar,,,,,,,,,,,,,0.008,0.005,0.012
Caleb Jones,,,,,,,,,,,,,0.007,0.000,0.006
Calen Addison,,,,,,,,,,,,,,,
Calle Rosen,,,,,,,,,,,,,,,
Calvin de Haan,,,,,,,0.002,0.000,0.002,0.003,0.002,0.001,,0.001,0.003
Cam Barker,0.007,0.001,0.001,0.001,,,,,,,,,,,
Cam Dineen,,,,,,,,,,,,,,,0.000
Cam Fowler,,,,0.003,0.002,0.000,0.001,0.004,0.002,0.003,0.005,0.004,0.006,0.005,0.002
Cam York,,,,,,,,,,,,,,,
Cameron Gaunce,,,,,,,,,,,,,,,
Cameron Schilling,,,,,,,,,,,,,,,
Carl Dahlstrom,,,,,,,,,,,,0.000,,,
Carl Gunnarsson,,,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.000,0.005,,0.004,,
Carl Sneep,,,,,,,,,,,,,,,
Carlo Colaiacovo,,0.003,0.002,0.005,0.002,,,0.004,0.002,,,,,,
Carson Soucy,,,,,,,,,,,,,0.008,0.001,0.009
Casey Borer,,,,,,,,,,,,,,,
Casey Fitzgerald,,,,,,,,,,,,,,,0.000
Casey Nelson,,,,,,,,,,,0.003,0.002,,,
Chad Billins,,,,,,,,,,,,,,,
Chad Ruhwedel,,,,,,,,,,0.004,0.003,,0.004,,0.004
Charlie McAvoy,,,,,,,,,,,0.004,0.006,0.003,0.004,0.003
Chase Priskie,,,,,,,,,,,,,,,
