Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Bokondji Imama,,,,,,,,,,,,,,,
Boo Nieves,,,,,,,,,,,0.427,0.335,,,
Boone Jenner,,,,,,,,0.274,0.103,0.070,0.174,0.404,0.412,0.332,0.459
Boris Katchouk,,,,,,,,,,,,,,,
Boris Valabik,,,,,,,,,,,,,,,
Borna Rendulic,,,,,,,,,,,,,,,
Bowen Byram,,,,,,,,,,,,,,,
Boyd Devereaux,,,,,,,,,,,,,,,
Boyd Gordon,0.379,0.345,0.216,0.386,0.425,0.468,0.594,0.593,0.483,0.357,,,,,
Boyd Kane,,,,,,,,,,,,,,,
Bracken Kearns,,,,,,,0.124,,,,,,,,
Brad Boyes,0.089,0.102,0.126,0.130,0.165,,0.024,0.062,,,,,,,
Brad Hunt,,,,,,,,,,,,,,,
Brad Isbister,,,,,,,,,,,,,,,
Brad Larsen,0.084,,,,,,,,,,,,,,
Brad Lukowich,,,,,,,,,,,,,,,
Brad Malone,,,,,,,0.235,,0.040,,,0.279,,,
Brad Marchand,,,,,,,,,0.024,,0.057,0.039,0.021,,
Brad May,,,,,,,,,,,,,,,
Brad Mills,,,,,0.253,,,,,,,,,,
Brad Richards,0.315,0.392,0.331,0.313,0.382,0.441,0.337,0.376,0.125,,,,,,
Brad Richardson,0.115,0.128,0.195,0.111,0.030,0.166,0.398,0.464,0.342,0.444,0.446,0.450,0.376,0.345,0.221
Brad Staubitz,,,,,,,,,,,,,,,
Brad Stuart,,,,,,,,,,,,,,,
Brad Winchester,,,,,,,,,,,,,,,
Braden Schneider,,,,,,,,,,,,,,,
Brady Austin,,,,,,,,,,,,,,,
Brady Keeper,,,,,,,,,,,,,,,
Brady Murray,,,,,,,,,,,,,,,
Brady Skjei,,,,,,,,,,,,,,,
Brady Tkachuk,,,,,,,,,,,,0.067,0.125,0.128,0.146
Brandon Baddock,,,,,,,,,,,,,,,
Brandon Biro,,,,,,,,,,,,,,,
Brandon Bochenski,,,,,,,,,,,,,,,
Brandon Bollig,,,,,,,,,,,,,,,
Brandon Carlo,,,,,,,,,,,,,,,
Brandon Davidson,,,,,,,,,,,,,,,
