Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Aaron Ekblad,,,,,,,,0.023,0.050,0.018,0.035,0.033,0.022,0.041,0.053
Aaron Johnson,,0.054,0.040,,0.021,,,,,,,,,,
Aaron MacKenzie,,,,,,,,,,,,,,,
Aaron Miller,0.015,,,,,,,,,,,,,,
Aaron Ness,,,,,,,,,,,,,,,
Aaron Rome,,,0.000,0.010,0.031,,,,,,,,,,
Aaron Ward,0.042,0.017,0.009,,,,,,,,,,,,
Adam Almquist,,,,,,,,,,,,,,,
Adam Boqvist,,,,,,,,,,,,,0.048,0.017,0.074
Adam Clendening,,,,,,,,,,0.013,,,,,
Adam Foote,0.000,0.024,0.000,0.000,,,,,,,,,,,
Adam Fox,,,,,,,,,,,,,0.036,0.016,0.050
Adam Larsson,,,,,0.016,0.000,,0.017,0.020,0.020,0.021,0.013,0.008,0.031,0.032
Adam McQuaid,,,,0.024,0.013,0.016,,0.008,0.010,0.015,0.014,0.041,,,
Adam Pardy,,0.011,0.021,,0.000,,0.000,0.000,,,,,,,
Adam Pelech,,,,,,,,,,0.034,0.014,0.023,0.009,0.018,0.014
Adrian Aucoin,0.028,0.033,0.032,0.014,0.005,0.000,,,,,,,,,
Alain Nasreddine,,,,,,,,,,,,,,,
Alec Martinez,,,,0.030,0.024,,0.050,0.028,0.026,0.026,0.042,0.029,0.021,0.041,
Alec Regula,,,,,,,,,,,,,,,
Alex Biega,,,,,,,,,0.000,0.000,0.007,0.011,0.000,,
Alex Goligoski,,0.022,0.037,0.026,0.028,0.019,0.015,0.017,0.016,0.020,0.038,0.010,0.011,0.020,0.013
Alex Grant,,,,,,,,,,,,,,,
Alex Henry,,,,,,,,,,,,,,,
Alex Petrovic,,,,,,,,0.000,0.018,0.009,0.014,0.000,,,
Alex Pietrangelo,,,,0.027,0.018,0.019,0.019,0.020,0.022,0.030,0.039,0.036,0.032,0.032,0.025
Alex Plante,,,,,,,,,,,,,,,
Alex Vlasic,,,,,,,,,,,,,,,
Alexander Alexeyev,,,,,,,,,,,,,,,
Alexander Edler,0.023,0.023,0.012,0.016,0.015,0.018,0.010,0.012,0.018,0.017,0.019,0.033,0.018,0.000,0.026
Alexander Romanov,,,,,,,,,,,,,,0.006,0.013
Alexander Sulzer,,,,0.014,,,,,,,,,,,
Alexander Urbom,,,,,,,,,,,,,,,
Alexander Yelesin,,,,,,,,,,,,,,,
Alexandre Carrier,,,,,,,,,,,,,,,0.012
Alexandre Picard,,0.000,0.026,0.010,,,,,,,,,,,
Alexei Emelin,,,,,0.015,0.029,0.016,0.026,0.000,0.010,0.008,,,,
Alexei Semenov,,0.016,,,,,,,,,,,,,
Alexei Zhitnik,0.018,,,,,,,,,,,,,,
Alexey Marchenko,,,,,,,,,0.019,0.013,,,,,
Allan Rourke,,,,,,,,,,,,,,,
Anders Eriksson,0.000,,,,,,,,,,,,,,
Andre Benoit,,,,,,0.020,0.033,0.000,,,,,,,
Andreas Borgman,,,,,,,,,,,0.026,,,,
Andreas Englund,,,,,,,,,,,,,,,
Andreas Lilja,0.016,0.017,,0.017,0.000,,,,,,,,,,
Andrei Markov,0.027,0.028,0.017,,,0.019,0.022,0.023,0.005,0.027,,,,,
Andrei Mironov,,,,,,,,,,,,,,,
Andrei Zyuzin,0.022,,,,,,,,,,,,,,
Andrej Meszaros,0.008,0.007,0.019,0.021,0.026,,0.037,0.057,,,,,,,
Andrej Sekera,0.033,0.013,0.043,0.017,0.013,0.030,0.027,0.009,0.015,0.026,0.000,,0.008,0.043,0.020
Andrej Sustr,,,,,,,0.014,0.000,0.029,0.019,0.021,,,,0.016
Andrew Alberts,0.000,0.008,0.023,0.019,0.033,,,,,,,,,,
Andrew Bodnarchuk,,,,,,,,,0.000,,,,,,
Andrew Campbell,,,,,,,,0.000,,,,,,,
Andrew Ference,0.007,0.000,0.000,0.018,0.029,0.026,0.021,0.018,,,,,,,
Andrew Hutchinson,,0.020,,,,,,,,,,,,,
Andrew MacDonald,,,0.012,0.024,0.025,0.022,0.012,0.008,,0.013,0.032,0.000,,,
Andrew MacWilliam,,,,,,,,,,,,,,,
Andrew Peeke,,,,,,,,,,,,,,,0.012
Andrey Pedan,,,,,,,,,,,,,,,
Andrey Zubarev,,,,,,,,,,,,,,,
Andy Greene,0.000,0.024,0.013,0.018,0.009,0.008,0.020,0.015,0.021,0.006,0.016,0.026,0.017,0.008,0.016
Andy Sutton,0.010,,0.035,0.000,0.038,,,,,,,,,,
Andy Welinski,,,,,,,,,,,,,,,
Andy Wozniewski,0.030,,,,,,,,,,,,,,
Anssi Salmela,,,0.014,0.011,,,,,,,,,,,
Anthony Bitetto,,,,,,,,,,,0.019,0.000,0.000,,
Anthony DeAngelo,,,,,,,,,,0.035,,,,,
Anton Babchuk,,0.036,,0.019,0.013,,,,,,,,,,
Anton Belov,,,,,,,0.010,,,,,,,,
Anton Lindholm,,,,,,,,,,,0.000,,,,
Anton Stralman,0.047,0.014,0.015,0.000,0.021,0.030,0.005,0.030,0.038,0.018,0.017,0.017,0.030,0.043,0.045
Anton Volchenkov,0.006,0.012,0.025,0.000,0.014,0.014,0.000,0.000,,,,,,,
Artem Zub,,,,,,,,,,,,,,0.037,0.033
Artemi Kniazev,,,,,,,,,,,,,,,
Arturs Kulda,,,,,,,,,,,,,,,
Ashton Sautner,,,,,,,,,,,,,,,
Austin Strand,,,,,,,,,,,,,,,
Barret Jackman,0.008,0.013,0.006,0.000,0.006,0.036,0.019,0.013,0.008,,,,,,
Ben Chiarot,,,,,,,,0.023,0.006,0.020,0.015,0.022,0.032,0.000,0.029
Ben Gleason,,,,,,,,,,,,,,,
Ben Harpur,,,,,,,,,,,0.000,0.011,,0.000,
Ben Hutton,,,,,,,,,0.006,0.009,0.000,0.019,0.018,0.011,0.018
Ben Lovejoy,,,,0.022,0.010,0.000,0.024,0.012,0.024,0.007,0.015,0.011,,,
Ben Thomas,,,,,,,,,,,,,,,
Blake Hillman,,,,,,,,,,,,,,,
Bobby Allen,,,,,,,,,,,,,,,
Bobby Sanguinetti,,,,,,0.023,,,,,,,,,
Bogdan Kiselevich,,,,,,,,,,,,0.000,,,
Boris Valabik,,0.000,,,,,,,,,,,,,
Bowen Byram,,,,,,,,,,,,,,,
Brad Hunt,,,,,,,,,,,0.009,0.010,0.038,,0.026
Brad Lukowich,0.015,0.000,,,,,,,,,,,,,
Brad Stuart,0.026,0.005,0.011,0.013,0.021,0.000,0.019,0.025,,,,,,,
Braden Schneider,,,,,,,,,,,,,,,0.031
Brady Austin,,,,,,,,,,,,,,,
Brady Keeper,,,,,,,,,,,,,,,
Brady Skjei,,,,,,,,,,0.025,0.012,0.036,0.036,0.017,0.028
Brandon Carlo,,,,,,,,,,0.029,0.000,0.009,0.024,,0.025
Brandon Davidson,,,,,,,,,0.013,0.000,0.033,,,,
Brandon Gormley,,,,,,,,,,,,,,,
Brandon Manning,,,,,,,,,0.007,0.011,0.031,0.028,,,
Brandon Montour,,,,,,,,,,,0.012,0.022,0.036,0.031,0.037
Branislav Mezei,0.024,,,,,,,,,,,,,,
Brayden McNabb,,,,,,,,0.012,0.009,0.016,0.028,0.023,0.006,0.019,0.016
Brayden Pachal,,,,,,,,,,,,,,,
Braydon Coburn,0.023,0.021,0.018,0.009,0.017,0.011,0.016,0.009,0.005,0.019,0.006,0.018,0.011,,
Brendan Bell,,0.010,,,,,,,,,,,,,
Brendan Guhle,,,,,,,,,,,,,,,
Brendan Mikkelson,,0.000,,,0.013,,,,,,,,,,
Brendan Smith,,,,,,0.000,0.021,0.022,0.013,0.017,0.009,0.029,0.025,0.045,0.032
Brendan Witt,0.017,0.000,0.037,,,,,,,,,,,,
Brenden Dillon,,,,,,0.020,0.020,0.004,0.010,0.010,0.025,0.000,0.007,0.015,0.015
Brendon Nash,,,,,,,,,,,,,,,
Brennan Menell,,,,,,,,,,,,,,,
Brent Burns,0.029,0.019,0.007,0.033,0.017,,0.053,0.023,0.035,0.036,0.012,0.015,0.018,0.023,0.018
Brent Regner,,,,,,,,,,,,,,,
Brent Seabrook,0.025,0.019,0.018,0.018,0.031,0.049,0.013,0.015,0.032,0.005,0.022,0.013,0.030,,
Brent Sopel,0.011,,0.010,0.020,,,,,,,,,,,
Bret Hedican,0.014,0.012,,,,,,,,,,,,,
Brett Bellemore,,,,,,,0.019,0.033,,,,,,,
Brett Carson,,,0.023,,,,,,,,,,,,
Brett Clark,0.039,0.014,0.009,0.020,0.014,,,,,,,,,,
Brett Festerling,,0.000,0.000,,,,,,,,,,,,
Brett Kulak,,,,,,,,,,,0.012,0.025,0.000,0.018,0.028
Brett Lebda,0.016,0.041,0.007,0.011,,,,,,,,,,,
Brett Lernout,,,,,,,,,,,,,,,
Brett Pesce,,,,,,,,,0.020,0.008,0.015,0.037,0.019,0.014,0.021
Brett Skinner,,,,,,,,,,,,,,,
Brian Campbell,0.016,0.019,0.021,0.021,0.016,0.021,0.026,0.013,0.034,0.022,,,,,
Brian Dumoulin,,,,,,,,,0.000,0.006,0.024,0.014,,0.041,0.017
Brian Fahey,,,,,,,,,,,,,,,
Brian Lashoff,,,,,,0.022,0.010,,,,,,,,
Brian Lee,,0.010,,0.000,0.012,,,,,,,,,,
Brian Pothier,0.038,,0.028,,,,,,,,,,,,
Brian Rafalski,0.014,0.028,0.016,0.030,,,,,,,,,,,
Brian Salcido,,,,,,,,,,,,,,,
Brian Strait,,,,,,,0.038,0.018,0.009,,,,,,
Brinson Pasichnuk,,,,,,,,,,,,,,,
Brogan Rafferty,,,,,,,,,,,,,,,
Brooks Orpik,0.008,0.009,0.017,0.008,0.017,0.000,0.016,0.000,0.038,0.000,0.000,0.021,,,
Bruno Gervais,0.000,0.018,0.013,0.000,0.049,0.009,,,,,,,,,
Bryan Allen,0.013,,0.019,0.030,0.005,0.000,0.000,,,,,,,,
Bryan Berard,0.010,,,,,,,,,,,,,,
Bryan Helmer,,,,,,,,,,,,,,,
Bryan McCabe,0.007,0.038,0.023,0.019,,,,,,,,,,,
Bryan Rodney,,,,,,,,,,,,,,,
Bryan Young,,,,,,,,,,,,,,,
Bryce Salvador,0.015,0.019,0.038,,0.000,0.000,0.014,,,,,,,,
Cade Fairchild,,,,,,,,,,,,,,,
Cal Foote,,,,,,,,,,,,,,0.013,0.018
Cale Fleury,,,,,,,,,,,,,0.010,,
Cale Makar,,,,,,,,,,,,,0.049,0.026,0.051
Caleb Jones,,,,,,,,,,,,,0.053,0.000,0.053
Calen Addison,,,,,,,,,,,,,,,
Calle Rosen,,,,,,,,,,,,,,,
Calvin de Haan,,,,,,,0.016,0.000,0.010,0.017,0.012,0.004,,0.008,0.018
Cam Barker,0.061,0.008,0.007,0.012,,,,,,,,,,,
Cam Dineen,,,,,,,,,,,,,,,0.000
Cam Fowler,,,,0.024,0.018,0.000,0.007,0.040,0.013,0.022,0.031,0.026,0.048,0.035,0.014
Cam York,,,,,,,,,,,,,,,
Cameron Gaunce,,,,,,,,,,,,,,,
Cameron Schilling,,,,,,,,,,,,,,,
Carl Dahlstrom,,,,,,,,,,,,0.000,,,
Carl Gunnarsson,,,0.034,0.024,0.024,0.018,0.031,0.019,0.018,0.000,0.048,,0.041,,
Carl Sneep,,,,,,,,,,,,,,,
Carlo Colaiacovo,,0.026,0.015,0.034,0.014,,,0.020,0.018,,,,,,
Carson Soucy,,,,,,,,,,,,,0.056,0.013,0.060
Casey Borer,,,,,,,,,,,,,,,
Casey Fitzgerald,,,,,,,,,,,,,,,0.000
Casey Nelson,,,,,,,,,,,0.021,0.012,,,
Chad Billins,,,,,,,,,,,,,,,
Chad Ruhwedel,,,,,,,,,,0.024,0.015,,0.024,,0.022
Charlie McAvoy,,,,,,,,,,,0.032,0.043,0.022,0.025,0.021
Chase Priskie,,,,,,,,,,,,,,,
Chay Genoway,,,,,,,,,,,,,,,
Chris Bigras,,,,,,,,,0.021,,,,,,
Chris Breen,,,,,,,,,,,,,,,
Chris Butler,,0.027,0.009,0.020,0.015,0.000,0.011,0.024,,,,,,,
Chris Campoli,0.000,0.060,0.028,0.020,0.033,,,,,,,,,,
Chris Chelios,0.021,,,,,,,,,,,,,,
Chris Phillips,0.026,0.030,0.039,0.006,0.006,0.030,0.000,0.000,,,,,,,
Chris Pronger,0.019,0.026,0.024,0.007,,,,,,,,,,,
Chris Summers,,,,,,,,,,,,,,,
Chris Wideman,,,,,,,,,0.030,0.018,,,,,0.037
Christian Backman,0.023,0.010,,,,,,,,,,,,,
Christian Djoos,,,,,,,,,,,0.027,0.014,,0.017,
Christian Ehrhoff,0.000,0.013,0.032,0.031,0.021,0.025,0.017,0.017,0.015,,,,,,
Christian Folin,,,,,,,,0.024,,0.021,0.027,0.000,,,
Christian Jaros,,,,,,,,,,,,0.009,,,
Christian Wolanin,,,,,,,,,,,,,,,
Christoph Schubert,0.043,0.025,0.015,,,,,,,,,,,,
Christopher Tanev,,,,,,0.036,0.040,0.018,0.024,0.024,0.041,0.023,0.021,0.017,0.035
Clay Wilson,,,,,,,,,,,,,,,
Clayton Stoner,,,,0.021,0.010,0.000,0.010,0.007,0.014,,,,,,
Cody Ceci,,,,,,,0.021,0.019,0.047,0.008,0.017,0.027,0.009,0.037,0.024
Cody Franson,,,0.033,0.025,0.023,0.012,0.021,0.011,0.023,0.012,,,,,
Cody Goloubef,,,,,,,,0.000,0.011,0.000,,,,,
Colby Cohen,,,,,,,,,,,,,,,
Colby Robak,,,,,,,,,,,,,,,
Colin Miller,,,,,,,,,0.026,0.025,0.017,0.008,0.007,0.025,0.025
Colin White,0.027,0.008,0.017,0.000,0.014,,,,,,,0.050,0.050,0.067,
Colten Teubert,,,,,,,,,,,,,,,
Colton Parayko,,,,,,,,,0.021,0.000,0.012,0.020,0.027,0.018,0.022
Colton White,,,,,,,,,,,,,,,
Connor Carrick,,,,,,,0.016,,,0.005,0.023,0.025,,,
Connor Clifton,,,,,,,,,,,,,0.038,0.010,0.014
Connor Mackey,,,,,,,,,,,,,,,
Connor Murphy,,,,,,,,0.026,0.024,0.005,0.009,0.032,0.022,0.013,0.027
Conor Allen,,,,,,,,,,,,,,,
Conor Timmins,,,,,,,,,,,,,,0.000,
Corey Potter,,,,,0.018,0.042,,,,,,,,,
Corey Schueneman,,,,,,,,,,,,,,,
Cory Murphy,0.013,0.011,,,,,,,,,,,,,
Cory Sarich,0.017,0.014,0.011,0.025,0.010,,0.009,,,,,,,,
Craig Rivet,0.022,0.009,0.009,0.034,,,,,,,,,,,
Dakota Mermis,,,,,,,,,,,,,,,
Dalton Prout,,,,,,,0.019,0.000,0.020,,,,,,
Damon Severson,,,,,,,,0.030,0.006,0.014,0.044,0.046,0.031,0.018,0.025
Dan Boyle,0.021,0.033,0.036,0.022,0.018,0.013,0.032,0.038,0.046,,,,,,
Dan Girardi,0.023,0.009,0.020,0.012,0.020,0.014,0.021,0.018,0.014,0.024,0.031,0.031,,,
Dan Hamhuis,0.015,0.005,0.021,0.020,0.011,0.021,0.019,0.000,0.014,0.000,0.020,0.000,0.000,,
Dan Jancevski,,,,,,,,,,,,,,,
Dan Renouf,,,,,,,,,,,,,,,
Daniel Brickley,,,,,,,,,,,,,,,
Daniel Tjarnqvist,,0.043,,,,,,,,,,,,,
Daniil Miromanov,,,,,,,,,,,,,,,
Danny Biega,,,,,,,,,,,,,,,
Danny DeKeyser,,,,,,,0.014,0.011,0.058,0.025,0.041,0.039,,0.045,0.000
Danny Richmond,,,,,,,,,,,,,,,
Danny Syvret,,,,,,,,,,,,,,,
Dante Fabbro,,,,,,,,,,,,,0.021,0.011,0.016
Darnell Nurse,,,,,,,,,0.013,0.035,0.017,0.027,0.016,0.057,0.019
Darren Dietz,,,,,,,,,,,,,,,
Darren Raddysh,,,,,,,,,,,,,,,
Darryl Sydor,0.000,0.024,0.000,,,,,,,,,,,,
David Farrance,,,,,,,,,,,,,,,
David Hale,0.000,0.055,0.000,,,,,,,,,,,,
David Liffiton,,,,,,,,,,,,,,,
David Musil,,,,,,,,,,,,,,,
David Rundblad,,,,,,,,0.022,,,,,,,
David Savard,,,,,0.018,,0.032,0.040,0.015,0.024,0.015,0.035,0.000,0.008,0.025
David Schlemko,,,,0.052,0.009,,0.009,0.012,0.036,0.005,0.013,,,,
David Tanabe,,,,,,,,,,,,,,,
David Warsofsky,,,,,,,,,,,,,,,
Davis Drewiske,,,0.014,0.000,,,,,,,,,,,
Dean Kukan,,,,,,,,,,,,,0.000,0.020,0.042
Declan Chisholm,,,,,,,,,,,,,,,
Denis Gauthier,,0.021,,,,,,,,,,,,,
Denis Grebeshkov,0.026,0.056,0.071,,,,,,,,,,,,
Dennis Cholowski,,,,,,,,,,,,0.026,0.012,,
Dennis Gilbert,,,,,,,,,,,,,,,
Dennis Seidenberg,0.000,0.017,0.009,0.023,0.019,0.024,0.009,0.015,0.008,0.031,,,,,
Dennis Wideman,0.016,0.023,0.017,0.004,0.024,0.014,0.013,0.034,0.000,0.019,,,,,
Derek Forbort,,,,,,,,,,0.010,0.005,0.011,,0.012,0.031
Derek Joslin,,,,0.017,0.029,,,,,,,,,,
Derek Meech,0.000,0.026,0.013,,,,,,,,,,,,
Derek Morris,0.032,0.021,0.011,0.025,0.014,0.000,0.028,,,,,,,,
Derek Peltier,,,,,,,,,,,,,,,
Derek Smith,,,,,0.021,,,,,,,,,,
Derian Hatcher,0.038,,,,,,,,,,,,,,
Derrick Pouliot,,,,,,,,0.013,,,0.013,0.015,,,
Deryk Engelland,,,,0.028,0.022,0.000,0.070,0.017,0.021,0.019,0.024,0.010,0.009,,
Devon Toews,,,,,,,,,,,,0.029,0.024,0.037,0.048
Dick Tarnstrom,0.032,,,,,,,,,,,,,,
Dillon Heatherington,,,,,,,,,,,,,,,
Dillon Simpson,,,,,,,,,,,,,,,
Dion Phaneuf,0.021,0.019,0.021,0.016,0.017,0.043,0.025,0.005,0.016,0.017,0.010,0.006,,,
Dmitri Kalinin,0.000,0.008,,,,,,,,,,,,,
Dmitri Samorukov,,,,,,,,,,,,,,,
Dmitry Korobov,,,,,,,,,,,,,,,
Dmitry Kulikov,,,0.015,0.030,0.012,0.012,0.027,0.014,0.006,0.010,0.027,0.000,0.014,0.000,0.043
Dmitry Orlov,,,,,0.031,,0.024,,0.043,0.023,0.047,0.014,0.015,0.053,0.046
Doug Janik,0.016,,,,,,,,,,,,,,
