Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Alexander True,F,7/17/1997,,,,,,,,,,,,,,,
Alexander Vasyunov,F,4/22/1988,,,,,,,,,,,,,,,
Alexander Volkov,F,8/2/1997,,,,,,,,,,,,,,0.003,
Alexander Wennberg,F,9/22/1994,,,,,,,,-0.021,,0.010,-0.004,-0.004,-0.005,,
Alexandre Bolduc,F,6/26/1985,,,,,,,,,,,,,,,
Alexandre Burrows,F,4/11/1981,0.007,0.016,0.023,0.024,0.029,0.030,-0.009,0.006,,0.014,,,,,
Alexandre Fortin,F,2/25/1997,,,,,,,,,,,,,,,
Alexandre Giroux,F,6/16/1981,,,,,,,,,,,,,,,
Alexandre Grenier,F,9/5/1991,,,,,,,,,,,,,,,
Alexandre Picard,D,7/5/1985,,,0.002,0.002,,,,,,,,,,,
Alexandre Texier,F,9/13/1999,,,,,,,,,,,,,0.010,-0.020,-0.030
Alexei Ponikarovsky,F,4/9/1980,0.007,0.009,0.003,0.004,0.004,0.006,,,,,,,,,
Alexei Toropchenko,F,6/25/1999,,,,,,,,,,,,,,,
Alexis Lafrenière,F,10/11/2001,,,,,,,,,,,,,,-0.006,-0.004
Aliaksei Protas,F,1/6/2001,,,,,,,,,,,,,,,
ANA,#N/A,#N/A,,,,,,,,,,,,,,,
Anders Bjork,F,8/5/1996,,,,,,,,,,,,,0.007,-0.025,-0.021
Anders Lee,F,7/3/1990,,,,,,,,0.011,,0.011,0.018,0.018,0.012,,0.014
Andre Burakovsky,F,2/9/1995,,,,,,,,0.022,,0.018,0.003,0.003,0.018,0.006,0.004
Andre Deveaux,F,2/23/1984,,,,,,,,,,,,,,,
Andre Roy,F,2/8/1975,0.003,0.003,,,,,,,,,,,,,
Andreas Athanasiou,F,8/6/1994,,,,,,,,,,-0.005,-0.008,-0.008,-0.053,-0.008,
Andreas Engqvist,F,12/23/1987,,,,,,,,,,,,,,,
Andreas Johnsson,F,11/21/1994,,,,,,,,,,,0.020,0.019,0.003,0.000,0.000
Andreas Karlsson,F,8/19/1975,-0.008,,,,,,,,,,,,,,
Andreas Martinsen,F,6/13/1990,,,,,,,,,,-0.026,,,,,
Andreas Nodl,F,2/28/1987,,-0.037,0.016,0.016,,,,,,,,,,,
Andreas Thuresson,F,11/18/1987,,,,,,,,,,,,,,,
Andrei Chibisov,F,2/26/1993,,,,,,,,,,,,,,,
Andrei Kostitsyn,F,2/3/1985,0.018,0.000,0.004,0.004,,,,,,,,,,,
Andrei Loktionov,F,5/30/1990,,,,,,,-0.002,,,,,,,,
Andrei Svechnikov,F,3/26/2000,,,,,,,,,,,0.003,0.004,0.014,0.006,0.004
Andrej Nestrasil,F,2/22/1991,,,,,,,,0.000,,,,,,,
Andrew Agozzino,F,1/3/1991,,,,,,,,,,,,,,,
Andrew Brunette,F,8/24/1973,0.019,0.009,0.010,0.013,,,,,,,,,,,
Andrew Cogliano,F,6/14/1987,0.001,-0.001,-0.013,-0.013,0.020,0.020,0.007,0.000,,0.008,0.004,0.005,0.007,-0.006,-0.002
Andrew Copp,F,7/8/1994,,,,,,,,,,0.011,0.026,0.026,-0.007,0.003,0.002
Andrew Desjardins,F,7/27/1986,,,,,-0.016,-0.016,-0.010,-0.002,,-0.012,,,,,
Andrew Ebbett,F,1/2/1983,,0.016,-0.007,-0.006,,,,,,,,,,,
Andrew Gordon,F,12/13/1985,,,,,,,,,,,,,,,
Andrew Ladd,F,12/12/1985,0.018,0.024,-0.004,-0.004,0.015,0.015,0.008,0.011,,-0.005,,,,,
Andrew Mangiapane,F,4/4/1996,,,,,,,,,,,0.026,0.025,0.007,0.007,0.005
Andrew Miller,F,9/18/1988,,,,,,,,,,,,,,,
Andrew Murray,F,11/6/1981,0.000,-0.009,,,,,,,,,,,,,
Andrew Peters,F,5/5/1980,-0.029,,,,,,,,,,,,,,
Andrew Poturalski,F,1/14/1994,,,,,,,,,,,,,,,
Andrew Shaw,F,7/20/1991,,,,,0.017,0.017,0.016,-0.006,,0.005,0.021,0.021,,,
Andy Andreoff,F,5/17/1991,,,,,,,,,,-0.005,,,,,
Andy Hilbert,F,2/6/1981,0.000,-0.007,,,,,,,,,,,,,
Andy McDonald,F,8/25/1977,-0.004,-0.011,0.026,0.027,0.012,0.014,,,,,,,,,
Andy Miele,F,4/15/1988,,,,,,,,,,,,,,,
Anthony Angello,F,3/6/1996,,,,,,,,,,,,,,,
Anthony Beauvillier,F,6/8/1997,,,,,,,,,,0.002,0.003,0.003,-0.010,0.023,0.014
Anthony Cirelli,F,7/15/1997,,,,,,,,,,,0.019,0.019,0.028,-0.001,-0.001
Anthony Duclair,F,8/26/1995,,,,,,,,,,-0.008,0.002,0.001,-0.006,0.042,0.028
Anthony Greco,F,9/30/1993,,,,,,,,,,,,,,,
Anthony Mantha,F,9/16/1994,,,,,,,,,,0.015,-0.005,-0.005,-0.004,-0.013,-0.022
Anthony Peluso,F,4/18/1989,,,,,,,-0.016,-0.011,,,,,,,
Anthony Richard,F,12/20/1996,,,,,,,,,,,,,,,
Anthony Stewart,F,1/5/1985,,-0.015,-0.009,-0.009,,,,,,,,,,,
Antoine Roussel,F,11/21/1989,,,,,0.009,0.009,-0.004,-0.020,,0.004,0.006,0.007,0.003,0.010,0.009
Antoine Vermette,F,7/20/1982,-0.002,-0.006,0.002,0.003,0.000,0.001,0.004,-0.014,,0.005,,,,,
Anton Blidh,F,3/14/1995,,,,,,,,,,,,,,,-0.016
Anton Lander,F,4/24/1991,,,,,,,,-0.024,,,,,,,
Anton Lundell,F,10/3/2001,,,,,,,,,,,,,,,
Anton Rodin,F,11/21/1990,,,,,,,,,,,,,,,
Anton Slepyshev,F,5/13/1994,,,,,,,,,,0.012,,,,,
Anton Wedin,F,3/1/1993,,,,,,,,,,,,,,,
Antti Miettinen,F,7/3/1980,0.011,-0.001,0.002,0.003,,,,,,,,,,,
Antti Pihlstrom,F,10/22/1984,,-0.002,,,,,,,,,,,,,
Antti Suomela,F,3/17/1994,,,,,,,,,,,,,,,
Anze Kopitar,F,8/24/1987,-0.013,-0.008,0.024,0.024,0.018,0.018,0.030,0.000,,-0.005,-0.007,-0.006,0.011,0.001,0.005
Arron Asham,F,4/13/1978,-0.008,0.003,0.004,0.006,,,,,,,,,,,
Artem Anisimov,F,5/24/1988,,,0.004,0.004,-0.011,-0.011,-0.001,-0.012,,0.013,0.002,0.003,-0.018,,
