Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
David Tanabe,D,7/19/1980,,,,,,,,,,,,,,,
David Warsofsky,D,5/30/1990,,,,,,,,,0.021,,,,,,
Davis Drewiske,D,11/22/1984,,,,,,,,,,,,,,,
Dean Kukan,D,7/8/1993,,,,,,,,,,,,,,,
Denis Gauthier,D,10/1/1976,,,,,,,,,,,,,,,
Denis Grebeshkov,D,10/11/1983,0.007,0.010,0.008,,,,,,,,,,,,
Dennis Cholowski,D,2/15/1998,,,,,,,,,,,,0.033,0.011,,
Dennis Gilbert,D,10/30/1996,,,,,,,,,,,,,,,
Dennis Seidenberg,D,7/18/1981,0.000,0.011,0.013,0.008,0.004,0.005,,,,,,,,,
Dennis Wideman,D,3/20/1983,0.030,0.024,0.010,0.030,0.020,0.027,0.017,0.029,0.019,0.041,,,,,
Derek Forbort,D,3/4/1992,,,,,,,,,,,,,,,
Derek Joslin,D,3/17/1987,,,,0.026,,,,,,,,,,,
Derek Meech,D,4/21/1984,0.000,,0.016,,,,,,,,,,,,
Derek Morris,D,8/24/1978,0.014,0.004,0.016,0.022,0.007,0.009,0.010,,,,,,,,
Derek Peltier,D,3/14/1985,,,,,,,,,,,,,,,
Derek Smith,D,10/13/1984,,,,,0.001,,,,,,,,,,
Derian Hatcher,D,6/4/1972,,,,,,,,,,,,,,,
Derrick Pouliot,D,1/16/1994,,,,,,,,0.013,,,0.009,0.014,,,
Deryk Engelland,D,4/3/1982,,,,,,,,,,,,,,,
Devon Toews,D,2/21/1994,,,,,,,,,,,,0.012,0.007,0.022,0.019
Dick Tarnstrom,D,1/20/1975,0.012,,,,,,,,,,,,,,
Dillon Heatherington,D,5/9/1995,,,,,,,,,,,,,,,
Dion Phaneuf,D,4/10/1985,0.022,0.009,0.015,0.012,0.024,0.019,0.009,0.011,0.004,0.024,0.032,0.007,,,
Dmitri Kalinin,D,7/22/1980,0.011,0.014,,,,,,,,,,,,,
Dmitry Korobov,D,3/12/1989,,,,,,,,,,,,,,,
Dmitry Kulikov,D,10/29/1990,,,0.008,0.007,0.013,0.025,0.010,0.009,0.000,0.025,,,,,
Dmitry Orlov,D,7/23/1991,,,,,0.002,,,,0.000,0.011,0.000,0.001,0.012,0.003,0.031
Doug Janik,D,3/26/1980,,,,,,,,,,,,,,,
Dougie Hamilton,D,6/17/1993,,,,,,0.027,0.018,0.029,0.025,0.011,0.027,0.013,0.014,0.013,0.015
Douglas Murray,D,3/12/1980,,,0.027,,,,,,,,,,,,
Drew Doughty,D,12/8/1989,,0.013,0.026,0.017,0.011,0.020,0.020,0.004,0.036,0.020,0.013,0.032,0.027,0.037,0.038
Drew Fata,D,7/28/1983,,,,,,,,,,,,,,,
Duncan Keith,D,7/16/1983,0.006,0.011,0.013,0.013,0.006,0.018,0.016,0.016,0.027,0.015,0.018,0.010,0.026,0.021,0.015
Duncan Siemens,D,9/7/1993,,,,,,,,,,,,,,,
Dustin Byfuglien,D,3/27/1985,0.028,0.014,0.027,0.025,0.018,0.027,0.031,0.021,0.015,0.009,0.025,0.015,,,
Duvie Westcott,D,10/30/1977,0.016,,,,,,,,,,,,,,
Dylan Coghlan,D,2/19/1998,,,,,,,,,,,,,,,0.033
Dylan DeMelo,D,5/1/1993,,,,,,,,,0.040,0.000,,0.000,0.000,,
Dylan McIlrath,D,4/20/1992,,,,,,,,,,,,,,,
Dylan Olsen,D,1/3/1991,,,,,,,,,,,,,,,
Dylan Reese,D,8/29/1984,,,,,,,,,,,,,,,
Dylan Samberg,D,1/24/1999,,,,,,,,,,,,,,,
Dysin Mayo,D,8/17/1996,,,,,,,,,,,,,,,
Ed Jovanovski,D,6/26/1976,0.027,0.024,0.033,0.025,0.019,,0.013,,,,,,,,
Egor Yakovlev,D,9/17/1991,,,,,,,,,,,,,,,
Egor Zamula,D,3/30/2000,,,,,,,,,,,,,,,
Eric Brewer,D,4/17/1979,0.002,0.017,0.004,0.005,0.006,,,,,,,,,,
Eric Gelinas,D,5/8/1991,,,,,,,0.035,0.022,0.019,,,,,,
Eric Gryba,D,4/14/1988,,,,,,,,,,,,,,,
Erik Brannstrom,D,9/2/1999,,,,,,,,,,,,,0.002,0.020,0.000
Erik Burgdoerfer,D,12/11/1988,,,,,,,,,,,,,,,
Erik Cernak,D,5/28/1997,,,,,,,,,,,,,,,
Erik Gudbranson,D,1/7/1992,,,,,0.003,,0.001,0.000,,,,,,,
Erik Gustafsson,D,12/15/1988,,,,,,0.000,,,0.001,,0.003,0.020,0.016,0.006,0.007
Erik Johnson,D,3/21/1988,0.018,,0.024,0.015,0.006,0.000,0.010,0.024,0.021,0.002,0.003,,,,
Erik Karlsson,D,5/31/1990,,,0.007,0.016,0.010,0.026,0.015,0.015,0.003,0.015,0.014,0.014,0.009,0.023,0.005
Erik Reitz,D,7/29/1982,,,,,,,,,,,,,,,
Esa Lindell,D,5/23/1994,,,,,,,,,,0.000,0.016,0.042,0.013,0.000,0.001
