Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brad Marchand,F,5/11/1988,,,,0.017,0.016,0.016,0.015,0.014,0.013,0.017,0.012,0.011,0.010,0.008,0.007
Brad May,F,11/29/1971,,,,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,,,,,,,,,,,
Brad Richards,F,5/2/1980,0.022,0.021,0.019,0.021,0.015,0.022,0.024,0.006,0.005,,,,,,
Brad Richardson,F,2/4/1985,,,,,,,,,,,,,,,
Brad Staubitz,F,7/28/1984,,,,,,,,,,,,,,,
Brad Winchester,F,3/1/1981,,0.013,0.012,0.012,,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,0.018,0.018,0.017,0.029
Brandon Baddock,F,3/29/1995,,,,,,,,,,,,,,,
Brandon Biro,F,3/11/1998,,,,,,,,,,,,,,,
Brandon Bochenski,F,4/4/1982,0.015,,0.013,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,,,,,,,,,
Brandon Dubinsky,F,4/29/1986,0.022,0.017,0.023,0.016,0.015,0.014,0.018,0.012,0.012,0.019,,,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,0.017,0.016
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon Mashinter,F,9/20/1988,,,,,,,,,,,,,,,
Brandon McMillan,F,3/22/1990,,,,,,,,,,,,,,,
Brandon Nolan,F,7/18/1983,,,,,,,,,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,,,0.017,0.016,0.031,0.015,,0.013,,,
Brandon Prust,F,3/16/1984,,,,,,,,,,,,,,,
Brandon Saad,F,10/27/1992,,,,,,0.018,0.017,0.022,0.022,0.023,0.015,0.023,0.013,0.012,0.012
Brandon Segal,F,7/12/1983,,,,,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,,0.025,0.017,0.017,0.034,0.027,0.015,0.014,0.018,,,0.011,,
Brandon Tanev,F,12/31/1991,,,,,,,,,,,,,,,
Brandon Yip,F,4/25/1985,,,0.016,0.015,,,,,,,,,,,
Branko Radivojevic,F,11/24/1980,,,,,,,,,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.018,0.023,0.017,0.030,0.021,0.019
Brayden Schenn,F,8/22/1991,,,,,0.029,0.017,0.017,0.016,0.016,0.018,0.014,0.013,0.012,0.012,0.011
Brendan Gallagher,F,5/6/1992,,,,,,0.018,0.017,0.017,0.016,0.016,0.015,0.014,0.013,0.027,0.012
Brendan Gaunce,F,3/25/1994,,,,,,,,,,,,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,0.037,0.016,,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,,0.016,,
Brendan Morrison,F,8/15/1975,0.008,0.007,0.012,0.005,0.004,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,0.018,0.032,0.017,0.037,,
Brendan Shanahan,F,1/23/1969,0.006,0.001,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,0.012,0.012,0.011,0.010,0.023,0.007,0.006,,,,,,,,
Brett Bulmer,F,4/26/1992,,,,,,,,,,,,,,,
Brett Connolly,F,5/2/1992,,,,,0.018,,,0.017,0.016,,0.015,0.014,0.013,,
Brett Howden,F,3/29/1998,,,,,,,,,,,,0.018,,,
Brett Leason,F,4/30/1999,,,,,,,,,,,,,,,
Brett MacLean,F,12/24/1988,,,,,,,,,,,,,,,
Brett McLean,F,8/14/1978,0.027,0.011,,,,,,,,,,,,,
Brett Murray,F,7/20/1998,,,,,,,,,,,,,,,
Brett Ritchie,F,7/1/1993,,,,,,,,0.017,,0.016,0.025,0.015,,,
Brett Seney,F,2/28/1996,,,,,,,,,,,,,,,
Brett Sterling,F,4/24/1984,,,,,,,,,,,,,,,
Brett Sutter,F,6/2/1987,,,,,,,,,,,,,,,
Brian Boyle,F,12/18/1984,,,,0.014,0.013,,,,0.010,0.008,0.007,0.006,0.005,,
Brian Ferlin,F,6/3/1992,,,,,,,,,,,,,,,
Brian Flynn,F,7/26/1988,,,,,,,,0.034,,,,,,,
Brian Gibbons,F,2/26/1988,,,,,,,,,,,,,,,
Brian Gionta,F,1/18/1979,0.012,0.017,0.011,0.014,0.008,0.007,0.006,0.012,0.010,0.003,0.002,,,,
Brian McGrattan,F,9/2/1981,,,,,,,,,,,,,,,
Brian O'Neill,F,6/1/1988,,,,,,,,,,,,,,,
Brian Rolston,F,2/21/1973,0.013,0.015,0.004,0.003,0.010,,,,,,,,,,
Brian Sutherby,F,3/1/1982,,,,,,,,,,,,,,,
Brian Willsie,F,3/16/1978,,,,,,,,,,,,,,,
Brock Boeser,F,2/25/1997,,,,,,,,,,,0.029,0.017,0.017,0.016,0.016
Brock McGinn,F,2/2/1994,,,,,,,,,,,,,,,
Brock Nelson,F,10/15/1991,,,,,,,0.017,0.016,0.016,0.022,0.014,0.013,0.012,0.020,0.017
Brooks Laich,F,6/23/1983,0.016,0.020,0.014,0.013,0.012,,0.011,,,,,,,,
Bryan Bickell,F,3/9/1986,,,,0.016,0.043,,,0.012,,,,,,,
Bryan Lerg,F,1/20/1986,,,,,,,,,,,,,,,
Bryan Little,F,11/12/1987,0.018,0.020,0.017,0.021,0.016,0.015,0.014,0.022,0.012,0.012,0.011,0.010,,,
Bryan Rust,F,5/11/1992,,,,,,,,,,,0.015,,0.020,0.019,0.016
Bryan Smolinski,F,12/27/1971,0.004,,,,,,,,,,,,,,
Bryce Van Brabant,F,11/12/1991,,,,,,,,,,,,,,,
Buddy Robinson,F,9/30/1991,,,,,,,,,,,,,,,
Byron Bitz,F,7/21/1984,,,,,,,,,,,,,,,
Byron Froese,F,3/12/1991,,,,,,,,,,,,,,,
Byron Ritchie,F,4/24/1977,0.026,,,,,,,,,,,,,,
C.J. Smith,F,12/1/1994,,,,,,,,,,,,,,,
Cal Clutterbuck,F,11/18/1987,,0.017,0.017,0.016,0.016,,0.014,,,,,0.010,,,
Cal O'Reilly,F,9/30/1986,,,0.016,0.016,0.015,,,,0.012,,,,,,
Calle Jarnkrok,F,9/25/1991,,,,,,,,,0.016,0.015,0.014,0.013,0.012,0.012,0.011
Cam Atkinson,F,6/5/1989,,,,,0.017,0.016,0.016,0.015,0.014,0.023,0.024,0.012,0.011,0.010,0.008
Cam Janssen,F,4/15/1984,,,,,,,,,,,,,,,
Cam Paddock,F,3/22/1983,,,,,,,,,,,,,,,
Cameron Hillis,F,6/24/2000,,,,,,,,,,,,,,,
Carl Grundstrom,F,12/1/1997,,,,,,,,,,,,0.017,,0.016,
Carl Hagelin,F,8/23/1988,,,,,,0.036,,,,,,,,,
Carl Soderberg,F,10/12/1985,,,,,,,0.012,0.012,0.011,0.010,0.008,0.014,0.006,0.005,
Carsen Twarynski,F,11/24/1997,,,,,,,,,,,,,,,
Carson McMillan,F,9/10/1988,,,,,,,,,,,,,,,
Carson Meyer,F,8/18/1997,,,,,,,,,,,,,,,
Carter Ashton,F,4/1/1991,,,,,,,,,,,,,,,
Carter Rowney,F,5/10/1989,,,,,,,,,,,,,,,
Carter Verhaeghe,F,8/14/1995,,,,,,,,,,,,,,0.015,0.014
Casey Bailey,F,10/27/1991,,,,,,,,,,,,,,,
Casey Cizikas,F,2/27/1991,,,,,,,,,,,,,,,
Casey Mittelstadt,F,11/22/1998,,,,,,,,,,,,0.018,0.017,0.017,0.016
Casey Wellman,F,10/18/1987,,,,,,,,,,,,,,,
Cedric Paquette,F,8/13/1993,,,,,,,,,,,,,,,
Chad Kilger,F,11/27/1976,,,,,,,,,,,,,,,
Chad Kolarik,F,1/26/1986,,,,,,,,,,,,,,,
Chad LaRose,F,3/27/1982,,0.014,,0.012,0.019,0.011,,,,,,,,,
Chad Rau,F,1/18/1987,,,,,,,,,,,,,,,
Chandler Stephenson,F,4/22/1994,,,,,,,,,,,,,0.015,0.023,0.013
Charles Hudon,F,6/23/1994,,,,,,,,,,,0.025,0.016,,,
Charlie Coyle,F,3/2/1992,,,,,,,0.017,0.017,0.016,0.016,0.015,0.014,0.013,0.012,0.012
Chase De Leo,F,10/25/1995,,,,,,,,,,,,,,,
Chris Bourque,F,1/29/1986,,,,,,0.014,,,,,,,,,
Chris Brown,F,2/3/1991,,,,,,,,,,,,,,,
Chris Clark,F,3/8/1976,0.010,0.008,0.007,0.006,,,,,,,,,,,
Chris Conner,F,12/23/1983,,,,0.013,,,,,,,,,,,
Chris Drury,F,8/20/1976,0.019,0.012,0.014,,,,,,,,,,,,
Chris Gratton,F,7/5/1975,0.008,,,,,,,,,,,,,,
Chris Higgins,F,6/2/1983,0.019,0.023,0.014,0.013,0.012,0.012,0.011,0.017,,,,,,,
Chris Kelly,F,11/11/1980,,,,,,,,,,,,,,,
Chris Kreider,F,4/30/1991,,,,,,,0.024,0.016,0.016,0.015,0.014,0.013,0.022,0.012,0.015
Chris Kunitz,F,9/26/1979,0.012,0.012,0.011,0.010,0.015,0.007,0.006,0.005,0.004,0.012,,,,,
Chris Minard,F,11/18/1981,,,,,,,,,,,,,,,
Chris Mueller,F,3/6/1986,,,,,,,,,,,,,,,
Chris Neil,F,6/18/1979,0.012,0.012,0.011,0.010,0.008,0.007,0.006,,,,,,,,
Chris Porter,F,5/29/1984,,,,,,,,,,,,,,,
Chris Simon,F,1/30/1972,,,,,,,,,,,,,,,
Chris Stewart,F,10/30/1987,,0.017,0.017,0.016,0.024,0.015,0.014,0.020,0.012,,,,,,
Chris Terry,F,4/7/1989,,,,,,,,0.015,0.014,,,,,,
Chris Thorburn,F,6/3/1983,,,,0.045,,,,,,,,,,,
Chris Tierney,F,7/1/1994,,,,,,,,0.018,,,0.016,0.016,0.015,,0.013
Chris VandeVelde,F,3/15/1987,,,,,,,,,,,,,,,
Chris Wagner,F,5/27/1991,,,,,,,,,,,,,,,
Christian Dvorak,F,2/2/1996,,,,,,,,,,0.018,0.017,,0.021,0.022,0.015
Christian Fischer,F,4/15/1997,,,,,,,,,,,0.018,0.026,,,0.016
Christian Hanson,F,3/10/1986,,,0.043,,,,,,,,,,,,
Christian Thomas,F,5/26/1992,,,,,,,,,,,,,,,
Christoffer Ehn,F,4/5/1996,,,,,,,,,,,,,,,
Christoph Bertschy,F,4/5/1994,,,,,,,,,,,,,,,
Christopher DiDomenico,F,2/20/1989,,,,,,,,,,,0.012,,,,
Chuck Kobasew,F,4/17/1982,0.015,0.024,0.013,,,,,,,,,,,,
CJ Suess,F,3/17/1994,,,,,,,,,,,,,,,
Clark Bishop,F,3/29/1996,,,,,,,,,,,,,,,
Clarke MacArthur,F,4/6/1985,0.017,0.032,0.016,0.023,0.014,0.013,0.017,0.017,,,,,,,
Claude Giroux,F,1/12/1988,,0.018,0.022,0.021,0.016,0.016,0.018,0.018,0.013,0.012,0.015,0.011,0.014,0.008,0.007
Claude Lemieux,F,7/16/1965,,,,,,,,,,,,,,,
Clayton Keller,F,7/29/1998,,,,,,,,,,,0.018,0.021,0.017,0.017,0.021
Cody Almond,F,7/24/1989,,,,,,,,,,,,,,,
Cody Bass,F,1/7/1987,,,,,,,,,,,,,,,
Cody Eakin,F,5/24/1991,,,,,,0.017,0.023,0.016,0.016,0.029,0.014,0.013,,,
Cody Glass,F,4/1/1999,,,,,,,,,,,,,0.018,0.017,
Cody Hodgson,F,2/18/1990,,,,,0.017,0.017,0.016,0.016,,,,,,,
Cody McCormick,F,4/18/1983,,,,,,,,,,,,,,,
Cody McLeod,F,6/26/1984,,0.047,,,,,,0.011,,,,,,,
Colby Armstrong,F,11/23/1982,0.015,0.021,0.033,0.012,,,,,,,,,,,
Colby Cave,F,12/26/1994,,,,,,,,,,,,,,,
Cole Caufield,F,1/2/2001,,,,,,,,,,,,,,,0.018
Cole Perfetti,F,1/1/2002,,,,,,,,,,,,,,,
Cole Schneider,F,8/26/1990,,,,,,,,,,,,,,,
Cole Schwindt,F,4/25/2001,,,,,,,,,,,,,,,
Cole Sillinger,F,5/16/2003,,,,,,,,,,,,,,,0.019
Cole Smith,F,10/28/1995,,,,,,,,,,,,,,,
Colin Blackwell,F,3/28/1993,,,,,,,,,,,,,,0.013,
Colin Fraser,F,1/28/1985,,,,,,,,,,,,,,,
