Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Andreas Johnsson,F,11/21/1994,,,,,,,,,,,,0.13,0.29,0.43,0.08
Andreas Karlsson,F,8/19/1975,2.04,,,,,,,,,,,,,,
Andreas Martinsen,F,6/13/1990,,,,,,,,,0.09,0.93,,,,,
Andreas Nodl,F,2/28/1987,,1.04,,0.80,0.63,,,,,,,,,,
Andrei Kostitsyn,F,2/3/1985,0.40,0.43,0.16,0.10,0.04,,,,,,,,,,
Andrei Loktionov,F,5/30/1990,,,,,0.50,,0.59,,,,,,,,
Andrei Svechnikov,F,3/26/2000,,,,,,,,,,,,1.11,0.88,0.71,0.50
Andrej Nestrasil,F,2/22/1991,,,,,,,,0.22,0.13,,,,,,
Andrew Agozzino,F,1/3/1991,,,,,,,,,,,,,,,
Andrew Brunette,F,8/24/1973,0.36,0.45,0.58,0.68,0.81,,,,,,,,,,
Andrew Cogliano,F,6/14/1987,1.48,1.06,1.11,2.95,1.73,1.72,1.64,1.67,1.90,1.79,1.77,1.46,1.64,1.70,2.09
Andrew Copp,F,7/8/1994,,,,,,,,,1.29,1.79,2.16,1.49,2.34,2.52,2.31
Andrew Crescenzi,F,7/29/1992,,,,,,,,,,,,,,,
Andrew Desjardins,F,7/27/1986,,,,,0.91,1.18,1.21,1.09,1.82,0.71,,,,,
Andrew Ebbett,F,1/2/1983,,0.16,0.94,0.97,,,,,,,,,,,
Andrew Gordon,F,12/13/1985,,,,,2.07,,,,,,,,,,
Andrew Ladd,F,12/12/1985,0.38,1.18,0.23,1.97,1.58,1.42,2.07,1.83,1.92,0.93,1.42,,,,1.31
Andrew Mangiapane,F,4/4/1996,,,,,,,,,,,,0.38,0.24,1.47,1.34
Andrew Miller,F,9/18/1988,,,,,,,,,,,,,,,
Andrew Murray,F,11/6/1981,0.78,1.38,0.85,,0.43,,,,,,,,,,
Andrew Peters,F,5/5/1980,,,,,,,,,,,,,,,
Andrew Shaw,F,7/20/1991,,,,,0.92,0.56,0.59,0.30,0.15,0.19,0.14,0.74,,,
Andy Andreoff,F,5/17/1991,,,,,,,,,0.17,0.23,0.03,,,,
Andy Hilbert,F,2/6/1981,2.66,2.68,,,,,,,,,,,,,
Andy McDonald,F,8/25/1977,0.44,0.60,1.13,1.18,,1.00,,,,,,,,,
Andy Miele,F,4/15/1988,,,,,,,,,,,,,,,
Anthony Angello,F,3/6/1996,,,,,,,,,,,,,,,
Anthony Beauvillier,F,6/8/1997,,,,,,,,,,0.91,1.41,0.49,0.97,0.62,0.53
Anthony Cirelli,F,7/15/1997,,,,,,,,,,,,3.20,3.14,2.25,2.26
Anthony Duclair,F,8/26/1995,,,,,,,,,0.66,0.49,0.36,0.27,1.03,0.68,0.14
Anthony Mantha,F,9/16/1994,,,,,,,,,,0.35,0.24,0.14,0.08,0.16,0.02
Anthony Peluso,F,4/18/1989,,,,,,,,0.07,,,,,,,
Anthony Stewart,F,1/5/1985,,0.24,,0.55,0.04,,,,,,,,,,
Antoine Roussel,F,11/21/1989,,,,,,0.94,1.81,1.84,1.35,2.00,1.01,0.89,0.07,2.08,1.90
Antoine Vermette,F,7/20/1982,3.71,3.05,2.55,1.46,1.42,1.81,2.35,1.61,1.30,1.26,1.22,,,,
Anton Blidh,F,3/14/1995,,,,,,,,,,,,,,,0.89
Anton Lander,F,4/24/1991,,,,,2.28,,,1.08,2.07,,,,,,
Anton Lundell,F,10/3/2001,,,,,,,,,,,,,,,3.00
Anton Slepyshev,F,5/13/1994,,,,,,,,,,0.35,0.30,,,,
Antti Miettinen,F,7/3/1980,0.06,2.39,1.66,1.31,1.01,,,,,,,,,,
Antti Pihlstrom,F,10/22/1984,,0.50,,,,,,,,,,,,,
Antti Suomela,F,3/17/1994,,,,,,,,,,,,,,,
Anze Kopitar,F,8/24/1987,1.81,1.98,1.97,2.30,2.38,1.56,2.04,1.69,2.16,1.93,2.23,2.07,1.94,2.34,2.05
Arron Asham,F,4/13/1978,0.03,0.08,0.14,0.18,,,,,,,,,,,
Artem Anisimov,F,5/24/1988,,,1.19,1.37,1.27,1.70,2.17,2.03,1.35,0.83,1.48,1.21,0.36,,
Artemi Panarin,F,10/30/1991,,,,,,,,,0.14,0.10,0.04,0.05,0.07,0.09,0.07
Arthur Kaliyev,F,6/26/2001,,,,,,,,,,,,,,,0.68
Arttu Ruotsalainen,F,10/29/1997,,,,,,,,,,,,,,,
Artturi Lehkonen,F,7/4/1995,,,,,,,,,,0.93,1.86,2.49,2.55,2.10,1.91
Austin Czarnik,F,12/12/1992,,,,,,,,,,1.24,,0.11,,,
Austin Wagner,F,6/23/1997,,,,,,,,,,,,,0.37,0.25,
Austin Watson,F,1/13/1992,,,,,,,,,1.01,1.85,2.31,1.75,1.07,2.12,1.47
Auston Matthews,F,9/17/1997,,,,,,,,,,0.87,0.69,0.50,0.42,0.41,0.21
Axel Jonsson-Fjallby,F,2/10/1998,,,,,,,,,,,,,,,
B.J. Crombeen,F,7/10/1985,,1.02,2.76,1.76,0.04,1.72,1.48,0.03,,,,,,,
Barclay Goodrow,F,2/26/1993,,,,,,,,0.93,,,1.00,1.51,2.42,2.43,2.32
Barrett Hayton,F,6/9/2000,,,,,,,,,,,,,,,1.94
Barry Tallackson,F,4/14/1983,,,,,,,,,,,,,,,
Bates Battaglia,F,12/13/1975,,,,,,,,,,,,,,,
Beau Bennett,F,11/27/1991,,,,,,,,0.24,0.22,0.08,,,,,
Beck Malenstyn,F,2/4/1998,,,,,,,,,,,,,,,
Ben Eager,F,1/22/1984,0.25,0.15,0.08,0.08,0.02,,,,,,,,,,
Ben Guite,F,7/17/1978,2.75,2.41,,,,,,,,,,,,,
Ben Hanowski,F,10/18/1990,,,,,,,,,,,,,,,
Ben Holmstrom,F,4/9/1987,,,,,,,,,,,,,,,
Ben Maxwell,F,3/30/1988,,,,,,,,,,,,,,,
Ben Ondrus,F,6/25/1982,,,,,,,,,,,,,,,
Ben Smith,F,7/11/1988,,,,,,,1.34,2.14,,2.19,,,,,
Ben Street,F,2/13/1987,,,,,,,,,,,,,,,
Ben Walter,F,5/11/1984,,,,,,,,,,,,,,,
Benn Ferriero,F,4/29/1987,,,,0.23,0.15,,,,,,,,,,
Benoit Pouliot,F,9/29/1986,,0.50,0.49,0.15,0.08,0.05,0.01,1.14,0.45,1.41,1.79,,,,
Benoit-Olivier Groulx,F,2/6/2000,,,,,,,,,,,,,,,
Bill Guerin,F,11/9/1970,0.75,0.84,0.94,,,,,,,,,,,,
Bill Sweatt,F,9/21/1988,,,,,,,,,,,,,,,
Bill Thomas,F,6/20/1983,,,,,,,,,,,,,,,
Blair Betts,F,2/16/1980,2.77,3.00,3.15,3.70,,,,,,,,,,,
Blair Jones,F,9/27/1986,,,,,0.85,,,,,,,,,,
Blake Coleman,F,11/28/1991,,,,,,,,,,,2.17,2.69,2.65,2.23,1.53
Blake Comeau,F,2/18/1986,0.62,1.67,2.21,2.41,1.36,1.22,0.41,0.28,2.00,1.94,2.64,2.25,2.32,2.01,
Blake Geoffrion,F,2/3/1988,,,,,1.00,,,,,,,,,,
Blake Lizotte,F,12/13/1997,,,,,,,,,,,,,1.43,1.48,1.24
Blake Pietila,F,2/20/1993,,,,,,,,,,,,,,,
Blake Speers,F,1/2/1997,,,,,,,,,,,,,,,
Blake Wheeler,F,8/31/1986,,1.53,1.42,1.49,0.25,0.38,0.87,1.77,1.33,1.46,1.38,1.31,0.92,0.42,0.76
Bo Horvat,F,4/5/1995,,,,,,,,1.58,2.92,2.32,1.92,0.69,0.56,0.58,1.21
Bobby Butler,F,4/26/1987,,,,0.24,,0.08,,,,,,,,,
Bobby Farnham,F,1/21/1989,,,,,,,,,0.09,,,,,,
Bobby Holik,F,1/1/1971,1.96,0.84,,,,,,,,,,,,,
Bobby Ryan,F,3/17/1987,,0.51,0.56,1.38,0.84,0.14,0.23,0.16,0.03,0.06,0.08,0.21,,0.30,
Boo Nieves,F,1/23/1994,,,,,,,,,,,,0.69,,,
Boone Jenner,F,6/15/1993,,,,,,,0.67,1.78,0.56,1.07,1.04,1.52,1.85,1.98,1.61
Boris Katchouk,F,6/18/1998,,,,,,,,,,,,,,,0.84
Borna Rendulic,F,3/25/1992,,,,,,,,,,,,,,,
Boyd Devereaux,F,4/16/1978,2.41,,,,,,,,,,,,,,
Boyd Gordon,F,10/19/1983,4.12,3.71,2.68,2.20,2.89,2.89,2.84,2.50,3.00,,,,,,
Bracken Kearns,F,5/12/1981,,,,,,,,,,,,,,,
Brad Boyes,F,4/17/1982,0.16,0.15,0.13,0.08,0.10,0.09,0.42,0.22,0.28,,,,,,
Brad Isbister,F,5/7/1977,0.25,,,,,,,,,,,,,,
Brad Larsen,F,6/28/1977,0.51,,,,,,,,,,,,,,
Brad Malone,F,5/20/1989,,,,,,,,0.47,1.16,,,,,,
Brad Marchand,F,5/11/1988,,,,1.91,1.63,1.41,1.62,1.41,2.02,1.90,1.84,1.62,1.69,1.76,1.91
Brad May,F,11/29/1971,0.59,0.68,,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,,,,,,,,,,,
Brad Richards,F,5/2/1980,2.30,2.09,0.50,0.43,0.29,0.30,0.29,0.36,0.45,,,,,,
Brad Richardson,F,2/4/1985,,0.43,1.57,1.02,0.79,,2.05,1.97,1.74,,2.24,2.80,2.90,,1.35
Brad Staubitz,F,7/28/1984,,,0.07,0.03,0.01,,,,,,,,,,
Brad Winchester,F,3/1/1981,0.05,0.02,0.06,0.08,0.07,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,0.94,0.73,0.53,0.42
Brandon Bochenski,F,4/4/1982,0.10,,,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,0.24,0.04,0.04,,,,,,
Brandon Dubinsky,F,4/29/1986,0.62,1.37,2.54,2.24,1.33,,2.15,2.41,1.97,1.78,1.71,1.47,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,0.73
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,1.07,1.63
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon McMillan,F,3/22/1990,,,,2.69,,,,1.51,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,,,,0.25,0.16,0.07,,0.01,,,
Brandon Prust,F,3/16/1984,,0.14,0.21,1.72,1.67,1.94,1.78,1.81,0.75,,,,,,
Brandon Saad,F,10/27/1992,,,,,,1.52,1.20,1.41,0.84,0.63,1.78,1.74,1.79,0.12,1.01
Brandon Segal,F,7/12/1983,,,0.05,0.01,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,2.95,2.37,2.83,2.68,2.14,2.44,2.35,,1.89,3.10,,2.41,2.79,
Brandon Tanev,F,12/31/1991,,,,,,,,,,1.74,1.98,2.16,2.20,2.32,
Brandon Yip,F,4/25/1985,,,0.18,0.54,0.08,0.50,,,,,,,,,
Branko Radivojevic,F,11/24/1980,1.56,,,,,,,,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.91,2.48,0.43,0.30,0.23,0.13
Brayden Schenn,F,8/22/1991,,,,,0.76,0.56,0.50,0.26,0.14,0.08,0.59,0.61,0.22,0.67,0.54
Brendan Gallagher,F,5/6/1992,,,,,,0.69,0.58,0.37,0.28,0.16,0.31,0.05,0.09,0.03,0.07
Brendan Gaunce,F,3/25/1994,,,,,,,,,,0.82,2.04,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,0.23,,,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,0.40,0.86,0.16,0.12
Brendan Morrison,F,8/15/1975,1.26,0.77,0.91,2.44,0.81,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,0.70,0.50,0.44,0.25,,
Brendan Shanahan,F,1/23/1969,3.32,2.40,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,1.31,,1.55,0.86,0.58,0.38,0.41,0.46,,,,,,,
Brett Connolly,F,5/2/1992,,,,,0.87,,,0.37,0.24,0.17,0.08,0.04,0.04,,
Brett Howden,F,3/29/1998,,,,,,,,,,,,1.91,2.49,2.38,0.67
Brett Leason,F,4/30/1999,,,,,,,,,,,,,,,0.35
Brett MacLean,F,12/24/1988,,,,,,,,,,,,,,,
Brett McLean,F,8/14/1978,2.28,1.18,,,,,,,,,,,,,
Brett Ritchie,F,7/1/1993,,,,,,,,0.48,,0.24,0.14,0.07,,0.00,
Brett Seney,F,2/28/1996,,,,,,,,,,,,0.36,,,
Brett Sterling,F,4/24/1984,,,,,,,,,,,,,,,
Brett Sutter,F,6/2/1987,,,,,,,,,,,,,,,
Brian Boyle,F,12/18/1984,,,1.64,1.97,2.00,1.89,2.08,2.44,1.87,1.24,0.54,1.88,0.97,,2.55
Brian Flynn,F,7/26/1988,,,,,,,2.39,1.88,1.60,1.49,,,,,
Brian Gibbons,F,2/26/1988,,,,,,,0.72,,,,2.82,0.86,,,
Brian Gionta,F,1/18/1979,0.73,1.03,2.00,2.07,2.26,0.97,1.95,1.74,2.00,2.52,,,,,
Brian McGrattan,F,9/2/1981,,,,,,,0.18,,,,,,,,
Brian O'Neill,F,6/1/1988,,,,,,,,,,,,,,,
Brian Rolston,F,2/21/1973,2.40,0.65,1.50,2.22,1.33,,,,,,,,,,
Brian Sutherby,F,3/1/1982,1.36,1.56,0.34,0.62,,,,,,,,,,,
Brian Willsie,F,3/16/1978,0.08,1.69,,,,,,,,,,,,,
Brock Boeser,F,2/25/1997,,,,,,,,,,,0.69,0.53,0.38,0.29,0.16
Brock McGinn,F,2/2/1994,,,,,,,,,,1.12,1.42,2.36,2.48,2.17,2.01
Brock Nelson,F,10/15/1991,,,,,,,1.18,1.17,0.61,0.66,0.69,0.80,1.57,1.00,0.77
Brody Sutter,F,9/26/1991,,,,,,,,,,,,,,,
Brooks Laich,F,6/23/1983,2.70,3.01,2.13,2.27,2.48,,2.96,2.30,2.15,,,,,,
Bryan Bickell,F,3/9/1986,,,,0.13,0.07,,,0.00,,,,,,,
Bryan Lerg,F,1/20/1986,,,,,,,,,,,,,,,
Bryan Little,F,11/12/1987,0.74,0.53,0.39,1.94,1.65,1.63,2.29,2.05,2.04,1.17,1.09,1.31,,,
Bryan Rust,F,5/11/1992,,,,,,,,,0.48,0.86,1.46,2.00,1.67,0.35,0.80
Bryan Smolinski,F,12/27/1971,2.40,,,,,,,,,,,,,,
Buddy Robinson,F,9/30/1991,,,,,,,,,,,,,,,0.63
Byron Bitz,F,7/21/1984,,0.51,0.25,,,,,,,,,,,,
Byron Froese,F,3/12/1991,,,,,,,,,2.73,,1.20,,,,
Byron Ritchie,F,4/24/1977,2.36,,,,,,,,,,,,,,
C.J. Smith,F,12/1/1994,,,,,,,,,,,,,,,
Cal Clutterbuck,F,11/18/1987,,1.27,1.87,1.67,1.62,1.71,1.80,1.45,1.97,2.09,2.17,1.94,2.40,1.99,2.31
Cal O'Reilly,F,9/30/1986,,,0.64,0.42,0.29,,,,,,,,,,
Calle Jarnkrok,F,9/25/1991,,,,,,,,1.73,2.09,1.84,2.32,1.77,1.57,1.97,1.15
Calvin Thurkauf,F,6/27/1997,,,,,,,,,,,,,,,
