Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Janne Niskala,,,,,,,,,,,,,,,
Jared Cowen,,,,,0.201,,,,,,,,,,
Jared Spurgeon,,,,0.154,0.114,0.230,0.148,0.156,0.183,0.187,0.181,0.130,0.117,0.131,0.101
Jaroslav Modry,0.048,,,,,,,,,,,,,,
Jaroslav Spacek,0.194,0.149,0.200,0.177,0.117,,,,,,,,,,
Jarred Tinordi,,,,,,,,,,,,,,,
Jason Demers,,,0.132,0.195,0.198,,0.159,0.144,0.156,0.130,0.173,,,,
Jason Garrison,,,,0.203,0.260,0.250,0.383,0.134,0.352,,,,,,
Jason Smith,,,,,,,,,,,,,,,
Jason Strudwick,,,,,,,,,,,,,,,
Jassen Cullimore,,,,,,,,,,,,,,,
Jay Bouwmeester,0.191,0.202,0.169,0.153,0.145,0.156,0.138,0.146,0.102,,,,,,
Jay Harrison,,,,,0.357,,0.367,0.230,,,,,,,
Jay Leach,,,,,,,,,,,,,,,
Jay McKee,,,,,,,,,,,,,,,
Jaycob Megna,,,,,,,,,,,,,,,
Jeff Finger,0.184,0.271,,,,,,,,,,,,,
Jeff Petry,,,,0.103,0.223,,0.162,0.179,0.153,0.155,0.180,0.163,0.176,0.200,0.121
Jeff Schultz,,,,,,,,,,,,,,,
Jeff Woywitka,,0.142,,0.234,,,,,,,,,,,
Jeremy Davies,,,,,,,,,,,,,,,
Jeremy Lauzon,,,,,,,,,,,,,,,
Jim Vandermeer,0.122,,,0.167,,,,,,,,,,,
Jimmy Schuldt,,,,,,,,,,,,,,,
Joakim Ryan,,,,,,,,,,,,,,,
Joe Callahan,,,,,,,,,,,,,,,
Joe Corvo,0.151,0.231,0.184,0.202,0.232,0.232,0.271,,,,,,,,
Joe DiPenta,,,,,,,,,,,,,,,
Joe Finley,,,,,,,,,,,,,,,
Joe Hicketts,,,,,,,,,,,,,,,
Joe Morrow,,,,,,,,,,,0.197,,,,
Joe Piskula,,,,,,,,,,,,,,,
Joel Edmundson,,,,,,,,,,,,,,,
Joel Hanley,,,,,,,,,,,,,,,
Joel Kwiatkowski,,,,,,,,,,,,,,,
Joel Persson,,,,,,,,,,,,,,,
Joey Keane,,,,,,,,,,,,,,,
John Carlson,,,,0.165,0.179,0.177,0.283,0.210,0.178,0.262,0.204,0.107,0.138,0.171,0.138
John Erskine,,,,,,,,,,,,,,,
John Gilmour,,,,,,,,,,,0.177,,,,
John Klingberg,,,,,,,,0.141,0.136,0.090,0.170,0.220,0.108,0.201,0.181
John Marino,,,,,,,,,,,,,0.047,0.110,0.104
