Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Blake Hillman,D,1/26/1996,,,,,,,,,,,,,,,
Bobby Allen,D,11/14/1978,,,,,,,,,,,,,,,
Bobby Sanguinetti,D,2/29/1988,,,,,,,,,,,,,,,
Bogdan Kiselevich,D,2/14/1990,,,,,,,,,,,,,,,
Boris Valabik,D,2/14/1986,,,,,,,,,,,,,,,
Bowen Byram,D,6/13/2001,,,,,,,,,,,,,,,
Brad Hunt,D,8/24/1988,,,,,,,,,,,0.048,0.002,0.033,,0.041
Brad Lukowich,D,8/12/1976,,,,,,,,,,,,,,,
Brad Stuart,D,11/6/1979,0.020,,0.024,0.028,,,,,,,,,,,
Braden Schneider,D,9/20/2001,,,,,,,,,,,,,,,
Brady Keeper,D,6/5/1996,,,,,,,,,,,,,,,
Brady Skjei,D,3/26/1994,,,,,,,,,,0.011,0.031,,,,
Brandon Carlo,D,11/26/1996,,,,,,,,,,,,,,,
Brandon Davidson,D,8/21/1991,,,,,,,,,,,,,,,
Brandon Gormley,D,2/18/1992,,,,,,,,,,,,,,,
Brandon Manning,D,6/4/1990,,,,,,,,,,,,,,,
Brandon Montour,D,4/11/1994,,,,,,,,,,0.021,0.017,0.000,0.029,,0.027
Branislav Mezei,D,10/8/1980,,,,,,,,,,,,,,,
Brayden McNabb,D,1/21/1991,,,,,,,,0.027,,,,,,,
Braydon Coburn,D,2/27/1985,0.022,0.010,0.014,0.000,,,,,,,,,,,
Brendan Bell,D,3/31/1983,,0.031,,,,,,,,,,,,,
Brendan Guhle,D,7/29/1997,,,,,,,,,,,,,,,
Brendan Mikkelson,D,6/22/1987,,,,,0.018,,,,,,,,,,
Brendan Smith,D,2/8/1989,,,,,,0.001,,,0.000,0.045,,,,,
Brendan Witt,D,2/20/1975,,,,,,,,,,,,,,,
Brenden Dillon,D,11/13/1990,,,,,,,,,,,,,,,
Brennan Menell,D,5/24/1997,,,,,,,,,,,,,,,
Brent Burns,D,3/9/1985,0.025,0.037,0.027,0.012,0.027,0.018,0.021,0.034,0.032,0.041,0.044,0.045,0.047,0.020,0.057
Brent Regner,D,5/17/1989,,,,,,,,,,,,,,,
Brent Seabrook,D,4/20/1985,0.007,0.011,0.023,0.027,0.000,0.019,0.020,0.022,0.032,0.045,0.010,0.028,,,
Brent Sopel,D,1/7/1977,0.018,,,,,,,,,,,,,,
Bret Hedican,D,8/10/1970,0.031,0.008,,,,,,,,,,,,,
Brett Bellemore,D,6/25/1988,,,,,,,,,,,,,,,
Brett Carson,D,11/29/1985,,,0.016,,,,,,,,,,,,
Brett Clark,D,12/23/1976,0.020,0.009,0.011,0.035,0.006,,,,,,,,,,
Brett Festerling,D,3/3/1986,,,,,,,,,,,,,,,
Brett Kulak,D,1/6/1994,,,,,,,,,,,,,,,
Brett Lebda,D,1/15/1982,0.018,,,0.001,,,,,,,,,,,
Brett Lernout,D,9/24/1995,,,,,,,,,,,,,,,
Brett Pesce,D,11/15/1994,,,,,,,,,0.033,0.002,,,,0.064,0.063
Brett Skinner,D,6/28/1983,,,,,,,,,,,,,,,
Brian Campbell,D,5/23/1979,0.041,0.037,0.017,0.018,0.051,0.015,0.027,0.034,0.025,0.015,,,,,
Brian Dumoulin,D,9/6/1991,,,,,,,,,0.000,0.054,,,,,
Brian Fahey,D,3/2/1981,,,,,,,,,,,,,,,
Brian Lashoff,D,7/16/1990,,,,,,,,,,,,,,,
Brian Lee,D,3/26/1987,,0.017,,,,,,,,,,,,,
Brian Pothier,D,4/15/1977,0.046,,0.015,,,,,,,,,,,,
Brian Rafalski,D,9/28/1973,0.020,0.040,0.031,0.025,,,,,,,,,,,
Brian Salcido,D,4/14/1985,,,,,,,,,,,,,,,
Brian Strait,D,1/4/1988,,,,,,,,,,,,,,,
Brooks Orpik,D,9/26/1980,0.001,0.001,,,,,,,,,,,,,
Bruno Gervais,D,10/3/1984,0.024,0.024,0.013,,0.029,,,,,,,,,,
Bryan Allen,D,8/21/1980,0.027,,,,,,,,,,,,,,
Bryan Berard,D,3/5/1977,0.011,,,,,,,,,,,,,,
Bryan Helmer,D,7/15/1972,,,,,,,,,,,,,,,
Bryan McCabe,D,6/8/1975,0.028,0.017,0.023,0.022,,,,,,,,,,,
Bryan Rodney,D,4/22/1984,,,0.036,,,,,,,,,,,,
Bryce Salvador,D,2/11/1976,,,,,,,,,,,,,,,
Cade Fairchild,D,1/15/1989,,,,,,,,,,,,,,,
Cal Foote,D,12/13/1998,,,,,,,,,,,,,,,
Cale Fleury,D,11/19/1998,,,,,,,,,,,,,,,
Cale Makar,D,10/30/1998,,,,,,,,,,,,,0.045,0.067,0.041
Caleb Jones,D,6/6/1997,,,,,,,,,,,,,,,
Calen Addison,D,4/11/2000,,,,,,,,,,,,,,,
Calle Rosen,D,2/2/1994,,,,,,,,,,,,,,,
Calvin de Haan,D,5/9/1991,,,,,,,0.017,,,0.000,,,,,
Cam Barker,D,4/4/1986,0.019,0.041,0.007,0.000,0.000,,,,,,,,,,
Cam Dineen,D,6/19/1998,,,,,,,,,,,,,,,
Cam Fowler,D,12/5/1991,,,,0.041,0.019,0.014,0.027,0.011,0.029,0.008,0.000,0.021,0.014,0.002,0.051
Cam York,D,1/5/2001,,,,,,,,,,,,,,,0.049
Cameron Gaunce,D,3/19/1990,,,,,,,,,,,,,,,
Carl Dahlstrom,D,1/28/1995,,,,,,,,,,,,,,,
Carl Gunnarsson,D,11/9/1986,,,0.001,0.000,0.011,,,,,,,,,,
Carlo Colaiacovo,D,1/27/1983,,0.028,0.010,0.028,0.009,,0.034,,,,,,,,
Carson Soucy,D,7/27/1994,,,,,,,,,,,,,,,0.044
Casey Borer,D,7/28/1985,,,,,,,,,,,,,,,
Casey Fitzgerald,D,2/25/1997,,,,,,,,,,,,,,,
Casey Nelson,D,7/18/1992,,,,,,,,,,,,,,,
Chad Billins,D,5/26/1989,,,,,,,,,,,,,,,
Chad Ruhwedel,D,5/7/1990,,,,,,,,,,0.062,,,,,
