Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Alexander Burmistrov,F,10/21/1991,,,,,0.020,0.022,,,0.007,0.024,,,,,
Alexander Holtz,F,1/23/2002,,,,,,,,,,,,,,,
Alexander Kerfoot,F,8/11/1994,,,,,,,,,,,0.017,0.019,0.021,0.020,
Alexander Nikulin,F,8/25/1985,,,,,,,,,,,,,,,
Alexander Nylander,F,3/2/1998,,,,,,,,,,,,,,,
Alexander Radulov,F,7/5/1986,0.019,,,,,,,,,0.011,0.023,0.025,0.035,0.019,0.023
Alexander Semin,F,3/3/1984,0.029,0.025,0.032,0.028,0.020,0.028,0.031,0.017,0.005,,,,,,
Alexander Steen,F,3/1/1984,0.019,0.021,0.022,0.027,0.022,0.032,0.021,0.023,0.020,0.015,0.019,0.020,,,
Alexander True,F,7/17/1997,,,,,,,,,,,,,,,
Alexander Vasyunov,F,4/22/1988,,,,,,,,,,,,,,,
Alexander Volkov,F,8/2/1997,,,,,,,,,,,,,,,
Alexander Wennberg,F,9/22/1994,,,,,,,,0.017,0.032,0.012,0.019,0.012,0.015,,
Alexandre Bolduc,F,6/26/1985,,,,,,,,,,,,,,,
Alexandre Burrows,F,4/11/1981,,0.014,0.024,0.013,0.026,0.037,0.029,0.036,0.026,0.020,0.023,,,,
Alexandre Fortin,F,2/25/1997,,,,,,,,,,,,,,,
Alexandre Giroux,F,6/16/1981,,,,,,,,,,,,,,,
Alexandre Picard,D,7/5/1985,0.014,0.015,0.020,0.020,,,,,,,,,,,
Alexandre Texier,F,9/13/1999,,,,,,,,,,,,,,0.032,
Alexei Ponikarovsky,F,4/9/1980,0.028,0.024,0.026,0.022,0.033,,,,,,,,,,
Alexei Toropchenko,F,6/25/1999,,,,,,,,,,,,,,,
Alexis Lafrenière,F,10/11/2001,,,,,,,,,,,,,,0.016,0.022
Aliaksei Protas,F,1/6/2001,,,,,,,,,,,,,,,0.015
Anders Bjork,F,8/5/1996,,,,,,,,,,,,,,,
Anders Lee,F,7/3/1990,,,,,,,0.035,0.038,0.037,0.040,0.051,0.048,0.031,0.030,0.039
Andre Burakovsky,F,2/9/1995,,,,,,,,0.021,0.023,0.024,0.025,,0.021,0.018,0.016
Andre Deveaux,F,2/23/1984,,,,,,,,,,,,,,,
Andre Roy,F,2/8/1975,,,,,,,,,,,,,,,
Andreas Athanasiou,F,8/6/1994,,,,,,,,,,0.021,0.023,0.025,0.025,0.014,0.029
Andreas Johnsson,F,11/21/1994,,,,,,,,,,,,0.033,0.030,0.010,0.014
Andreas Karlsson,F,8/19/1975,,,,,,,,,,,,,,,
Andreas Martinsen,F,6/13/1990,,,,,,,,,,,,,,,
Andreas Nodl,F,2/28/1987,,,,,,,,,,,,,,,
Andrei Kostitsyn,F,2/3/1985,0.029,0.027,0.036,0.024,0.020,,,,,,,,,,
Andrei Loktionov,F,5/30/1990,,,,0.012,,0.018,0.024,,,,,,,,
Andrei Svechnikov,F,3/26/2000,,,,,,,,,,,,0.044,0.034,0.027,0.047
Andrej Nestrasil,F,2/22/1991,,,,,,,,0.021,0.032,,,,,,
Andrew Agozzino,F,1/3/1991,,,,,,,,,,,,,,,
Andrew Brunette,F,8/24/1973,0.019,0.021,0.035,0.030,0.023,,,,,,,,,,
Andrew Cogliano,F,6/14/1987,0.018,0.025,0.028,0.012,0.015,,,,,,,,,,
Andrew Copp,F,7/8/1994,,,,,,,,,,,,,0.014,0.041,0.038
Andrew Desjardins,F,7/27/1986,,,,,,,,,,,,,,,
Andrew Ebbett,F,1/2/1983,,0.039,0.011,,,,,,,,,,,,
Andrew Gordon,F,12/13/1985,,,,,,,,,,,,,,,
Andrew Ladd,F,12/12/1985,0.028,0.009,0.014,0.028,0.032,0.028,0.021,0.038,0.032,0.023,0.018,,,,0.042
Andrew Mangiapane,F,4/4/1996,,,,,,,,,,,,,0.034,0.017,0.035
Andrew Miller,F,9/18/1988,,,,,,,,,,,,,,,
Andrew Murray,F,11/6/1981,,,,,,,,,,,,,,,
Andrew Peters,F,5/5/1980,,,,,,,,,,,,,,,
Andrew Poturalski,F,1/14/1994,,,,,,,,,,,,,,,
Andrew Shaw,F,7/20/1991,,,,,0.023,0.028,0.025,0.021,0.023,0.016,0.027,0.033,0.022,0.026,
Andy Andreoff,F,5/17/1991,,,,,,,,,,,,,,,
Andy Hilbert,F,2/6/1981,,0.017,,,,,,,,,,,,,
Andy McDonald,F,8/25/1977,0.019,0.029,0.026,0.026,0.022,0.031,,,,,,,,,
Andy Miele,F,4/15/1988,,,,,,,,,,,,,,,
Anthony Angello,F,3/6/1996,,,,,,,,,,,,,,,
Anthony Beauvillier,F,6/8/1997,,,,,,,,,,0.024,0.031,0.037,0.031,0.023,0.029
Anthony Cirelli,F,7/15/1997,,,,,,,,,,,,,0.019,0.016,0.022
Anthony Duclair,F,8/26/1995,,,,,,,,,0.037,0.029,0.028,0.024,0.030,0.021,0.028
Anthony Mantha,F,9/16/1994,,,,,,,,,,0.018,0.034,0.031,0.026,0.021,0.013
Anthony Peluso,F,4/18/1989,,,,,,,,,,,,,,,
Anthony Stewart,F,1/5/1985,,,,0.032,,,,,,,,,,,
Antoine Roussel,F,11/21/1989,,,,,,,,0.030,0.007,0.022,,,0.029,,
Antoine Vermette,F,7/20/1982,0.032,0.022,0.020,0.023,0.022,0.022,0.031,0.019,0.022,0.026,0.025,,,,
Anton Blidh,F,3/14/1995,,,,,,,,,,,,,,,
Anton Lander,F,4/24/1991,,,,,,,,0.036,0.014,,,,,,
Anton Lundell,F,10/3/2001,,,,,,,,,,,,,,,0.027
Anton Rodin,F,11/21/1990,,,,,,,,,,,,,,,
Anton Slepyshev,F,5/13/1994,,,,,,,,,,,,,,,
Antti Miettinen,F,7/3/1980,0.023,0.023,0.024,0.025,0.031,,,,,,,,,,
Antti Pihlstrom,F,10/22/1984,,,,,,,,,,,,,,,
Antti Suomela,F,3/17/1994,,,,,,,,,,,,,,,
Anze Kopitar,F,8/24/1987,0.030,0.028,0.024,0.023,0.030,0.013,0.026,0.015,0.026,0.022,0.019,0.016,0.020,0.014,0.022
Arron Asham,F,4/13/1978,0.013,,,,,,,,,,,,,,
Artem Anisimov,F,5/24/1988,,,0.035,0.041,0.033,0.018,0.037,0.024,0.017,0.027,0.034,0.030,0.051,0.038,
Artemi Panarin,F,10/30/1991,,,,,,,,,0.024,0.019,0.027,0.021,0.020,0.030,0.026
Arthur Kaliyev,F,6/26/2001,,,,,,,,,,,,,,,0.033
Arttu Ruotsalainen,F,10/29/1997,,,,,,,,,,,,,,,
Artturi Lehkonen,F,7/4/1995,,,,,,,,,,0.035,0.025,0.027,,,0.025
Austin Czarnik,F,12/12/1992,,,,,,,,,,0.017,,0.016,,,
Austin Poganski,F,2/16/1996,,,,,,,,,,,,,,,
Austin Wagner,F,6/23/1997,,,,,,,,,,,,,,,
Austin Watson,F,1/13/1992,,,,,,,,,,,,,,,
Auston Matthews,F,9/17/1997,,,,,,,,,,0.041,0.033,0.049,0.036,0.040,0.046
Axel Jonsson-Fjallby,F,2/10/1998,,,,,,,,,,,,,,,
B.J. Crombeen,F,7/10/1985,,,,,,,,,,,,,,,
Barclay Goodrow,F,2/26/1993,,,,,,,,,,,,,0.035,,0.030
Barrett Hayton,F,6/9/2000,,,,,,,,,,,,,,0.010,0.026
Barry Tallackson,F,4/14/1983,,,,,,,,,,,,,,,
Bates Battaglia,F,12/13/1975,,,,,,,,,,,,,,,
Beau Bennett,F,11/27/1991,,,,,,0.024,,0.024,0.019,0.015,,,,,
Ben Eager,F,1/22/1984,,,,,,,,,,,,,,,
Ben Guite,F,7/17/1978,,,,,,,,,,,,,,,
Ben Hanowski,F,10/18/1990,,,,,,,,,,,,,,,
Ben Holmstrom,F,4/9/1987,,,,,,,,,,,,,,,
Ben Jones,F,2/26/1999,,,,,,,,,,,,,,,
Ben Maxwell,F,3/30/1988,,,,,,,,,,,,,,,
Ben Meyers,F,11/15/1998,,,,,,,,,,,,,,,
Ben Ondrus,F,6/25/1982,,,,,,,,,,,,,,,
Ben Smith,F,7/11/1988,,,,,,,,,,,,,,,
Ben Street,F,2/13/1987,,,,,,,,,,,,,,,
Ben Thomson,F,1/16/1993,,,,,,,,,,,,,,,
Ben Walter,F,5/11/1984,,,,,,,,,,,,,,,
Benn Ferriero,F,4/29/1987,,,,0.040,,,,,,,,,,,
Benoit Pouliot,F,9/29/1986,,0.026,0.031,0.031,0.019,0.023,0.028,0.028,0.039,0.017,0.013,,,,
Benoit-Olivier Groulx,F,2/6/2000,,,,,,,,,,,,,,,
Bill Guerin,F,11/9/1970,0.029,0.028,0.036,,,,,,,,,,,,
Bill Thomas,F,6/20/1983,,,,,,,,,,,,,,,
Blair Betts,F,2/16/1980,,,,,,,,,,,,,,,
Blair Jones,F,9/27/1986,,,,,0.022,,,,,,,,,,
Blake Coleman,F,11/28/1991,,,,,,,,,,,,0.040,,,
Blake Comeau,F,2/18/1986,0.011,0.031,0.019,0.020,0.029,,,0.019,0.015,0.014,,,,,
Blake Geoffrion,F,2/3/1988,,,,,,,,,,,,,,,
Blake Lizotte,F,12/13/1997,,,,,,,,,,,,,0.032,,
Blake Pietila,F,2/20/1993,,,,,,,,,,,,,,,
Blake Speers,F,1/2/1997,,,,,,,,,,,,,,,
Blake Wheeler,F,8/31/1986,,0.026,0.027,0.017,0.024,0.021,0.030,0.026,0.021,0.028,0.019,0.013,0.017,0.020,0.020
Bo Horvat,F,4/5/1995,,,,,,,,,0.032,0.022,0.038,0.031,0.025,0.031,0.035
Bobby Brink,F,7/8/2001,,,,,,,,,,,,,,,0.012
Bobby Butler,F,4/26/1987,,,,0.023,0.011,0.021,,,,,,,,,
Bobby Farnham,F,1/21/1989,,,,,,,,,,,,,,,
Bobby Holik,F,1/1/1971,0.018,,,,,,,,,,,,,,
Bobby Ryan,F,3/17/1987,0.032,0.039,0.042,0.034,0.027,0.023,0.030,0.027,0.015,0.018,0.013,0.026,0.027,0.021,
Bokondji Imama,F,8/3/1996,,,,,,,,,,,,,,,
Boo Nieves,F,1/23/1994,,,,,,,,,,,,,,,
Boone Jenner,F,6/15/1993,,,,,,,0.050,0.036,0.054,0.019,0.026,0.021,0.021,0.022,0.036
Boris Katchouk,F,6/18/1998,,,,,,,,,,,,,,,
Borna Rendulic,F,3/25/1992,,,,,,,,,,,,,,,
Boyd Devereaux,F,4/16/1978,,,,,,,,,,,,,,,
Boyd Gordon,F,10/19/1983,,,,,,,0.043,0.041,,,,,,,
Bracken Kearns,F,5/12/1981,,,,,,,,,,,,,,,
Brad Boyes,F,4/17/1982,0.021,0.027,0.025,0.028,0.026,0.022,0.020,0.022,0.029,,,,,,
Brad Isbister,F,5/7/1977,,,,,,,,,,,,,,,
Brad Larsen,F,6/28/1977,,,,,,,,,,,,,,,
Brad Malone,F,5/20/1989,,,,,,,,,,,,,,,
Brad Marchand,F,5/11/1988,,,,0.023,0.028,0.015,0.008,0.014,0.020,0.031,0.026,0.023,0.026,0.021,0.025
Brad May,F,11/29/1971,,,,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,,,,,,,,,,,
Brad Richards,F,5/2/1980,0.015,0.020,0.026,0.021,0.029,0.018,0.025,0.020,0.029,,,,,,
Brad Richardson,F,2/4/1985,,,,,,,,,,,,,,,
Brad Staubitz,F,7/28/1984,,,,,,,,,,,,,,,
Brad Winchester,F,3/1/1981,,0.035,0.035,0.031,,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,0.054,0.045,0.052,0.059
Brandon Baddock,F,3/29/1995,,,,,,,,,,,,,,,
Brandon Biro,F,3/11/1998,,,,,,,,,,,,,,,
Brandon Bochenski,F,4/4/1982,0.032,,0.023,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,,,,,,,,,
Brandon Dubinsky,F,4/29/1986,0.024,0.028,0.029,0.025,0.022,0.021,0.024,0.018,0.031,0.008,,,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,0.025,0.021
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon Mashinter,F,9/20/1988,,,,,,,,,,,,,,,
Brandon McMillan,F,3/22/1990,,,,,,,,,,,,,,,
Brandon Nolan,F,7/18/1983,,,,,,,,,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,,,0.030,0.040,0.027,0.034,,0.044,,,
Brandon Prust,F,3/16/1984,,,,,,,,,,,,,,,
Brandon Saad,F,10/27/1992,,,,,,0.022,0.023,0.016,0.033,0.014,0.024,0.023,0.019,0.016,0.047
Brandon Segal,F,7/12/1983,,,,,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,,0.042,0.025,0.037,0.028,0.022,0.021,0.033,0.027,,,0.017,,
Brandon Tanev,F,12/31/1991,,,,,,,,,,,,,,,
Brandon Yip,F,4/25/1985,,,0.036,0.024,,,,,,,,,,,
Branko Radivojevic,F,11/24/1980,,,,,,,,,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.032,0.033,0.032,0.029,0.026,0.041
Brayden Schenn,F,8/22/1991,,,,,0.032,0.029,0.029,0.049,0.038,0.045,0.033,0.023,0.029,0.033,0.031
Brendan Gallagher,F,5/6/1992,,,,,,0.051,0.034,0.047,0.060,0.028,0.062,0.029,0.021,0.038,0.042
Brendan Gaunce,F,3/25/1994,,,,,,,,,,,,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,0.027,0.017,,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,,0.023,,
Brendan Morrison,F,8/15/1975,0.014,0.015,0.014,0.015,0.006,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,0.028,0.032,0.038,0.026,,
Brendan Shanahan,F,1/23/1969,0.046,0.036,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,0.040,0.034,0.039,0.045,0.031,0.030,0.019,,,,,,,,
Brett Bulmer,F,4/26/1992,,,,,,,,,,,,,,,
Brett Connolly,F,5/2/1992,,,,,0.022,,,0.023,0.034,,0.017,0.018,0.022,,
Brett Howden,F,3/29/1998,,,,,,,,,,,,0.027,,,
Brett Leason,F,4/30/1999,,,,,,,,,,,,,,,
Brett MacLean,F,12/24/1988,,,,,,,,,,,,,,,
Brett McLean,F,8/14/1978,0.026,0.019,,,,,,,,,,,,,
Brett Murray,F,7/20/1998,,,,,,,,,,,,,,,
Brett Ritchie,F,7/1/1993,,,,,,,,0.033,,0.023,0.039,0.013,,,
Brett Seney,F,2/28/1996,,,,,,,,,,,,,,,
Brett Sterling,F,4/24/1984,,,,,,,,,,,,,,,
Brett Sutter,F,6/2/1987,,,,,,,,,,,,,,,
Brian Boyle,F,12/18/1984,,,,0.036,0.031,,,,0.040,0.040,0.030,0.030,0.024,,
Brian Ferlin,F,6/3/1992,,,,,,,,,,,,,,,
Brian Flynn,F,7/26/1988,,,,,,,,0.024,,,,,,,
Brian Gibbons,F,2/26/1988,,,,,,,,,,,,,,,
Brian Gionta,F,1/18/1979,0.037,0.035,0.055,0.039,0.030,0.019,0.030,0.025,0.016,0.020,0.026,,,,
Brian McGrattan,F,9/2/1981,,,,,,,,,,,,,,,
Brian O'Neill,F,6/1/1988,,,,,,,,,,,,,,,
Brian Rolston,F,2/21/1973,0.024,0.035,0.028,0.026,0.022,,,,,,,,,,
Brian Sutherby,F,3/1/1982,,,,,,,,,,,,,,,
Brian Willsie,F,3/16/1978,,,,,,,,,,,,,,,
Brock Boeser,F,2/25/1997,,,,,,,,,,,0.038,0.031,0.027,0.029,0.047
Brock McGinn,F,2/2/1994,,,,,,,,,,,,,,,
Brock Nelson,F,10/15/1991,,,,,,,0.032,0.048,0.032,0.027,0.019,0.027,0.038,0.049,0.037
Brooks Laich,F,6/23/1983,0.022,0.035,0.058,0.036,0.027,,0.029,,,,,,,,
Bryan Bickell,F,3/9/1986,,,,0.018,0.018,,,0.012,,,,,,,
Bryan Lerg,F,1/20/1986,,,,,,,,,,,,,,,
Bryan Little,F,11/12/1987,0.019,0.029,0.026,0.026,0.028,0.017,0.031,0.028,0.020,0.018,0.017,0.023,,,
Bryan Rust,F,5/11/1992,,,,,,,,,,,0.025,,0.027,0.034,0.048
Bryan Smolinski,F,12/27/1971,0.055,,,,,,,,,,,,,,
Bryce Van Brabant,F,11/12/1991,,,,,,,,,,,,,,,
Buddy Robinson,F,9/30/1991,,,,,,,,,,,,,,,
Byron Bitz,F,7/21/1984,,,,,,,,,,,,,,,
Byron Froese,F,3/12/1991,,,,,,,,,,,,,,,
Byron Ritchie,F,4/24/1977,0.014,,,,,,,,,,,,,,
C.J. Smith,F,12/1/1994,,,,,,,,,,,,,,,
Cal Clutterbuck,F,11/18/1987,,0.030,0.030,0.023,0.028,,0.039,,,,,0.027,,,
Cal O'Reilly,F,9/30/1986,,,0.024,0.019,0.008,,,,0.009,,,,,,
Calle Jarnkrok,F,9/25/1991,,,,,,,,,0.042,0.016,0.019,0.016,0.016,0.023,0.016
Cam Atkinson,F,6/5/1989,,,,,0.018,0.019,0.042,0.038,0.030,0.036,0.026,0.033,0.022,0.018,0.030
Cam Janssen,F,4/15/1984,,,,,,,,,,,,,,,
Cam Paddock,F,3/22/1983,,,,,,,,,,,,,,,
Cameron Hillis,F,6/24/2000,,,,,,,,,,,,,,,
Carl Grundstrom,F,12/1/1997,,,,,,,,,,,,0.091,,0.025,
Carl Hagelin,F,8/23/1988,,,,,,0.015,,,,,,,,,
Carl Soderberg,F,10/12/1985,,,,,,,0.030,0.031,0.026,0.034,0.025,0.026,0.021,0.024,
Carsen Twarynski,F,11/24/1997,,,,,,,,,,,,,,,
Carson McMillan,F,9/10/1988,,,,,,,,,,,,,,,
Carson Meyer,F,8/18/1997,,,,,,,,,,,,,,,
Carter Ashton,F,4/1/1991,,,,,,,,,,,,,,,
Carter Rowney,F,5/10/1989,,,,,,,,,,,,,,,
Carter Verhaeghe,F,8/14/1995,,,,,,,,,,,,,,0.015,0.012
Casey Bailey,F,10/27/1991,,,,,,,,,,,,,,,
Casey Cizikas,F,2/27/1991,,,,,,,,,,,,,,,
Casey Mittelstadt,F,11/22/1998,,,,,,,,,,,,0.035,0.022,0.026,0.018
Casey Wellman,F,10/18/1987,,,,,,,,,,,,,,,
Cedric Paquette,F,8/13/1993,,,,,,,,,,,,,,,
Chad Kilger,F,11/27/1976,,,,,,,,,,,,,,,
Chad Kolarik,F,1/26/1986,,,,,,,,,,,,,,,
Chad LaRose,F,3/27/1982,,0.019,,0.012,0.034,0.023,,,,,,,,,
Chad Rau,F,1/18/1987,,,,,,,,,,,,,,,
Chandler Stephenson,F,4/22/1994,,,,,,,,,,,,,0.011,0.021,0.024
Charles Hudon,F,6/23/1994,,,,,,,,,,,0.029,0.011,,,
Charlie Coyle,F,3/2/1992,,,,,,,0.018,0.026,0.022,0.022,0.009,0.016,0.024,0.012,0.025
Chase De Leo,F,10/25/1995,,,,,,,,,,,,,,,
Chris Bourque,F,1/29/1986,,,,,,0.015,,,,,,,,,
Chris Brown,F,2/3/1991,,,,,,,,,,,,,,,
Chris Clark,F,3/8/1976,0.029,0.020,0.023,0.022,,,,,,,,,,,
Chris Conner,F,12/23/1983,,,,0.003,,,,,,,,,,,
Chris Drury,F,8/20/1976,0.035,0.033,0.032,,,,,,,,,,,,
Chris Gratton,F,7/5/1975,0.020,,,,,,,,,,,,,,
Chris Higgins,F,6/2/1983,0.035,0.037,0.027,0.025,0.014,0.025,0.022,0.036,,,,,,,
Chris Kelly,F,11/11/1980,,,,,,,,,,,,,,,
Chris Kreider,F,4/30/1991,,,,,,,0.032,0.034,0.032,0.045,0.039,0.040,0.044,0.052,0.060
Chris Kunitz,F,9/26/1979,0.026,0.029,0.042,0.025,0.036,0.038,0.036,0.036,0.022,0.027,,,,,
Chris Minard,F,11/18/1981,,,,,,,,,,,,,,,
Chris Mueller,F,3/6/1986,,,,,,,,,,,,,,,
Chris Neil,F,6/18/1979,0.017,0.004,0.028,0.030,0.029,0.016,0.055,,,,,,,,
Chris Porter,F,5/29/1984,,,,,,,,,,,,,,,
Chris Simon,F,1/30/1972,,,,,,,,,,,,,,,
Chris Stewart,F,10/30/1987,,0.029,0.034,0.036,0.028,0.031,0.025,0.036,0.032,,,,,,
Chris Terry,F,4/7/1989,,,,,,,,0.021,0.016,,,,,,
Chris Thorburn,F,6/3/1983,,,,0.032,,,,,,,,,,,
Chris Tierney,F,7/1/1994,,,,,,,,0.029,,,0.023,0.013,0.013,,0.015
Chris VandeVelde,F,3/15/1987,,,,,,,,,,,,,,,
Chris Wagner,F,5/27/1991,,,,,,,,,,,,,,,
Christian Dvorak,F,2/2/1996,,,,,,,,,,0.024,0.044,,0.033,0.029,0.022
Christian Fischer,F,4/15/1997,,,,,,,,,,,0.043,0.021,,,0.019
Christian Hanson,F,3/10/1986,,,0.022,,,,,,,,,,,,
Christian Thomas,F,5/26/1992,,,,,,,,,,,,,,,
Christoffer Ehn,F,4/5/1996,,,,,,,,,,,,,,,
Christoph Bertschy,F,4/5/1994,,,,,,,,,,,,,,,
Christopher DiDomenico,F,2/20/1989,,,,,,,,,,,0.022,,,,
Chuck Kobasew,F,4/17/1982,0.029,0.033,0.027,,,,,,,,,,,,
CJ Suess,F,3/17/1994,,,,,,,,,,,,,,,
Clark Bishop,F,3/29/1996,,,,,,,,,,,,,,,
Clarke MacArthur,F,4/6/1985,0.005,0.027,0.025,0.015,0.017,0.025,0.025,0.033,,,,,,,
Claude Giroux,F,1/12/1988,,0.029,0.028,0.028,0.028,0.020,0.025,0.020,0.019,0.022,0.018,0.017,0.022,0.021,0.020
Claude Lemieux,F,7/16/1965,,,,,,,,,,,,,,,
Clayton Keller,F,7/29/1998,,,,,,,,,,,0.039,0.027,0.029,0.020,0.024
Cody Almond,F,7/24/1989,,,,,,,,,,,,,,,
Cody Bass,F,1/7/1987,,,,,,,,,,,,,,,
Cody Eakin,F,5/24/1991,,,,,,0.027,0.027,0.018,0.026,0.024,0.008,0.025,,,
Cody Glass,F,4/1/1999,,,,,,,,,,,,,0.019,0.040,
Cody Hodgson,F,2/18/1990,,,,,0.036,0.024,0.028,0.024,,,,,,,
Cody McCormick,F,4/18/1983,,,,,,,,,,,,,,,
Cody McLeod,F,6/26/1984,,0.026,,,,,,0.047,,,,,,,
Colby Armstrong,F,11/23/1982,0.017,0.014,0.003,0.011,,,,,,,,,,,
Colby Cave,F,12/26/1994,,,,,,,,,,,,,,,
Cole Caufield,F,1/2/2001,,,,,,,,,,,,,,,0.035
Cole Perfetti,F,1/1/2002,,,,,,,,,,,,,,,
Cole Schneider,F,8/26/1990,,,,,,,,,,,,,,,
Cole Schwindt,F,4/25/2001,,,,,,,,,,,,,,,
Cole Sillinger,F,5/16/2003,,,,,,,,,,,,,,,0.044
Cole Smith,F,10/28/1995,,,,,,,,,,,,,,,
Colin Blackwell,F,3/28/1993,,,,,,,,,,,,,,0.034,
Colin Fraser,F,1/28/1985,,,,,,,,,,,,,,,
Colin Greening,F,3/9/1986,,,,,0.043,0.044,0.020,,0.041,,,,,,
Colin McDonald,F,9/30/1984,,,,,,,,,,,,,,,
Colin Stuart,F,7/8/1982,,,,,,,,,,,,,,,
Colin White,D,12/12/1977,,,,,,,,,,,,0.041,0.021,0.024,0.049
Colin Wilson,F,10/20/1989,,,0.018,0.023,0.032,0.013,0.014,0.029,0.031,0.028,0.027,0.026,,,
