Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Antoine Roussel,,,,,,,0.022,0.021,0.047,0.042,0.027,0.071,,0.072,0.033
Antoine Vermette,0.085,0.088,0.024,0.008,0.070,0.036,0.092,0.025,0.087,0.015,0.020,,,,
Anton Blidh,,,,,,,,,,,,,,,
Anton Lander,,,,,0.033,,0.019,0.000,0.042,0.024,,,,,
Anton Lundell,,,,,,,,,,,,,,,0.072
Anton Slepyshev,,,,,,,,,,,,,,,
Antti Miettinen,,0.056,0.015,0.022,0.098,,,,,,,,,,
Antti Pihlstrom,,,,,,,,,,,,,,,
Antti Suomela,,,,,,,,,,,,,,,
Anze Kopitar,0.053,0.057,0.037,0.064,0.071,0.014,0.036,0.015,0.046,0.048,0.056,0.057,0.040,0.009,0.036
Arron Asham,,,,,,,,,,,,,,,
Artem Anisimov,,,0.034,0.047,0.048,0.055,0.041,0.067,0.096,0.056,0.057,0.111,,,
Artemi Panarin,,,,,,,,,,,,,,,
Arthur Kaliyev,,,,,,,,,,,,,,,
Arttu Ruotsalainen,,,,,,,,,,,,,,,
Artturi Lehkonen,,,,,,,,,,0.122,0.060,0.070,0.083,0.084,0.050
Austin Czarnik,,,,,,,,,,0.055,,,,,
Austin Wagner,,,,,,,,,,,,,,,
Austin Watson,,,,,,,,,0.022,0.030,0.070,0.016,0.053,0.042,0.031
Auston Matthews,,,,,,,,,,,,,,,
Axel Jonsson-Fjallby,,,,,,,,,,,,,,,
B.J. Crombeen,,0.093,0.062,0.066,,0.053,0.012,,,,,,,,
Barclay Goodrow,,,,,,,,,,,0.074,0.085,0.036,0.037,0.077
Barrett Hayton,,,,,,,,,,,,,,,0.069
Barry Tallackson,,,,,,,,,,,,,,,
Bates Battaglia,,,,,,,,,,,,,,,
Beau Bennett,,,,,,,,,,,,,,,
Beck Malenstyn,,,,,,,,,,,,,,,
Ben Eager,,,,,,,,,,,,,,,
Ben Guite,0.060,0.043,,,,,,,,,,,,,
Ben Hanowski,,,,,,,,,,,,,,,
Ben Holmstrom,,,,,,,,,,,,,,,
Ben Maxwell,,,,,,,,,,,,,,,
Ben Ondrus,,,,,,,,,,,,,,,
Ben Smith,,,,,,,0.042,0.035,0.000,0.000,,,,,
Ben Street,,,,,,,,,,,,0.048,,,
Ben Walter,,,,,,,,,,,,,,,
Benn Ferriero,,,,,,,,,,,,,,,
Benoit Pouliot,,,,,,,,0.061,,0.022,0.048,,,,
Benoit-Olivier Groulx,,,,,,,,,,,,,,,
Bill Guerin,,,,,,,,,,,,,,,
Bill Sweatt,,,,,,,,,,,,,,,
Bill Thomas,,0.174,,,,,,,,,,,,,
Blair Betts,0.029,0.041,0.020,0.044,,,,,,,,,,,
Blair Jones,,,,,0.000,,,,,,,,,,
Blake Coleman,,,,,,,,,,,0.136,0.119,0.126,0.123,0.100
Blake Comeau,,0.056,0.082,0.080,0.052,0.040,,,0.044,0.041,0.055,0.050,0.070,0.047,
Blake Geoffrion,,,,,,,,,,,,,,,
Blake Lizotte,,,,,,,,,,,,,0.071,0.077,0.051
Blake Pietila,,,,,,,,,,,,,,,
Blake Speers,,,,,,,,,,,,,,,
Blake Wheeler,,0.062,0.081,0.082,,,0.014,0.057,0.103,0.061,0.058,0.064,0.063,,
Bo Horvat,,,,,,,,0.062,0.059,0.060,0.099,0.052,,,0.048
Bobby Butler,,,,,,,,,,,,,,,
Bobby Farnham,,,,,,,,,,,,,,,
Bobby Holik,0.076,,,,,,,,,,,,,,
Bobby Ryan,,,,0.063,0.103,,,,,,,,,,
Boo Nieves,,,,,,,,,,,,,,,
Boone Jenner,,,,,,,,0.025,,0.100,0.073,0.116,0.086,0.049,0.085
Boris Katchouk,,,,,,,,,,,,,,,0.110
Borna Rendulic,,,,,,,,,,,,,,,
Boyd Devereaux,0.047,0.101,,,,,,,,,,,,,
Boyd Gordon,0.041,0.022,0.010,0.030,0.023,0.007,0.029,0.025,0.016,,,,,,
Bracken Kearns,,,,,,,,,,,,,,,
Brad Boyes,,,,,,,,,,,,,,,
Brad Isbister,,,,,,,,,,,,,,,
Brad Larsen,,,,,,,,,,,,,,,
Brad Malone,,,,,,,,,0.015,,,,,,
Brad Marchand,,,,0.082,0.140,0.139,0.102,0.094,0.135,0.086,0.048,0.081,0.108,0.095,0.078
Brad May,,,,,,,,,,,,,,,
Brad Mills,,,,,,,,,,,,,,,
Brad Richards,0.094,0.068,0.026,,,,,,,,,,,,
Brad Richardson,0.076,,0.086,0.046,0.044,,0.040,0.023,0.029,0.154,0.038,0.065,0.040,0.000,0.057
Brad Staubitz,,,,,,,,,,,,,,,
Brad Winchester,,,,,,,,,,,,,,,
Brady Murray,,,,,,,,,,,,,,,
Brady Tkachuk,,,,,,,,,,,,,,,
Brandon Bochenski,,,,,,,,,,,,,,,
Brandon Bollig,,,,,,,,,,,,,,,
Brandon Dubinsky,,0.035,0.087,0.055,0.031,0.097,0.128,0.079,0.034,0.051,0.050,0.025,,,
Brandon Duhaime,,,,,,,,,,,,,,,0.000
Brandon Hagel,,,,,,,,,,,,,,0.080,0.074
Brandon Kozun,,,,,,,,,,,,,,,
Brandon McMillan,,,,0.066,0.033,,,0.013,,,,,,,
Brandon Pirri,,,,,,,,,,,,,,,
Brandon Prust,,,,0.100,0.073,0.027,0.044,0.028,,,,,,,
Brandon Saad,,,,,,0.101,0.090,0.057,0.166,0.049,0.121,0.124,0.125,,0.142
Brandon Segal,,,,,,,,,,,,,,,
Brandon Sutter,,0.038,0.081,0.036,0.073,0.011,0.048,0.098,0.070,0.052,0.095,0.050,0.058,0.095,
Brandon Tanev,,,,,,,,,,0.023,0.059,0.058,0.087,0.068,0.171
Brandon Yip,,,,0.089,,,,,,,,,,,
Branko Radivojevic,0.044,,,,,,,,,,,,,,
Brayden Point,,,,,,,,,,,0.067,,,,
Brayden Schenn,,,,,,,,,,,0.065,0.023,,0.028,0.000
Brendan Gallagher,,,,,,,,,,,,,,,
Brendan Gaunce,,,,,,,,,,,0.119,,,,
Brendan Leipsic,,,,,,,,,,,,,,,
Brendan Lemieux,,,,,,,,,,,,,0.160,,
Brendan Morrison,0.000,0.000,0.095,0.023,,,,,,,,,,,
Brendan Perlini,,,,,,,,,,,,,,,
Brendan Shanahan,0.070,0.079,,,,,,,,,,,,,
Brenden Morrow,0.075,0.029,0.018,0.049,,,,,,,,,,,
Brett Connolly,,,,,,,,,,,,,,,
Brett Howden,,,,,,,,,,,,0.012,0.007,0.000,
Brett Leason,,,,,,,,,,,,,,,
Brett MacLean,,,,,,,,,,,,,,,
Brett McLean,0.046,0.078,,,,,,,,,,,,,
Brett Ritchie,,,,,,,,,,,,,,,
Brett Seney,,,,,,,,,,,,,,,
Brett Sterling,,,,,,,,,,,,,,,
Brett Sutter,,,,,,,,,,,,,,,
Brian Boyle,,,0.036,0.025,0.018,0.014,0.059,0.061,0.030,0.025,,0.036,,,0.040
Brian Flynn,,,,,,,0.044,0.043,0.022,0.040,,,,,
Brian Gibbons,,,,,,,,0.000,,,0.067,0.020,,,
Brian Gionta,0.083,0.110,0.076,0.106,0.062,0.086,0.054,0.056,0.096,0.053,,,,,
Brian McGrattan,,,,,,,,,,,,,,,
Brian O'Neill,,,,,,,,,,,,,,,
Brian Rolston,0.072,,0.079,0.059,0.000,,,,,,,,,,
Brian Sutherby,0.077,0.044,,0.000,,,,,,,,,,,
Brian Willsie,,0.029,,,,,,,,,,,,,
Brock Boeser,,,,,,,,,,,,,,,
Brock McGinn,,,,,,,,,,0.045,0.062,0.066,0.079,0.088,0.055
Brock Nelson,,,,,,,0.033,0.064,0.078,0.042,0.092,0.061,0.075,0.073,0.077
Brody Sutter,,,,,,,,,,,,,,,
Brooks Laich,0.038,0.070,0.030,0.064,0.064,,0.027,0.083,0.037,,,,,,
Bryan Bickell,,,,,,,,,,,,,,,
Bryan Lerg,,,,,,,,,,,,,,,
Bryan Little,,,,0.107,0.107,0.027,0.049,0.063,0.060,0.088,0.047,0.020,,,
Bryan Rust,,,,,,,,,,0.072,0.083,0.148,0.142,,0.064
Bryan Smolinski,0.034,,,,,,,,,,,,,,
Buddy Robinson,,,,,,,,,,,,,,,
Byron Bitz,,,,,,,,,,,,,,,
Byron Froese,,,,,,,,,0.083,,0.035,,,,
Byron Ritchie,0.024,,,,,,,,,,,,,,
C.J. Smith,,,,,,,,,,,,,,,
Cal Clutterbuck,,0.065,0.071,0.064,0.100,0.145,0.108,0.127,0.073,0.044,0.068,0.052,0.073,0.046,0.060
Cal O'Reilly,,,,,,,,,,,,,,,
Calle Jarnkrok,,,,,,,,0.018,0.044,0.014,0.038,0.036,0.050,0.053,0.041
Calvin Thurkauf,,,,,,,,,,,,,,,
Cam Atkinson,,,,,,,,0.038,0.073,0.063,0.130,0.168,0.071,0.178,0.133
Cam Janssen,,,,,,,,,,,,,,,
Cam Paddock,,0.000,,,,,,,,,,,,,
Cameron Hughes,,,,,,,,,,,,,,,
Carl Grundstrom,,,,,,,,,,,,,,,
Carl Hagelin,,,,,,0.029,0.033,0.106,0.099,0.101,0.063,0.062,0.065,0.034,0.050
Carl Soderberg,,,,,,,,,0.056,0.073,0.048,0.079,0.109,0.047,
Carsen Twarynski,,,,,,,,,,,,,,,
Carson McMillan,,,,,,,,,,,,,,,
Carson Meyer,,,,,,,,,,,,,,,
Carter Ashton,,,,,,,,,,,,,,,
Carter Bancks,,,,,,,,,,,,,,,
Carter Rowney,,,,,,,,,,,0.020,0.042,0.072,0.000,
Carter Verhaeghe,,,,,,,,,,,,,,,
Casey Cizikas,,,,,,0.059,0.041,0.089,0.080,0.063,0.068,0.056,0.081,0.032,0.096
Casey Mittelstadt,,,,,,,,,,,,,,,
Casey Wellman,,,,,,,,,,,,,,,
Cedric Paquette,,,,,,,,0.030,0.012,0.035,0.000,0.037,0.045,0.033,0.023
Chad Kilger,0.045,,,,,,,,,,,,,,
Chad Kolarik,,,,,,,,,,,,,,,
Chad LaRose,0.091,0.069,0.092,0.044,0.146,,,,,,,,,,
Chad Rau,,,,,,,,,,,,,,,
